Nested Sampling Global Log-Evidence           :   -0.371658855089741780E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.840177584794103427E+00  +/-    0.612074378635840202E-01

Dim No.       Mean        Sigma
   1    0.928775997404736181E-01    0.204046420489309866E-02
   2   -0.293913730512974638E+02    0.145941030938044725E+00
   3    0.933012633961303184E+00    0.266990370823187544E-01
   4    0.168597703693198642E+01    0.107608324704527875E-01
   5    0.971785973641446123E-02    0.248512010611719560E-03
   6    0.185317403298321381E+01    0.155783999685610089E-01
   7   -0.161822836484974020E+01    0.909392335952974862E-01
   8   -0.483488120260968379E-01    0.259014365822464064E-02
   9   -0.694323117693244818E+01    0.255065869059169725E+00
  10   -0.101570068225332322E+00    0.166904390662525812E-01
  11    0.200165528736344044E-01    0.224496639922820741E-01
  12   -0.270682417341713388E+00    0.101903520423416438E-01
  13   -0.784540112019464775E-01    0.100322017860119163E-01
  14   -0.110604110673341105E+01    0.120393869931474315E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.931843341540021103E-01
   2   -0.296120796130977944E+02
   3    0.932127424597723020E+00
   4    0.169136382860672918E+01
   5    0.982621340203729786E-02
   6    0.184374015747588493E+01
   7   -0.164833770697514681E+01
   8   -0.490278530417666419E-01
   9   -0.692013620109711880E+01
  10   -0.102317176555091788E+00
  11    0.377467371002207230E-01
  12   -0.276697474241832608E+00
  13   -0.102403414939060911E+00
  14   -0.111520291793352055E+01

MAP Parameters
Dim No.        Parameter
   1    0.950541061058000902E-01
   2   -0.293635935857504968E+02
   3    0.919185227367159907E+00
   4    0.168433882022147507E+01
   5    0.951242865501587993E-02
   6    0.187091843229489574E+01
   7   -0.152807354862671807E+01
   8   -0.456469030567826020E-01
   9   -0.677823398904272523E+01
  10   -0.866179985611394559E-01
  11    0.251299561163359497E-02
  12   -0.276185226494220892E+00
  13   -0.619905762488270479E-01
  14   -0.109337595754554928E+01
