Nested Sampling Global Log-Evidence           :   -0.104713913969767862E+02  +/-    0.313904718996348253E+00
Nested Importance Sampling Global Log-Evidence:   -0.152917046113378188E+02  +/-    0.429709644936166271E-01

Dim No.       Mean        Sigma
   1    0.978373626370656890E-01    0.421239364923551296E-01
   2   -0.107431170249746373E+02    0.404004847100567943E+01
   3    0.945855064597266204E+00    0.198931373935667233E+00
   4    0.145024520267896717E+01    0.296456474322607577E+00
   5    0.850174372911002493E-02    0.280222112847279331E-02
   6    0.181040080665909331E+01    0.122105223549090411E+00
   7   -0.168861291229678412E+01    0.398399970358876920E+00
   8   -0.112788190434250840E+00    0.581618974815917428E-01
   9   -0.118704031511531904E+01    0.304572678133441199E+01
  10   -0.124696850370093829E+00    0.148681061838434991E+00
  11   -0.365837417240509680E-01    0.126311159249920285E+00
  12   -0.190714290409826320E+00    0.209156441950016092E+00
  13   -0.180981534962437490E+00    0.174862615147890477E+00
  14   -0.106555581904090446E+01    0.539801964614529187E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.447376416611910063E-01
   2   -0.117855352712107138E+02
   3    0.881441130478028745E+00
   4    0.157777858062432963E+01
   5    0.446772803059231061E-02
   6    0.178230201941870137E+01
   7   -0.166077323966810186E+01
   8   -0.144962749065463387E+00
   9   -0.104227684148429356E+01
  10   -0.255916483329056588E+00
  11    0.113866892137609171E+00
  12   -0.139288729431163660E+00
  13   -0.463033628710365575E+00
  14   -0.100682228278293318E+01

MAP Parameters
Dim No.        Parameter
   1    0.447376416611910063E-01
   2   -0.117855352712107138E+02
   3    0.881441130478028745E+00
   4    0.157777858062432963E+01
   5    0.446772803059231061E-02
   6    0.178230201941870137E+01
   7   -0.166077323966810186E+01
   8   -0.144962749065463387E+00
   9   -0.104227684148429356E+01
  10   -0.255916483329056588E+00
  11    0.113866892137609171E+00
  12   -0.139288729431163660E+00
  13   -0.463033628710365575E+00
  14   -0.100682228278293318E+01
