Nested Sampling Global Log-Evidence           :   -0.327465790117782818E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.874614022980840788E+00  +/-    0.800322558563683756E-01

Dim No.       Mean        Sigma
   1    0.117236825083420718E+00    0.199100055859843415E-02
   2   -0.330189061802015686E+02    0.106603941268800392E+00
   3    0.872201005869852275E+00    0.629786366267636594E-02
   4    0.147865570997272311E+01    0.191181124109000705E-01
   5    0.942878619655634215E-02    0.115533801707299282E-03
   6    0.174727304700655806E+01    0.166363392428315227E-02
   7   -0.173807897481699403E+01    0.146730436932345117E-01
   8   -0.157996701580324472E+00    0.276097717760709176E-01
   9   -0.294893379911698794E+01    0.369379255068085555E+00
  10   -0.865699025086395929E-01    0.264181025167209774E-01
  11   -0.996834103588984943E-01    0.128247621865404914E-01
  12   -0.246844098519909183E+00    0.143102558131294293E-01
  13   -0.314466750921174321E+00    0.335647515196719967E-01
  14   -0.107401862024077666E+01    0.379498261172085856E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.116191659925507798E+00
   2   -0.331985929221780225E+02
   3    0.871922993010896263E+00
   4    0.151718126327120251E+01
   5    0.943198686582681113E-02
   6    0.174914941861381013E+01
   7   -0.173335679198722081E+01
   8   -0.138986044999159980E+00
   9   -0.262341264438831789E+01
  10   -0.122118185595783163E+00
  11   -0.969136123433485680E-01
  12   -0.252636212838427465E+00
  13   -0.278467498309561745E+00
  14   -0.107693403600417659E+01

MAP Parameters
Dim No.        Parameter
   1    0.115193594238327243E+00
   2   -0.328351379447398699E+02
   3    0.868923768598022228E+00
   4    0.146822119932031470E+01
   5    0.956259583092477876E-02
   6    0.174815786161295494E+01
   7   -0.173354178106193046E+01
   8   -0.214222809706130668E+00
   9   -0.307352414040678168E+01
  10   -0.657427640438448396E-01
  11   -0.928467975226397041E-01
  12   -0.242807934832482336E+00
  13   -0.338293005528226887E+00
  14   -0.107804235902258694E+01
