Nested Sampling Global Log-Evidence           :   -0.111174694516623269E+02  +/-    0.383213240038949188E+00
Nested Importance Sampling Global Log-Evidence:   -0.155645605132013767E+02  +/-    0.356632414088787139E-01

Dim No.       Mean        Sigma
   1    0.708688739153551794E-01    0.281286767452913582E-01
   2   -0.768691761143447216E+01    0.130148550669716179E+01
   3    0.631552317904504945E+00    0.900753799315797549E-01
   4    0.142136463453267359E+01    0.259653543420199695E+00
   5    0.911310091152712186E-02    0.327359970040054168E-02
   6    0.170146710940346813E+01    0.235449212133098634E+00
   7   -0.171240851846656095E+01    0.439777483584004036E+00
   8   -0.169818062309322337E-01    0.418821215397268756E-01
   9   -0.161126537501550970E+01    0.142824952712496311E+01
  10   -0.118860329204553972E+00    0.107043838520747642E+00
  11   -0.419128983502684502E-01    0.139982484146846969E+00
  12   -0.230783024913930684E+00    0.215522448405490757E+00
  13   -0.145612256778874516E+00    0.189685947124257348E+00
  14   -0.106783623815084905E+01    0.548165838526479127E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.682918734129485672E-01
   2   -0.773058481511926310E+01
   3    0.609433192711559490E+00
   4    0.163273443328214629E+01
   5    0.957662949237932971E-02
   6    0.161584325397570128E+01
   7   -0.253983458545509189E+01
   8   -0.434225168690670627E-01
   9   -0.228503597908200984E+01
  10   -0.145056587128114062E+00
  11   -0.200568884776288731E+00
  12   -0.505788028620632879E+00
  13   -0.101374300367807757E-01
  14   -0.108244050530253855E+01

MAP Parameters
Dim No.        Parameter
   1    0.682918734129485672E-01
   2   -0.773058481511926310E+01
   3    0.609433192711559490E+00
   4    0.163273443328214629E+01
   5    0.957662949237932971E-02
   6    0.161584325397570128E+01
   7   -0.253983458545509189E+01
   8   -0.434225168690670627E-01
   9   -0.228503597908200984E+01
  10   -0.145056587128114062E+00
  11   -0.200568884776288731E+00
  12   -0.505788028620632879E+00
  13   -0.101374300367807757E-01
  14   -0.108244050530253855E+01
