Nested Sampling Global Log-Evidence           :   -0.463225713846685068E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.463357244219833433E+02  +/-    0.848149738471549292E-03

Dim No.       Mean        Sigma
   1    0.449751738585774385E-01    0.115333222096011356E-03
   2   -0.166766759218340894E+02    0.189846579270403493E-01
   3    0.722720355073113163E+00    0.606411642229480051E-03
   4    0.143592027437377157E+01    0.425460027370736329E-03
   5    0.863686817806360620E-02    0.531878488274072656E-04
   6    0.145763841804682381E+01    0.875288412681242802E-03
   7   -0.169117820341560554E+01    0.310601704294059533E-01
   8   -0.538414674614338534E-01    0.543650896023294963E-03
   9   -0.341957798441762773E+01    0.351366745066169286E-01
  10   -0.285409091322415612E-01    0.305410827905385081E-03
  11   -0.161846853063673558E-01    0.404466819786303104E-02
  12   -0.272998584924995125E+00    0.277962065622405297E-02
  13   -0.701314363615340997E-01    0.143856819751944946E-02
  14   -0.105113409344933872E+01    0.684167419657412401E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.448877407577783563E-01
   2   -0.166741730945678590E+02
   3    0.722900104487793405E+00
   4    0.143617662748571506E+01
   5    0.857568098074894605E-02
   6    0.145702868276326236E+01
   7   -0.169050390654939697E+01
   8   -0.533436479707527222E-01
   9   -0.336598564100010567E+01
  10   -0.283233301411684735E-01
  11   -0.162231632634687803E-01
  12   -0.273332011165351219E+00
  13   -0.717163153019214905E-01
  14   -0.104049823875734870E+01

MAP Parameters
Dim No.        Parameter
   1    0.450248522843152352E-01
   2   -0.166832218374366583E+02
   3    0.722766292850640202E+00
   4    0.143576801097518980E+01
   5    0.865610164317485477E-02
   6    0.145766173297634771E+01
   7   -0.169147007894922408E+01
   8   -0.532979144873097291E-01
   9   -0.343660853881838513E+01
  10   -0.280823942115272125E-01
  11   -0.288592903040201243E-01
  12   -0.269596829709875474E+00
  13   -0.709819055183292663E-01
  14   -0.104723177186371585E+01
