Nested Sampling Global Log-Evidence           :   -0.473349655101825972E+00  +/-    0.259441722141216455E-01
Nested Importance Sampling Global Log-Evidence:   -0.152271413685961488E+01  +/-    0.126971906828954345E+00

Dim No.       Mean        Sigma
   1    0.100487329753108437E+00    0.772933890331471609E-02
   2   -0.190734637258409165E+02    0.682271671180856298E+00
   3    0.862359593436395122E+00    0.490331824115577547E-01
   4    0.125009826603251417E+01    0.882585325937094572E-01
   5    0.721431270680934073E-02    0.138072436752753559E-02
   6    0.185223357867864835E+01    0.175400782139367370E-01
   7   -0.177113228559231550E+01    0.175507049210862270E+00
   8   -0.457871291936901917E-01    0.216096321522251181E-01
   9   -0.557429489600925621E+01    0.120680518187691144E+01
  10   -0.167897979885610338E+00    0.590566944243802530E-01
  11   -0.850485348815573639E-01    0.700392725773941460E-01
  12   -0.195770845716292052E+00    0.154340465169748642E+00
  13   -0.106547404446695554E+00    0.212074347167523665E-01
  14   -0.109751241128297261E+01    0.249600824313826568E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107396788130018406E+00
   2   -0.187873534902593740E+02
   3    0.903941107694536838E+00
   4    0.127304280351369692E+01
   5    0.735389663180401054E-02
   6    0.184310556152717653E+01
   7   -0.189671665925630384E+01
   8   -0.610914145894208144E-01
   9   -0.572716259358061475E+01
  10   -0.192291646476220907E+00
  11   -0.384803091888497456E-01
  12   -0.208400852184580598E+00
  13   -0.103917852390944657E+00
  14   -0.109533647284508140E+01

MAP Parameters
Dim No.        Parameter
   1    0.105190937369762053E+00
   2   -0.191208425858811637E+02
   3    0.831952059317683235E+00
   4    0.135230809724951784E+01
   5    0.544975552640050535E-02
   6    0.185670749059396889E+01
   7   -0.150368776818222472E+01
   8   -0.500847555128825575E-01
   9   -0.454872505249286085E+01
  10   -0.198074386670498370E+00
  11   -0.133407068001552304E+00
  12   -0.280885903996355379E+00
  13   -0.935888353950729279E-01
  14   -0.105136326468631758E+01
