Nested Sampling Global Log-Evidence           :   -0.557771883354469793E+02  +/-    0.533253052777317382E+00
Nested Importance Sampling Global Log-Evidence:   -0.620130907584870812E+02  +/-    0.329023681707498600E-01

Dim No.       Mean        Sigma
   1    0.123515245501491649E+00    0.343243407345316248E-01
   2   -0.939084747743099157E+01    0.186883458594067275E+01
   3    0.981488700970393646E+00    0.496297299825108201E-01
   4    0.993218277057438703E+00    0.196407026981595956E+00
   5    0.699973301211304858E-02    0.343864018696826614E-02
   6    0.152778705019798400E+01    0.244704293364704853E-01
   7   -0.173872699993465241E+01    0.441180511376706330E+00
   8   -0.323241572034961677E+00    0.358989659800037705E-01
   9   -0.695237324758420150E+00    0.215123861848447850E+01
  10   -0.506497788181815220E-01    0.938764804795640673E-01
  11   -0.126230061294439033E+00    0.130215265977402739E+00
  12   -0.184743413239166543E+00    0.252017635975267607E+00
  13   -0.843061297345803901E-01    0.459503243982264872E-01
  14   -0.106528704823969411E+01    0.638407810938158016E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.160943906513857732E+00
   2   -0.753504612261067663E+01
   3    0.102207878127475515E+01
   4    0.896074668868106383E+00
   5    0.109398496140972502E-01
   6    0.151574380026872779E+01
   7   -0.152917537625187583E+01
   8   -0.384472736096263201E+00
   9   -0.294185311511813907E+01
  10   -0.110624674254517275E+00
  11    0.103064320590655095E+00
  12   -0.154556386515936506E+00
  13   -0.651650571382890870E-01
  14   -0.108442677047073688E+01

MAP Parameters
Dim No.        Parameter
   1    0.160943906513857732E+00
   2   -0.753504612261067663E+01
   3    0.102207878127475515E+01
   4    0.896074668868106383E+00
   5    0.109398496140972502E-01
   6    0.151574380026872779E+01
   7   -0.152917537625187583E+01
   8   -0.384472736096263201E+00
   9   -0.294185311511813907E+01
  10   -0.110624674254517275E+00
  11    0.103064320590655095E+00
  12   -0.154556386515936506E+00
  13   -0.651650571382890870E-01
  14   -0.108442677047073688E+01
