Nested Sampling Global Log-Evidence           :   -0.382013520210436663E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.383127032789350963E+01  +/-    0.839654613248764017E-02

Dim No.       Mean        Sigma
   1    0.536267615243327181E-01    0.168476177673850024E-02
   2   -0.156526044473052952E+02    0.187263794522957189E+00
   3    0.547006062896130518E+00    0.262158771443095802E-01
   4    0.201816535657225282E+01    0.956601599087858294E-02
   5    0.144350871305742815E-01    0.698423230769756946E-04
   6    0.707060444074589012E+00    0.917459709284862701E-01
   7   -0.171814649670169040E+01    0.208124811578091429E+00
   8    0.210653551203869971E+00    0.305879127992746006E-02
   9    0.611221447878629753E+00    0.187710156036357906E+00
  10   -0.203552902406259201E-01    0.280167111890040690E-01
  11   -0.165234388967348211E+00    0.903935661907786896E-02
  12    0.193342126641996903E+00    0.170514833593529811E-02
  13   -0.436427148663700415E+00    0.676929759521551072E-01
  14   -0.105966458401734620E+01    0.114885990274144079E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.519030453751238019E-01
   2   -0.157717113521456458E+02
   3    0.504094469497108233E+00
   4    0.202159657315317531E+01
   5    0.144081658087300800E-01
   6    0.602183281793092773E+00
   7   -0.182876764546054194E+01
   8    0.214000771987189059E+00
   9    0.778853351583642661E+00
  10   -0.200259858716584985E-01
  11   -0.166149718272226771E+00
  12    0.193796384721062809E+00
  13   -0.279423478785366997E+00
  14   -0.103989903337022893E+01

MAP Parameters
Dim No.        Parameter
   1    0.534503037697796057E-01
   2   -0.153964751369651012E+02
   3    0.593629217429556655E+00
   4    0.202530438429957682E+01
   5    0.143864612915809535E-01
   6    0.683080083417827555E+00
   7   -0.151009638576332628E+01
   8    0.214479096138416897E+00
   9    0.939137720379302210E+00
  10    0.100260566197807460E-01
  11   -0.172935266483483729E+00
  12    0.192991557285029453E+00
  13   -0.408950927133567843E+00
  14   -0.105427623024813943E+01
