Nested Sampling Global Log-Evidence           :   -0.145883959766433861E+03  +/-    0.281091359199323572E-06
Nested Importance Sampling Global Log-Evidence:   -0.145883959766433861E+03  +/-                         NaN

Dim No.       Mean        Sigma
   1    0.974397643730246510E-01    0.550231954103359566E-01
   2   -0.198687404005383108E+02    0.102817326214968148E+02
   3    0.720748686516198611E+00    0.368403271144747857E+00
   4    0.140435806017428111E+01    0.565298203210423567E+00
   5    0.825924052106041633E-02    0.476027807357093120E-02
   6    0.167174325967919124E+01    0.501804224274752242E+00
   7   -0.171193178635147714E+01    0.505351846856539777E+00
   8   -0.894077751642314844E-01    0.111385156595717377E+00
   9   -0.236473087084523526E+01    0.384595728711282714E+01
  10   -0.115814567804261359E+00    0.178047597761964993E+00
  11   -0.722771700962789726E-02    0.165768210030552088E+00
  12   -0.176815811419165664E+00    0.230296601386229982E+00
  13   -0.169631524266198763E+00    0.238290312339274779E+00
  14   -0.105616014297198690E+01    0.456602172807284643E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.126377892262865887E+00
   2   -0.418479854934746669E+02
   3    0.109847378925471251E+01
   4    0.222208914794401835E+01
   5    0.732627152423326669E-02
   6    0.106710350771547402E+01
   7   -0.215856331514638278E+01
   8   -0.709203704407828650E-01
   9   -0.451352417583050780E-01
  10   -0.957215664234775387E-01
  11   -0.115010745043936408E+00
  12   -0.558468292837550284E+00
  13   -0.265396771917174479E+00
  14   -0.111069881402176951E+01

MAP Parameters
Dim No.        Parameter
   1    0.126377892262865887E+00
   2   -0.418479854934746669E+02
   3    0.109847378925471251E+01
   4    0.222208914794401835E+01
   5    0.732627152423326669E-02
   6    0.106710350771547402E+01
   7   -0.215856331514638278E+01
   8   -0.709203704407828650E-01
   9   -0.451352417583050780E-01
  10   -0.957215664234775387E-01
  11   -0.115010745043936408E+00
  12   -0.558468292837550284E+00
  13   -0.265396771917174479E+00
  14   -0.111069881402176951E+01
