Nested Sampling Global Log-Evidence           :   -0.769406236238683672E+01  +/-    0.287138324245721221E+00
Nested Importance Sampling Global Log-Evidence:   -0.127822216238269331E+02  +/-    0.401072714511371484E-01

Dim No.       Mean        Sigma
   1    0.784855023644110000E-01    0.374928422935042194E-01
   2   -0.236798892916398032E+02    0.541495636310854422E+01
   3    0.591623759977908503E+00    0.297689790193520376E+00
   4    0.122029063239582092E+01    0.316836468301087304E+00
   5    0.101389445463446123E-01    0.344139009933396283E-02
   6    0.172906959604674904E+01    0.883694240873025977E-01
   7   -0.172427811743498482E+01    0.433918672943031158E+00
   8   -0.493840930800991118E-01    0.534292565274106651E-01
   9   -0.366392447700683110E+01    0.369851491147512812E+01
  10   -0.175175318639998578E+00    0.169139378252691486E+00
  11   -0.274911501328466666E-01    0.153213514857320765E+00
  12   -0.201144622658690181E+00    0.191192661484449772E+00
  13    0.231415475084170257E-01    0.119068962183557586E+00
  14   -0.105258405629815810E+01    0.457307569014661283E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.144491222055160712E+00
   2   -0.329716083379854297E+02
   3    0.854024816501277595E+00
   4    0.457828347980170691E+00
   5    0.532991658853579527E-02
   6    0.178478469175550969E+01
   7   -0.163261209573366295E+01
   8   -0.312029517717851562E-01
   9   -0.247473166307594328E+01
  10   -0.781496111963319029E-01
  11   -0.119487020059357574E-01
  12   -0.292155629963099628E+00
  13    0.307578367651306639E-02
  14   -0.105560003935294899E+01

MAP Parameters
Dim No.        Parameter
   1    0.144491222055160712E+00
   2   -0.329716083379854297E+02
   3    0.854024816501277595E+00
   4    0.457828347980170691E+00
   5    0.532991658853579527E-02
   6    0.178478469175550969E+01
   7   -0.163261209573366295E+01
   8   -0.312029517717851562E-01
   9   -0.247473166307594328E+01
  10   -0.781496111963319029E-01
  11   -0.119487020059357574E-01
  12   -0.292155629963099628E+00
  13    0.307578367651306639E-02
  14   -0.105560003935294899E+01
