Nested Sampling Global Log-Evidence           :   -0.851834530792397127E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.122657791234594704E+01  +/-    0.453247621845554310E-01

Dim No.       Mean        Sigma
   1    0.131829407640460611E+00    0.154600551499002158E-02
   2   -0.195495382574917649E+02    0.224095964821688670E+00
   3    0.104795399528363675E+01    0.106432932497943517E-01
   4    0.168712519792956561E+01    0.510439537116412923E-02
   5    0.757810690394614475E-02    0.572930185168019378E-04
   6    0.174361937844306025E+01    0.702842281023599233E-02
   7   -0.176257991277625425E+01    0.115403131318655386E+00
   8   -0.508731508538158919E-01    0.259264546490107096E-02
   9   -0.244504175420788927E+01    0.144732477961308031E+00
  10   -0.133404937414773356E+00    0.160099263759779578E-01
  11   -0.415781165170660411E-01    0.330243614976831077E-02
  12   -0.193136083299761341E+00    0.100692600245615525E-01
  13   -0.185792236489453561E+00    0.148973828062633797E-01
  14   -0.106603022928748725E+01    0.545402545946099306E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.131474907512823702E+00
   2   -0.196645542875091408E+02
   3    0.104518866523561615E+01
   4    0.169119215536830736E+01
   5    0.758457328079663057E-02
   6    0.174390297466561384E+01
   7   -0.199405097329825676E+01
   8   -0.495013074376901355E-01
   9   -0.238835662688672112E+01
  10   -0.138362012694797087E+00
  11   -0.382730229370629518E-01
  12   -0.181884259212783117E+00
  13   -0.188745218645846730E+00
  14   -0.108273464879096037E+01

MAP Parameters
Dim No.        Parameter
   1    0.131117037535722569E+00
   2   -0.192452133544815709E+02
   3    0.103771607916786235E+01
   4    0.168713867860854272E+01
   5    0.764384954638984686E-02
   6    0.175160183996803465E+01
   7   -0.190111910616292357E+01
   8   -0.526896346815118252E-01
   9   -0.253777546560239742E+01
  10   -0.166621339509909261E+00
  11   -0.351506895729519278E-01
  12   -0.204409221002386593E+00
  13   -0.165669161139559429E+00
  14   -0.106827385174668854E+01
