Nested Sampling Global Log-Evidence           :   -0.614092442243810694E+02  +/-    0.489126267700659201E+00
Nested Importance Sampling Global Log-Evidence:   -0.666816627718988286E+02  +/-    0.342860903099203446E-01

Dim No.       Mean        Sigma
   1    0.534948292530264061E-01    0.344735184201246866E-01
   2   -0.218153794769908735E+02    0.203138407087915418E+01
   3    0.990664900214834554E+00    0.516214304186862552E-01
   4    0.134184877967646732E+01    0.139915820447184008E+00
   5    0.553269996294334342E-02    0.329024800407477433E-02
   6    0.177108820008502743E+01    0.188900436654511235E-01
   7   -0.171747210301336639E+01    0.449523962348912898E+00
   8   -0.157342438280588581E+00    0.722472267269652357E-01
   9   -0.664069768261492310E+01    0.281771850189390438E+01
  10   -0.151620093102292131E+00    0.164195303391067471E+00
  11   -0.107999102027096866E+00    0.148823766247144745E+00
  12   -0.164564786076792618E+00    0.249151002084288503E+00
  13    0.223895558082471552E-02    0.487288668076590464E-01
  14   -0.106371414825456934E+01    0.524473000081496360E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.406479201868363560E-02
   2   -0.251418309247955136E+02
   3    0.998617297163965079E+00
   4    0.140134779090915917E+01
   5    0.170869926221052341E-02
   6    0.179574350701348795E+01
   7   -0.187640658279930150E+01
   8   -0.189822583765229841E+00
   9   -0.804521620565165385E+01
  10   -0.198648942758793495E+00
  11   -0.153065481204809478E+00
  12   -0.160494791102989171E+00
  13    0.416552164203532749E-01
  14   -0.105267144958002046E+01

MAP Parameters
Dim No.        Parameter
   1    0.406479201868363560E-02
   2   -0.251418309247955136E+02
   3    0.998617297163965079E+00
   4    0.140134779090915917E+01
   5    0.170869926221052341E-02
   6    0.179574350701348795E+01
   7   -0.187640658279930150E+01
   8   -0.189822583765229841E+00
   9   -0.804521620565165385E+01
  10   -0.198648942758793495E+00
  11   -0.153065481204809478E+00
  12   -0.160494791102989171E+00
  13    0.416552164203532749E-01
  14   -0.105267144958002046E+01
