Nested Sampling Global Log-Evidence           :   -0.214804788546364307E+02  +/-    0.449173713199660207E+00
Nested Importance Sampling Global Log-Evidence:   -0.269273973139000482E+02  +/-    0.345577843124985837E-01

Dim No.       Mean        Sigma
   1    0.938816052192689432E-01    0.294279537121286093E-01
   2   -0.158533866398117773E+02    0.393419149688233505E+01
   3    0.102442470052444579E+01    0.136875799138034548E+00
   4    0.187709636359113086E+01    0.185369819886043757E+00
   5    0.776316440518456767E-02    0.997034928512080098E-03
   6    0.161407110703440804E+01    0.140273657491708059E+00
   7   -0.166405078702806053E+01    0.401960153243062557E+00
   8    0.223565347051387954E-01    0.429283893498003666E-01
   9   -0.312973249149812105E+01    0.318525863819545929E+01
  10   -0.143151270461294972E+00    0.144612235194709560E+00
  11   -0.787382959982395603E-01    0.112449588974617681E+00
  12   -0.717038333793124649E-01    0.143752473452753188E+00
  13   -0.105480953507381320E+00    0.135578381312131430E+00
  14   -0.105745353108626672E+01    0.464814356617055113E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.598049848715250520E-01
   2   -0.150158532641249849E+02
   3    0.895733174927129006E+00
   4    0.203756254076898058E+01
   5    0.777644004072699895E-02
   6    0.172549569305198003E+01
   7   -0.162613871030354740E+01
   8    0.631522148747798162E-01
   9   -0.104820721660675309E+01
  10   -0.725466374288245563E-01
  11   -0.222831390334880225E+00
  12    0.142290472369821508E-01
  13   -0.301339013474154371E+00
  14   -0.100170517218870692E+01

MAP Parameters
Dim No.        Parameter
   1    0.598049848715250520E-01
   2   -0.150158532641249849E+02
   3    0.895733174927129006E+00
   4    0.203756254076898058E+01
   5    0.777644004072699895E-02
   6    0.172549569305198003E+01
   7   -0.162613871030354740E+01
   8    0.631522148747798162E-01
   9   -0.104820721660675309E+01
  10   -0.725466374288245563E-01
  11   -0.222831390334880225E+00
  12    0.142290472369821508E-01
  13   -0.301339013474154371E+00
  14   -0.100170517218870692E+01
