Nested Sampling Global Log-Evidence           :   -0.758618497495871491E+01  +/-    0.156137594273324451E-01
Nested Importance Sampling Global Log-Evidence:   -0.757506706733968116E+01  +/-    0.150172229095465459E-01

Dim No.       Mean        Sigma
   1    0.729856078930487956E-01    0.222532207646007878E-02
   2   -0.161285208186568063E+02    0.147997457427362838E+00
   3    0.697984726144498246E+00    0.103340035088836033E-01
   4    0.154428660267416218E+01    0.813703920907079929E-02
   5    0.916675792370532684E-02    0.122958215155369728E-03
   6    0.154471100953453222E+01    0.369288869768631678E-02
   7   -0.167495481992730633E+01    0.154787692467105442E+00
   8   -0.641903822004291635E-01    0.276156008846059359E-02
   9   -0.203803509818136597E+01    0.194770218767355729E+00
  10   -0.135599213437065158E+00    0.276609764007174665E-01
  11   -0.301405742590897703E-01    0.758713958438892323E-02
  12   -0.203110235448176357E+00    0.165033228655573488E-01
  13   -0.212082006260190040E-01    0.620615975496981078E-02
  14   -0.106575612811498877E+01    0.817413719154684235E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.762657887820714225E-01
   2   -0.161069605394785462E+02
   3    0.690736785864648595E+00
   4    0.155079294217366637E+01
   5    0.934782232191202697E-02
   6    0.154193995327389155E+01
   7   -0.153144345922468839E+01
   8   -0.612166589141493467E-01
   9   -0.228010479331935345E+01
  10   -0.162411130542899851E+00
  11   -0.264885595801437057E-01
  12   -0.187330904151554151E+00
  13   -0.191006317316565928E-01
  14   -0.104728897981781377E+01

MAP Parameters
Dim No.        Parameter
   1    0.771564749594907673E-01
   2   -0.162234533172555864E+02
   3    0.726381064392558007E+00
   4    0.155263447923702191E+01
   5    0.928398096516052339E-02
   6    0.154438319892648801E+01
   7   -0.178744662919035835E+01
   8   -0.595371641240255850E-01
   9   -0.205188090400967615E+01
  10   -0.147163003743865595E+00
  11   -0.246253417032172850E-01
  12   -0.206567808398915337E+00
  13   -0.138497447787934332E-01
  14   -0.107025503358615603E+01
