Nested Sampling Global Log-Evidence           :   -0.574551685705070412E+02  +/-    0.560714378381317990E+00
Nested Importance Sampling Global Log-Evidence:   -0.631418808127543940E+02  +/-    0.351564367728376612E-01

Dim No.       Mean        Sigma
   1    0.502816866448640432E-01    0.269497344311708520E-01
   2   -0.159541938082389123E+02    0.670673744930493587E+00
   3    0.613025600076251176E+00    0.529111418538813008E-01
   4    0.145200824404464801E+01    0.974366991285631756E-01
   5    0.542312626400975103E-02    0.243441813188125054E-02
   6    0.181358617279625367E+01    0.409196628332499437E-01
   7   -0.170120641749480384E+01    0.471414680854215007E+00
   8   -0.793810424606866960E-01    0.276675671348281527E-01
   9   -0.314005245928872290E+01    0.672930535892186210E+00
  10   -0.802093222261841682E-01    0.717139906147575973E-01
  11   -0.652203661383090605E-01    0.962708058692491181E-01
  12   -0.285731691699598223E+00    0.228892259154586913E+00
  13   -0.210194666764616456E+00    0.530508099985580392E-01
  14   -0.106606551172847541E+01    0.564102050905673849E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.176869873789961551E-01
   2   -0.167349115135807338E+02
   3    0.547468352664097213E+00
   4    0.151730658582139855E+01
   5    0.331248867602188576E-02
   6    0.175609708369446671E+01
   7   -0.164018919680447817E+01
   8   -0.778032516560318438E-01
   9   -0.296466030115607815E+01
  10   -0.948999058654736993E-01
  11   -0.116829918352902962E+00
  12   -0.384085204739734731E+00
  13   -0.153941049889590259E+00
  14   -0.117245812354908918E+01

MAP Parameters
Dim No.        Parameter
   1    0.176869873789961551E-01
   2   -0.167349115135807338E+02
   3    0.547468352664097213E+00
   4    0.151730658582139855E+01
   5    0.331248867602188576E-02
   6    0.175609708369446671E+01
   7   -0.164018919680447817E+01
   8   -0.778032516560318438E-01
   9   -0.296466030115607815E+01
  10   -0.948999058654736993E-01
  11   -0.116829918352902962E+00
  12   -0.384085204739734731E+00
  13   -0.153941049889590259E+00
  14   -0.117245812354908918E+01
