Nested Sampling Global Log-Evidence           :   -0.127961993011816645E+03  +/-    0.673883585518435635E+00
Nested Importance Sampling Global Log-Evidence:   -0.133924622371935186E+03  +/-    0.816828798848301951E-01

Dim No.       Mean        Sigma
   1    0.180783008329756550E+00    0.214702664836424022E-01
   2   -0.360873528062482762E+02    0.140067157724790303E+01
   3    0.104575322493447787E+01    0.202904070874370020E-01
   4    0.115597809648159999E+01    0.129872082370635550E+00
   5    0.153577619464518363E-01    0.343740723362065360E-02
   6    0.198653970485593634E+01    0.117538152727727479E-01
   7   -0.167201061270289131E+01    0.467755540250393342E+00
   8   -0.120622272373720141E+00    0.285734872113446586E-01
   9   -0.576357513391692144E+01    0.192559875914881773E+01
  10    0.568297975813646453E-01    0.626286744891751124E-01
  11   -0.847276188902711946E-01    0.159651673898097840E+00
  12   -0.239216152431021511E+00    0.191213769645363046E+00
  13   -0.150843240595139511E+00    0.247972171702402489E-01
  14   -0.107153381265796832E+01    0.637573047766416823E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.213010200830753005E+00
   2   -0.344962829381885427E+02
   3    0.102269093356356056E+01
   4    0.116327945915998288E+01
   5    0.212802603255322215E-01
   6    0.199147262879595610E+01
   7   -0.165808473173957216E+01
   8   -0.141750289105479960E+00
   9   -0.600163804758673436E+01
  10    0.599793998380834248E-01
  11    0.977751631487171202E-01
  12   -0.252471732379703495E+00
  13   -0.160032580405275959E+00
  14   -0.101895668670440376E+01

MAP Parameters
Dim No.        Parameter
   1    0.213010200830753005E+00
   2   -0.344962829381885427E+02
   3    0.102269093356356056E+01
   4    0.116327945915998288E+01
   5    0.212802603255322215E-01
   6    0.199147262879595610E+01
   7   -0.165808473173957216E+01
   8   -0.141750289105479960E+00
   9   -0.600163804758673436E+01
  10    0.599793998380834248E-01
  11    0.977751631487171202E-01
  12   -0.252471732379703495E+00
  13   -0.160032580405275959E+00
  14   -0.101895668670440376E+01
