         MJD         m       dm      uJy  duJy F  err   chi/N        RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57323.344996 18.058851      NaN     64.0    51 o    0    1.13 350.11737 22.9869  8600.73  6331.62  4.23 3.67  89.4 -0.509    18.16 19.08 02a57323o0267o 0xc00800         0.0
57323.374655 18.376212      NaN    -59.0    54 o    0    0.93 350.11737 22.9869  8591.61  6335.96  4.13 3.35  89.2 -0.518    18.19 19.08 02a57323o0309o 0xc00800         0.0
57323.405536 18.504094      NaN    -72.0    48 o    0    1.29 350.11737 22.9869  7139.73  7773.64  4.02 3.34 -82.0 -0.491    18.12 18.94 02a57323o0352o 0xc00800         0.0
57323.435530 18.280067      NaN     21.0    52 o    0    1.32 350.11737 22.9869  7138.12  7773.67  4.02 3.34 -83.0 -0.492    18.05 18.87 02a57323o0394o 0xc00800         0.0
57327.332295 19.089302      NaN    -17.0    28 o    0    0.87 350.11737 22.9869  8638.05  6347.51  4.38 3.77  86.7 -0.491    18.87 20.57 02a57327o0232o 0xc00800         0.0
57327.360931 18.623526      NaN     27.0    34 o    0    0.95 350.11737 22.9869  8632.57  6349.22  4.35 3.26  89.1 -0.485    18.72 20.24 02a57327o0271o 0xc00800         0.0
57327.397383 18.349730      NaN     82.0    28 o    0    1.59 350.11737 22.9869  7179.67  7789.67  4.17 2.95 -83.8 -0.476    18.66 20.12 02a57327o0321o 0xc00800         0.0
57327.429151 19.128787      NaN    -17.0    27 o    0    1.65 350.11737 22.9869  7176.99  7790.58  4.25 3.15 -84.9 -0.465    18.55 19.95 02a57327o0365o 0xc00800         0.0
57362.261048 19.454622      NaN    -15.0    20 o    0    1.21 350.11737 22.9869  9080.83  5861.89  3.94 3.21  84.5 -0.482    19.17 20.85 02a57362o0116o 0xc00800         0.0
57362.269733 19.569016      NaN    -16.0    18 o    0    1.62 350.11737 22.9869  9367.84  6451.90  3.96 3.20  84.0 -0.471    19.20 20.90 02a57362o0128o 0xc00800         0.0
57362.282649 19.038793      NaN     22.0    22 o    0    0.86 350.11737 22.9869  8504.32  5280.34  3.74 3.17  88.0 -0.475    19.22 20.90 02a57362o0145o 0xc00800         0.0
57362.306942 19.351140      NaN     -9.0    22 o    0    0.94 350.11737 22.9869  8210.42  7031.19  3.90 3.27  89.3 -0.446    19.15 20.83 02a57362o0178o 0xc00800         0.0
57363.261461 19.454622      NaN    -20.0    20 o    0    1.70 350.11737 22.9869  9085.12  5863.63  3.94 3.30  79.8 -0.521    19.06 20.60 02a57363o0087o 0xc00800         0.0
57363.269388 19.155932      NaN     16.0    21 o    0    1.19 350.11737 22.9869  9374.06  6453.89  3.92 3.18  86.5 -0.470    19.06 20.60 02a57363o0099o 0xc00800         0.0
57363.283247 18.933071      NaN     31.0    22 o    0    1.12 350.11737 22.9869  8510.79  5282.17  3.77 3.19  86.3 -0.458    19.09 20.68 02a57363o0116o 0xc00800         0.0
57363.299956 19.351140      NaN     -4.0    22 o    0    0.96 350.11737 22.9869  8218.45  7028.78  3.72 3.13  88.3 -0.449    19.05 20.59 02a57363o0138o 0xc00800         0.0
57532.614942 18.424171      NaN      5.0    50 o    0    1.16 350.11737 22.9869  1726.14  2497.83  4.46 3.40 -22.4 -0.521    18.26 19.07 02a57532o0673o 0xc00800         0.0
57569.570538 17.196897      NaN   -126.0   160 o    0    1.53 350.11737 22.9869  1559.87  4532.83  3.90 3.43 -44.2 -0.475    16.73 18.02 02a57569o0625o 0xc00800         0.0
57599.517683 19.318728      NaN      8.0    20 o    0    1.06 350.11737 22.9869  1854.83  3682.08  4.55 3.91 -30.8 -0.422    19.17 21.01 02a57599o0263o 0xc00800         0.0
57599.523619 19.155932      NaN     19.0    20 o    0    1.05 350.11737 22.9869  1869.78  3718.71  4.38 3.86 -36.4 -0.424    19.19 21.00 02a57599o0274o 0xc00900         0.0
57599.548005 19.318728      NaN      8.0    20 o    0    0.88 350.11737 22.9869  1814.57  3642.57  4.07 3.52 -33.8 -0.448    19.32 21.04 02a57599o0320o 0xc00800         0.0
57599.558303 19.454622      NaN      0.0    20 o    0    0.95 350.11737 22.9869  1795.08  3763.49  3.99 3.45 -36.9 -0.463    19.33 21.03 02a57599o0339o 0xc00800         0.0
57599.572577 19.367717      NaN      5.0    20 o    0    1.01 350.11737 22.9869  8716.50  6832.87  4.17 3.66  80.9 -0.444    19.20 20.96 02a57599o0366o 0xc00900         0.0
57610.533870 19.351140      NaN    -23.0    22 o    0    0.89 350.11737 22.9869  8337.91  6162.28  4.61 4.18   8.7 -0.411    19.17 21.45 02a57610o0481o 0xc00800         0.0
57610.544361 19.256669      NaN      6.0    22 o    0    0.96 350.11737 22.9869  8318.79  6124.41  4.29 4.12  37.6 -0.437    19.19 21.42 02a57610o0498o 0xc00800         0.0
57610.552412 19.510313      NaN     -8.0    19 o    0    1.02 350.11737 22.9869  8372.15  6204.03  4.13 3.29  88.3 -0.468    19.30 21.41 02a57610o0513o 0xc00800         0.0
57610.575482 19.241693      NaN     10.0    21 o    0    0.88 350.11737 22.9869  8391.82  6090.54  4.09 3.35  89.2 -0.466    19.32 21.45 02a57610o0554o 0xc00800         0.0
57610.588542 19.454622      NaN      0.0    20 o    0    0.99 350.11737 22.9869  8356.21  6147.97  4.09 3.44  87.6 -0.463    19.29 21.44 02a57610o0575o 0xc00800         0.0
57618.469970 18.152867      NaN     28.0    57 o    0    1.04 350.11737 22.9869   413.64  4325.84  3.85 3.60 -42.8 -0.440    18.09 19.05 02a57618o0538o 0xc00800         0.0
57618.479867 18.317510      NaN     -4.0    57 o    0    1.06 350.11737 22.9869   433.02  4364.23  3.98 3.51 -52.9 -0.440    18.11 19.09 02a57618o0556o 0xc00800         0.0
57618.493489 18.330283      NaN     31.0    46 o    0    1.47 350.11737 22.9869   378.31  4289.61  3.91 3.46 -51.5 -0.432    18.13 19.11 02a57618o0581o 0xc00800         0.0
57618.506077 18.249822      NaN     32.0    50 o    0    1.27 350.11737 22.9869   359.30  4405.20  3.89 3.51 -51.2 -0.432    18.13 19.12 02a57618o0603o 0xc00800         0.0
57618.511998 18.459772      NaN      0.0    50 o    0    1.05 350.11737 22.9869   394.61  4350.85  3.83 3.38 -53.6 -0.440    18.17 19.13 02a57618o0613o 0xc00800         0.0
57673.373540 19.256669      NaN    -24.0    24 o    0    1.47 350.11737 22.9869  7359.10  5789.22  3.29 3.02 -59.0 -0.431    18.77 19.80 02a57673o0308o 0xc00800         0.0
57673.400733 19.169763      NaN    -42.0    26 o    0    1.43 350.11737 22.9869  7340.54  5752.46  3.32 2.97 -64.1 -0.409    18.75 19.79 02a57673o0357o 0xc00900         0.0
57673.409808 19.128787      NaN    -45.0    27 o    0    1.09 350.11737 22.9869  7394.47  5827.54  3.38 3.07 -68.2 -0.454    18.76 19.80 02a57673o0373o 0xc00800         0.0
57673.421281 18.944322      NaN     24.0    24 o    0    1.31 350.11737 22.9869  7413.21  5715.48  3.28 2.96 -68.0 -0.442    18.75 19.75 02a57673o0394o 0xc00900         0.0
57673.443836 19.212347      NaN    -20.0    25 o    0    1.38 350.11737 22.9869  7380.91  5772.41  3.39 3.01 -69.2 -0.434    18.72 19.73 02a57673o0434o 0xc00800         0.0
57677.419344 18.005163      NaN    -60.0    76 o    0    2.10 350.11737 22.9869  7798.76  7848.11  3.34 3.06 -44.1 -0.458    18.11 18.57 02a57677o0456o 0xc00800         0.0
57677.435611 17.580925      NaN     85.0    84 o    0    1.76 350.11737 22.9869  7783.45  7809.68  3.36 3.03 -59.7 -0.472    18.09 18.54 02a57677o0487o 0xc00800         0.0
57677.449202 17.751519      NaN    -16.0    96 o    0    1.52 350.11737 22.9869  7836.43  7889.54  3.35 3.03 -58.7 -0.450    18.06 18.48 02a57677o0513o 0xc00800         0.0
57677.470481 17.623637      NaN     12.0   104 o    0    1.49 350.11737 22.9869  7855.03  7774.43  3.50 3.24 -66.6 -0.469    17.98 18.42 02a57677o0555o 0xc00800         0.0
57677.481335 17.620292      NaN     10.0   105 o    0    1.68 350.11737 22.9869  7819.20  7829.61  3.35 3.08 -65.3 -0.470    17.98 18.35 02a57677o0577o 0xc00800         0.0
57701.309968 18.504094      NaN     54.0    30 o    0    0.91 350.11737 22.9869  8518.81  7739.93  3.62 3.24 -84.5 -0.466    18.78 19.84 02a57701o0215o 0xc00800         0.0
57701.344432 18.438271      NaN     45.0    36 o    0    1.12 350.11737 22.9869  8499.17  7699.84  3.61 3.18 -83.9 -0.442    18.68 19.64 02a57701o0242o 0xc00800         0.0
57701.356953 18.826541      NaN      5.0    34 o    0    1.28 350.11737 22.9869  8556.06  7782.37  3.63 3.17 -87.4 -0.452    18.70 19.66 02a57701o0265o 0xc00800         0.0
57701.366729 18.847027      NaN    -41.0    35 o    0    0.89 350.11737 22.9869  8574.34  7663.50  3.72 3.23 -87.9 -0.443    18.67 19.66 02a57701o0284o 0xc00800         0.0
57701.377213 18.623526      NaN     39.0    30 o    0    1.52 350.11737 22.9869  8538.26  7723.69  3.61 3.17 -86.5 -0.432    18.72 19.70 02a57701o0302o 0xc00900         0.0
57705.287843 18.816441      NaN    -93.0    36 o    0    1.30 350.11737 22.9869   730.16  4618.14  3.86 3.64  85.8 -0.425    18.44 19.19 02a57705o0208o 0xc00800         0.0
57705.300300 18.675237      NaN    -52.0    41 o    0    1.08 350.11737 22.9869   711.72  4577.20  3.81 3.59  81.6 -0.430    18.46 19.20 02a57705o0231o 0xc00800         0.0
57705.306788 18.757738      NaN    -17.0    38 o    0    1.35 350.11737 22.9869 10334.50  4666.42  3.99 2.92  88.5 -0.512    18.44 19.15 02a57705o0243o 0xc00800         0.0
57705.312816 18.729535      NaN     -3.0    39 o    0    1.13 350.11737 22.9869   784.59  4656.33  3.81 3.58 -88.6 -0.432    18.45 19.17 02a57705o0254o 0xc00800         0.0
57705.313329 18.649074      NaN     -4.0    42 o    0    1.01 350.11737 22.9869 10316.48  4609.11  3.99 2.93  87.8 -0.504    18.43 19.15 02a57705o0255o 0xc00800         0.0
57705.322874 18.623526      NaN    -13.0    43 o    0    1.19 350.11737 22.9869 10370.82  4705.76  4.00 3.01  84.8 -0.501    18.43 19.12 02a57705o0273o 0xc00800         0.0
57705.323389 18.711133      NaN      2.0    39 o    0    0.97 350.11737 22.9869   804.70  4536.83  3.80 3.61 -82.0 -0.430    18.42 19.14 02a57705o0274o 0xc00800         0.0
57705.334072 18.675237      NaN    -25.0    41 o    0    1.26 350.11737 22.9869   769.77  4597.70  3.79 3.56 -85.5 -0.424    18.39 19.06 02a57705o0293o 0xc00800         0.0
57705.334583 18.438271      NaN     18.0    45 o    0    1.06 350.11737 22.9869 10408.07  4593.38  3.97 2.93  88.3 -0.512    18.39 19.05 02a57705o0294o 0xc00900         0.0
57705.356480 18.481707      NaN    -52.0    49 o    0    1.02 350.11737 22.9869 10356.19  4650.12  3.93 2.86  86.3 -0.531    18.36 18.95 02a57705o0333o 0xc00800         0.0
57737.208498 19.102305      NaN     20.0    21 o    0    1.16 350.11737 22.9869  8084.67  4715.85  3.82 3.39 -89.6 -0.459    19.12 20.51 02a57737o0061o 0xc00800         0.0
57737.211592 18.921935      NaN     26.0    24 o    0    0.87 350.11737 22.9869  8066.76  4677.84  3.75 3.33  89.5 -0.463    19.06 20.37 02a57737o0067o 0xc00800         0.0
