         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57275.267598 19.026525      NaN   32.5    18 c    0   1.26 350.11737 22.9869   989.09  7558.28 4.24 3.83 -62.9 -0.434    19.29 21.24 02a57275o0003c 0xc00800        -2.5
57275.272676 19.454622      NaN   -9.5    20 c    0   1.08 350.11737 22.9869  5606.97   507.35 4.41 3.68  -4.9 -0.474    19.35 21.27 02a57275o0006c 0xc00800        -2.5
57275.277881 19.766969      NaN  -14.5    15 c    0   1.44 350.11737 22.9869   985.76  7557.81 4.13 3.65 -58.7 -0.447    19.37 21.28 02a57275o0011c 0xc00900        -2.5
57275.284748 19.384550      NaN    7.5    18 c    0   1.18 350.11737 22.9869  2459.53  6120.75 4.01 3.60 -56.6 -0.452    19.39 21.32 02a57275o0023c 0xc00800        -2.5
57275.297306 19.491430      NaN    1.5    18 c    0   3.69 350.11737 22.9869  2455.76  6121.83 4.01 3.55 -56.5 -0.450    19.43 21.38 02a57275o0040c 0xc00800        -2.5
57314.345704 19.510313      NaN    0.5    18 c    0   1.02 350.11737 22.9869  2137.16  4325.04 4.75 3.73 -40.9 -0.460    19.46 21.44 02a57314o0221c 0xc00800        -2.5
57314.363489 19.549093      NaN   -1.5    18 c    0   0.85 350.11737 22.9869  8514.82  6323.84 4.32 3.69  88.7 -0.442    19.51 21.56 02a57314o0247c 0xc00800        -2.5
57314.397298 19.631075      NaN  -10.5    17 c    0   1.00 350.11737 22.9869  7057.48  7761.40 4.23 3.68 -80.1 -0.447    19.49 21.51 02a57314o0294c 0xc00800        -2.5
57314.425426 19.631075      NaN  -12.5    17 c    0   0.87 350.11737 22.9869  7052.61  7763.03 4.22 3.63 -79.4 -0.450    19.47 21.49 02a57314o0333c 0xc00800        -2.5
57402.219902 18.967180      NaN   10.5    27 c    0   0.82 350.11737 22.9869  8896.04  6071.25 4.12 3.73  78.7 -0.456    18.99 20.50 02a57402o0052c 0xc00900        -2.5
57402.233980 18.836735      NaN   25.5    26 c    0   0.89 350.11737 22.9869  9182.79  6659.56 4.07 3.53  82.5 -0.477    19.00 20.49 02a57402o0074c 0xc00800        -2.5
57402.249715 19.128787      NaN  -25.5    27 c    0   0.88 350.11737 22.9869  8328.36  5481.65 4.05 3.66  83.8 -0.455    18.94 20.44 02a57402o0100c 0xc00800        -2.5
57402.265434 19.089302      NaN   -3.5    28 c    0   1.10 350.11737 22.9869  8043.23  7221.23 3.98 3.39  87.7 -0.461    18.88 20.31 02a57402o0126c 0xc00800        -2.5
57403.219988 19.051202      NaN  -34.5    29 c    0   1.00 350.11737 22.9869  8899.82  6068.92 4.18 3.65  81.9 -0.465    18.85 20.21 02a57403o0052c 0xc00800        -2.5
57403.234081 18.878500      NaN   -7.5    34 c    0   0.95 350.11737 22.9869  9186.84  6656.81 4.17 3.56  80.8 -0.467    18.83 20.17 02a57403o0074c 0xc00900        -2.5
57403.249812 18.910912      NaN  -35.5    33 c    0   0.99 350.11737 22.9869  8331.68  5477.64 4.02 3.42  83.8 -0.512    18.78 20.09 02a57403o0100c 0xc00800        -2.5
57403.265562 18.666446      NaN    7.5    38 c    0   1.03 350.11737 22.9869  8048.37  7217.55 3.98 3.34  85.1 -0.449    18.70 19.97 02a57403o0126c 0xc00800        -2.5
57573.572187 19.791368      NaN    2.5    13 c    0   1.15 350.11737 22.9869  3971.69  5126.61 4.00 3.81 -56.7 -0.387    19.68 21.85 02a57573o0128c 0xc00800        -2.5
57573.591887 19.766969      NaN    0.5    14 c    0   1.01 350.11737 22.9869  3987.77  5163.97 3.87 3.67 -59.5 -0.396    19.70 21.81 02a57573o0162c 0xc00800        -2.5
57573.610069 19.674510      NaN   10.5    12 c    0   1.22 350.11737 22.9869  6657.49  5448.53 3.73 3.47 -89.7 -0.411    19.64 21.59 02a57573o0189c 0xc00800        -2.5
57573.629470 16.891357      NaN  183.5   150 c    0   1.15 350.11737 22.9869  3892.94  5207.28 3.86 3.65 -60.8 -0.443    17.55 17.65 02a57573o0216c 0xc00800        -2.5
57606.504970 19.766969      NaN  -10.5    15 c    0   0.87 350.11737 22.9869  2241.57  5408.20 4.07 3.59 -42.6 -0.441    19.77 21.94 02a57606o0309c 0xc00800        -2.5
57606.520347 19.841877      NaN   -2.5    14 c    0   1.07 350.11737 22.9869  2259.00  5452.44 4.07 3.65 -41.2 -0.441    19.77 21.94 02a57606o0329c 0xc00800        -2.5
57606.545517 19.922338      NaN  -12.5    13 c    0   1.01 350.11737 22.9869  8344.64  5126.70 4.08 3.65  81.1 -0.447    19.77 21.92 02a57606o0362c 0xc00800        -2.5
57606.557812 20.009244      NaN   -4.5    12 c    0   1.06 350.11737 22.9869  8358.15  5008.92 4.13 3.74  75.5 -0.438    19.78 21.95 02a57606o0378c 0xc00800        -2.5
