Nested Sampling Global Log-Evidence           :   -0.124779910955798568E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.163627286528859228E+01  +/-    0.516293045828329633E-01

Dim No.       Mean        Sigma
   1    0.108934344800959662E+00    0.135994058712387038E-02
   2   -0.161621765827214467E+02    0.775658762665428214E-01
   3    0.972230982830282087E+00    0.369281658126870051E-02
   4    0.147902381745231093E+01    0.506288442434498377E-02
   5    0.612337566802542092E-02    0.536418121702253906E-04
   6    0.185140313728074579E+01    0.294519140331027775E-02
   7   -0.182205127016585755E+01    0.228772516650401180E-01
   8   -0.590958913978699013E-01    0.132947603263914508E-02
   9   -0.393184389861372718E+01    0.518236156623709115E-01
  10   -0.684346349823060640E-01    0.717071387418548485E-02
  11   -0.395988585080953234E-01    0.244603753450543370E-02
  12   -0.164609164191135193E+00    0.157198993748513469E-01
  13   -0.175008940812494351E+00    0.230887198773544432E-02
  14   -0.107982414143356298E+01    0.288397673464102066E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.106929431581696030E+00
   2   -0.161693538877885672E+02
   3    0.972427075594447410E+00
   4    0.148336957004297409E+01
   5    0.615562698020105572E-02
   6    0.185136425183980768E+01
   7   -0.181815276775796297E+01
   8   -0.598555529786598747E-01
   9   -0.387093949141989446E+01
  10   -0.678049555441215812E-01
  11   -0.385844330645584155E-01
  12   -0.179027926282064515E+00
  13   -0.179024804129254089E+00
  14   -0.107655973717415310E+01

MAP Parameters
Dim No.        Parameter
   1    0.110866316595691156E+00
   2   -0.161663544943216735E+02
   3    0.969004331664984120E+00
   4    0.148485834269699768E+01
   5    0.612368748572026701E-02
   6    0.185527603033963429E+01
   7   -0.181926689587089152E+01
   8   -0.594068805611553813E-01
   9   -0.393493966917466498E+01
  10   -0.713334890281945300E-01
  11   -0.369574773042715271E-01
  12   -0.165057734082757201E+00
  13   -0.175550096314342263E+00
  14   -0.108361941668275863E+01
