Nested Sampling Global Log-Evidence           :   -0.503839013765105719E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.508171858837987003E+02  +/-    0.579866254071875475E-01

Dim No.       Mean        Sigma
   1    0.791231298734193234E-01    0.167566404807060771E-02
   2   -0.273755120448287101E+02    0.137607959901479365E+00
   3    0.106033920170898854E+01    0.451431022080388007E-02
   4    0.201781201972445112E+01    0.516416379019779895E-02
   5    0.783490090924637665E-02    0.125237173993813081E-04
   6    0.110412534591594658E+01    0.109149995429018466E-01
   7   -0.197694013966808990E+01    0.614840825087337312E-01
   8   -0.306713825873788037E+00    0.334047265204854508E-02
   9    0.597217206112020005E+00    0.203855441049880820E+00
  10   -0.200255528092040808E+00    0.136970741266295385E-01
  11   -0.958126104839771564E-01    0.422979620392920693E-02
  12   -0.304531532075789473E-01    0.442456943472237674E-02
  13   -0.109434557328871168E+00    0.257888118186949643E-01
  14   -0.107340082397891412E+01    0.167112534254413928E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.787569917552588261E-01
   2   -0.274341981912750619E+02
   3    0.105836547261085401E+01
   4    0.202498739915536197E+01
   5    0.783795022263352251E-02
   6    0.108291412901482453E+01
   7   -0.200258894079759964E+01
   8   -0.302869525951991125E+00
   9    0.849342341476610585E+00
  10   -0.173090214283783517E+00
  11   -0.974774228869089432E-01
  12   -0.323574825922921874E-01
  13   -0.154276424496636866E+00
  14   -0.105549515564300922E+01

MAP Parameters
Dim No.        Parameter
   1    0.786499207379198068E-01
   2   -0.275110723514489379E+02
   3    0.105719107971263404E+01
   4    0.202643672677924869E+01
   5    0.783644414945516496E-02
   6    0.112720057469801760E+01
   7   -0.201370355025449355E+01
   8   -0.308002312603611494E+00
   9    0.402529667960304316E+00
  10   -0.178342087175461350E+00
  11   -0.108666220165274538E+00
  12   -0.327964055312091260E-01
  13   -0.136694108794518709E+00
  14   -0.106619240849407371E+01
