Nested Sampling Global Log-Evidence           :   -0.696322505054403678E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.696386826862852217E+02  +/-    0.613301102687080924E-02

Dim No.       Mean        Sigma
   1    0.768763975869404120E-01    0.152976264730692729E-02
   2   -0.169689755247761376E+02    0.401148131861914434E-01
   3    0.345088369985981969E+00    0.211815396182640676E-01
   4    0.408969441801946720E+00    0.421777619506418650E-01
   5    0.121723042341104030E-01    0.108065863915168619E-02
   6    0.181047665352059495E+01    0.382556063982053985E-02
   7   -0.165942345108786959E+01    0.967782355281289197E-01
   8   -0.290813314945500612E+00    0.329082620819285895E-01
   9    0.476432089702273487E+01    0.121341055189118488E+00
  10   -0.340284848997101652E+00    0.403773950042475988E-01
  11   -0.188838724153935017E+00    0.529538787796741336E-01
  12   -0.327111148987336786E+00    0.162055002639709844E+00
  13   -0.125606338796218409E+01    0.309719227589720265E-01
  14   -0.108218991001288889E+01    0.232147815385417393E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.744437118195887676E-01
   2   -0.170300343412612420E+02
   3    0.351886081773522152E+00
   4    0.402515160890790924E+00
   5    0.114372263419171075E-01
   6    0.181506096959298957E+01
   7   -0.164159270007455493E+01
   8   -0.246607381631729461E+00
   9    0.480406035638626427E+01
  10   -0.327642331255333041E+00
  11   -0.137665412400580556E+00
  12   -0.453614703996264912E+00
  13   -0.130481751730802964E+01
  14   -0.112305535697844583E+01

MAP Parameters
Dim No.        Parameter
   1    0.738074191511373795E-01
   2   -0.168655512831731542E+02
   3    0.372703460106595330E+00
   4    0.404534604539387388E+00
   5    0.992498718822222917E-02
   6    0.180672369998984794E+01
   7   -0.166771954539318057E+01
   8   -0.315601713593902711E+00
   9    0.487234791862983752E+01
  10   -0.320540052041674572E+00
  11   -0.154292524313315138E+00
  12   -0.173864773331955436E+00
  13   -0.118749982306613333E+01
  14   -0.106443407652692690E+01
