Nested Sampling Global Log-Evidence           :   -0.143607829117044687E+02  +/-    0.429097771995021582E+00
Nested Importance Sampling Global Log-Evidence:   -0.192799992899553629E+02  +/-    0.387724600392608740E-01

Dim No.       Mean        Sigma
   1    0.732398018681181123E-01    0.379108203373348523E-01
   2   -0.726347258883105162E+01    0.168955059017747278E+01
   3    0.352609884927255923E+00    0.199314478824403146E+00
   4    0.981530214245992516E+00    0.156221503282962637E+00
   5    0.101790798755459263E-01    0.436210419655998216E-02
   6    0.116147910444415037E+01    0.704933996498709470E-01
   7   -0.169495559083873637E+01    0.419621219057163874E+00
   8    0.299077561427868698E-01    0.436216734724040739E-01
   9   -0.932858262311944020E+00    0.192560658554031772E+01
  10   -0.165836637109441437E+00    0.158092653175952585E+00
  11    0.410315524443989332E-01    0.115720810647837527E+00
  12   -0.247672720863289370E+00    0.233524144890455781E+00
  13   -0.110397152754047545E+00    0.115426687547488596E+00
  14   -0.105772151244558565E+01    0.510476391428730802E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.825753905175877906E-01
   2   -0.616860463908574985E+01
   3    0.330645716669851264E+00
   4    0.932346538369162370E+00
   5    0.181113863338316014E-01
   6    0.117246199153478470E+01
   7   -0.145605477479040735E+01
   8    0.251220121163766991E-01
   9   -0.182319159607963632E+01
  10    0.291801193619961596E-01
  11    0.112072154680086689E+00
  12   -0.344386797635079511E+00
  13   -0.165651624495856381E+00
  14   -0.103473346915538400E+01

MAP Parameters
Dim No.        Parameter
   1    0.825753905175877906E-01
   2   -0.616860463908574985E+01
   3    0.330645716669851264E+00
   4    0.932346538369162370E+00
   5    0.181113863338316014E-01
   6    0.117246199153478470E+01
   7   -0.145605477479040735E+01
   8    0.251220121163766991E-01
   9   -0.182319159607963632E+01
  10    0.291801193619961596E-01
  11    0.112072154680086689E+00
  12   -0.344386797635079511E+00
  13   -0.165651624495856381E+00
  14   -0.103473346915538400E+01
