Nested Sampling Global Log-Evidence           :   -0.291011796629778219E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.791976932910025244E+00  +/-    0.710379450807727686E-01

Dim No.       Mean        Sigma
   1    0.941371357574233986E-01    0.137441347857444086E-01
   2   -0.274470356048921502E+02    0.518816186863875317E+00
   3    0.106628079035979972E+01    0.185205497848700724E-01
   4    0.103730226825291494E+01    0.432169756288704049E-01
   5    0.840774563845096690E-02    0.542611187357070748E-03
   6    0.192822561026686401E+01    0.143793347363652506E-01
   7   -0.247245984376733619E+01    0.273751551415339599E-01
   8   -0.179350319121070398E-01    0.196920050970483783E-01
   9   -0.265356497075134445E+01    0.149973779558184539E+01
  10   -0.918198191013459702E-01    0.331687139379769763E-01
  11   -0.647955145062036331E-01    0.437334104112810373E-01
  12   -0.196956323572144071E+00    0.746877516593832391E-01
  13   -0.419768539324054529E-01    0.463968014473225068E-01
  14   -0.125829656322288397E+01    0.275572838472450989E-01
  15    0.313222970303094095E+00    0.332270083607500571E-01
  16    0.205903086513216863E+03    0.685211462434643082E+01
  17    0.904300909977894918E+02    0.272127228641979002E+01
  18    0.978509252955937159E+00    0.423654638876134818E-01
  19    0.107967840111415891E+01    0.279236848686649844E-01
  20    0.863184324286625504E+00    0.200310151103771955E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.105590935469072417E+00
   2   -0.286364663668812369E+02
   3    0.107570647208275516E+01
   4    0.106341436521841182E+01
   5    0.772707781274344866E-02
   6    0.192632030856633008E+01
   7   -0.247996601627479052E+01
   8   -0.262467337922856828E-01
   9   -0.164341353271361990E+01
  10   -0.122380802258959975E+00
  11   -0.803355326325963515E-01
  12   -0.198436344417857513E+00
  13   -0.104128034295824734E+00
  14   -0.118291018979584939E+01
  15    0.271279893619820744E+00
  16    0.213468347740534057E+03
  17    0.963249161808624876E+02
  18    0.958120323677931207E+00
  19    0.107958447267250990E+01
  20    0.748465868354652564E+00

MAP Parameters
Dim No.        Parameter
   1    0.829882489184818328E-01
   2   -0.272822667198104938E+02
   3    0.107444816796168263E+01
   4    0.106259128773257960E+01
   5    0.953406710171917325E-02
   6    0.188178919920821386E+01
   7   -0.248434493204424589E+01
   8   -0.143234543007016123E-01
   9   -0.250972500922300679E+01
  10   -0.747126520004844363E-01
  11   -0.779069450015795195E-01
  12   -0.260424077084088212E+00
  13    0.258591483990609772E-02
  14   -0.124211873565013731E+01
  15    0.378187079643353186E+00
  16    0.206975823243890460E+03
  17    0.898694552111520863E+02
  18    0.915500146705724327E+00
  19    0.105046805952874811E+01
  20    0.566368628068484092E+00
