Nested Sampling Global Log-Evidence           :   -0.555186559170569609E+02  +/-    0.568047641532980263E+00
Nested Importance Sampling Global Log-Evidence:   -0.615164367185296115E+02  +/-    0.287183299418578078E-01

Dim No.       Mean        Sigma
   1    0.189746068625663733E+00    0.222979864233140215E-01
   2   -0.269145008609739520E+02    0.648014168911046440E+01
   3    0.125078960487837065E+01    0.720923384732243544E-01
   4    0.113854183999711744E+01    0.268185746737797992E+00
   5    0.159159604089570972E-01    0.376013002580421075E-02
   6    0.201785469242599547E+01    0.852353053851590131E-01
   7   -0.177684780329182312E+01    0.409965827328365673E+00
   8   -0.350268885255822338E+00    0.677440747292052114E-01
   9    0.406954341169436606E+01    0.291577865088537269E+01
  10   -0.525629298531578248E+00    0.103657051929268051E+00
  11   -0.442359453315807963E-01    0.143365574394596823E+00
  12   -0.932472822756035963E-01    0.228999315557150973E+00
  13   -0.199399484180580344E+00    0.219096601823242532E+00
  14   -0.105805744131329837E+01    0.490131652710952964E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165095457820732844E+00
   2   -0.338436621750879354E+02
   3    0.115434695927479014E+01
   4    0.118294262286008300E+01
   5    0.156012173717790213E-01
   6    0.206865912591508261E+01
   7   -0.197546005630877142E+01
   8   -0.394058050633612988E+00
   9    0.272763716711748350E+01
  10   -0.756931693281703177E+00
  11    0.155786266538849666E+00
  12    0.108544263169968153E+00
  13    0.243283307886170197E+00
  14   -0.107089363606982801E+01

MAP Parameters
Dim No.        Parameter
   1    0.165095457820732844E+00
   2   -0.338436621750879354E+02
   3    0.115434695927479014E+01
   4    0.118294262286008300E+01
   5    0.156012173717790213E-01
   6    0.206865912591508261E+01
   7   -0.197546005630877142E+01
   8   -0.394058050633612988E+00
   9    0.272763716711748350E+01
  10   -0.756931693281703177E+00
  11    0.155786266538849666E+00
  12    0.108544263169968153E+00
  13    0.243283307886170197E+00
  14   -0.107089363606982801E+01
