Nested Sampling Global Log-Evidence           :   -0.119123610763385940E+03  +/-    0.631301133487817578E+00
Nested Importance Sampling Global Log-Evidence:   -0.124796732053175376E+03  +/-    0.298894918571443041E-01

Dim No.       Mean        Sigma
   1    0.709443556192392438E-01    0.177813119106438426E-01
   2   -0.250828040912075139E+02    0.761203673299801542E+00
   3    0.838169734061383509E+00    0.310252636813379730E-01
   4    0.956343550784679364E+00    0.169319981311068679E+00
   5    0.127638233222647050E-01    0.433344381990678849E-02
   6    0.219419238264678373E+01    0.135425161960598256E-01
   7   -0.171157630074080824E+01    0.451218904385676411E+00
   8   -0.170159786039793814E+00    0.213805136835392498E-01
   9   -0.766770116812713010E+01    0.881917253046120675E+00
  10   -0.366004782855190336E+00    0.551466603789760659E-01
  11   -0.552685382177600451E-01    0.160939268848352357E+00
  12   -0.242363198330182911E+00    0.227934245401800989E+00
  13   -0.340040707535314637E-01    0.236403187052339481E-01
  14   -0.106488890469980757E+01    0.541334026996552406E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.962515301209454638E-01
   2   -0.246442626563059370E+02
   3    0.841232645812021396E+00
   4    0.100184258560276351E+01
   5    0.173468279816121097E-01
   6    0.220241984745046260E+01
   7   -0.178268399856649773E+01
   8   -0.181134951773821717E+00
   9   -0.782985583499611337E+01
  10   -0.363420535221800789E+00
  11   -0.173535414867713317E+00
  12   -0.138650440761224403E+00
  13   -0.428568988213446911E-01
  14   -0.103552791123933274E+01

MAP Parameters
Dim No.        Parameter
   1    0.962515301209454638E-01
   2   -0.246442626563059370E+02
   3    0.841232645812021396E+00
   4    0.100184258560276351E+01
   5    0.173468279816121097E-01
   6    0.220241984745046260E+01
   7   -0.178268399856649773E+01
   8   -0.181134951773821717E+00
   9   -0.782985583499611337E+01
  10   -0.363420535221800789E+00
  11   -0.173535414867713317E+00
  12   -0.138650440761224403E+00
  13   -0.428568988213446911E-01
  14   -0.103552791123933274E+01
