Nested Sampling Global Log-Evidence           :   -0.192341334507397221E+03  +/-    0.672353257324969311E+00
Nested Importance Sampling Global Log-Evidence:   -0.196595039556716699E+03  +/-    0.426289733186590095E-01

Dim No.       Mean        Sigma
   1    0.568129856154991758E-01    0.286565510101973939E-01
   2    0.282335094277008807E+02    0.163183123972605082E+01
   3    0.949251935689420456E+00    0.931852902840869662E-01
   4    0.905680118182122573E+00    0.223947192744559070E+00
   5    0.668731274955026989E-02    0.350883595947952152E-02
   6    0.289531357273214418E+01    0.197135813277275362E+00
   7   -0.170078534862150765E+01    0.400345164101825357E+00
   8    0.236814167229003093E-01    0.395860679438613527E-01
   9   -0.257391872928491683E+01    0.259348532498824946E+01
  10   -0.255035885676752394E+00    0.115571242245696482E+00
  11   -0.618417880782101276E-01    0.125486225428693504E+00
  12   -0.200111166936428025E+00    0.184571918201647062E+00
  13   -0.144996415709861853E+00    0.178976540340737483E+00
  14   -0.107109914865788269E+01    0.535509901978988914E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.283446574670440654E-01
   2    0.286349455705120448E+02
   3    0.963439405770966206E+00
   4    0.964805330312325293E+00
   5    0.558197710828078029E-02
   6    0.338582841417051572E+01
   7   -0.234594497742541375E+01
   8    0.406483704716269628E-01
   9   -0.357283000608340950E+01
  10   -0.260565683971478612E+00
  11   -0.541846296055423227E-01
  12   -0.342053870803418536E+00
  13   -0.169330639633101965E+00
  14   -0.107074168192575803E+01

MAP Parameters
Dim No.        Parameter
   1    0.283446574670440654E-01
   2    0.286349455705120448E+02
   3    0.963439405770966206E+00
   4    0.964805330312325293E+00
   5    0.558197710828078029E-02
   6    0.338582841417051572E+01
   7   -0.234594497742541375E+01
   8    0.406483704716269628E-01
   9   -0.357283000608340950E+01
  10   -0.260565683971478612E+00
  11   -0.541846296055423227E-01
  12   -0.342053870803418536E+00
  13   -0.169330639633101965E+00
  14   -0.107074168192575803E+01
