         MJD         m       dm    uJy   duJy F  err  chi/N       RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57323.624822 17.870951      NaN    114     48 o    0   1.01 142.4364 3.06798  3388.13  4189.62  4.37  3.61 -33.1 -0.490    18.26 19.25 02a57323o0662o   2.375000
57388.614202 19.051202      NaN     18     23 o    0   1.16 142.4364 3.06798  7631.62  6169.99  3.52  3.09  87.8 -0.478    18.99 20.45 02a57388o0667o   0.782609
57388.633731 18.640491      NaN     40     29 o    0   1.27 142.4364 3.06798  7919.86  6752.50  3.59  3.18  86.4 -0.473    18.92 20.36 02a57388o0698o   1.379310
57388.650059 19.256669      NaN      3     23 o    0   1.45 142.4364 3.06798  7048.14  5587.71  3.52  3.34 -88.9 -0.468    18.88 20.28 02a57388o0724o   0.130435
57388.666235 18.944322 0.339293     96     30 o    0   1.11 142.4364 3.06798  6753.35  7329.69  3.69  3.46 -89.9 -0.458    18.58 19.82 02a57388o0750o   3.200000
57408.462609 18.944322 0.350602     96     31 o    0   1.58 142.4364 3.06798  3702.79  3960.30  3.75  3.52 -43.2 -0.429    18.59 19.60 02a57408o0445o   3.096774
57408.498054 18.711133      NaN     26     31 o    0   1.11 142.4364 3.06798  6766.47  6159.00  3.42  3.13  88.8 -0.465    18.63 19.62 02a57408o0497o   0.838710
57408.506642 18.566153      NaN     28     36 o    0   0.92 142.4364 3.06798  3111.74  3386.32  3.79  3.46 -33.5 -0.445    18.63 19.61 02a57408o0509o   0.777778
57408.538638 19.014394      NaN    -24     30 o    0   1.39 142.4364 3.06798  7926.20  5587.45  3.47  3.09  88.0 -0.465    18.64 19.64 02a57408o0555o  -0.800000
57444.470345 18.944322      NaN    -12     32 o    0   1.17 142.4364 3.06798  7264.55  6576.19  3.87  3.55 -87.3 -0.472    18.54 19.71 02a57444o0202o  -0.375000
57444.534542 19.014394      NaN    -20     30 o    0   1.30 142.4364 3.06798  7872.76  5577.80  3.73  3.23  87.3 -0.464    18.46 19.46 02a57444o0248o  -0.666667
57445.450508 18.693037      NaN     49     24 o    0   1.24 142.4364 3.06798  6738.78  6839.65  3.49  3.03 -89.7 -0.484    18.91 20.14 02a57445o0490o   2.041667
57445.472807 18.921935      NaN     20     26 o    0   1.15 142.4364 3.06798  6449.68  6262.59  3.49  3.10 -86.6 -0.479    18.87 20.07 02a57445o0531o   0.769231
57445.495028 19.169763      NaN     -5     26 o    0   1.14 142.4364 3.06798  7611.61  5689.01  3.52  3.08  87.1 -0.462    18.83 19.99 02a57445o0572o  -0.192308
57445.517301 19.226921      NaN      5     23 o    0   1.67 142.4364 3.06798  7866.86  5575.67  3.57  3.10  87.8 -0.473    18.75 19.89 02a57445o0613o   0.217391
57464.401119 18.978793      NaN    -12     31 o    0   0.97 142.4364 3.06798  6775.51  6441.27  3.65  3.02  90.0 -0.484    18.71 19.99 02a57464o0396o  -0.387097
57464.422403 19.089302      NaN     -2     28 o    0   1.32 142.4364 3.06798  6486.88  5861.60  3.65  3.23 -85.6 -0.461    18.67 19.96 02a57464o0438o  -0.071429
57464.444613 19.051202      NaN     -9     29 o    0   1.47 142.4364 3.06798  7647.87  5289.74  3.76  3.24  86.9 -0.472    18.65 19.92 02a57464o0481o  -0.310345
57464.466840 18.955691      NaN      2     31 o    0   1.14 142.4364 3.06798  7864.48  5564.26  3.74  3.08  86.6 -0.484    18.58 19.78 02a57464o0524o   0.064516
57472.399205 18.147425      NaN     65     45 o    0   1.02 142.4364 3.06798  6813.87  6795.74  3.71  3.03 -89.6 -0.480    18.37 19.30 02a57472o0363o   1.444444
57472.420244 18.079051      NaN     78     45 o    0   1.03 142.4364 3.06798  6523.15  6216.64  3.69  3.12 -87.6 -0.471    18.33 19.23 02a57472o0402o   1.733333
57472.441501 18.136622      NaN     64     46 o    0   1.14 142.4364 3.06798  7687.31  5644.72  3.76  3.04  87.2 -0.493    18.27 19.12 02a57472o0441o   1.391304
57472.462720 18.249822      NaN     41     47 o    0   1.14 142.4364 3.06798  7847.36  5570.44  3.75  2.96  87.5 -0.497    18.25 19.06 02a57472o0480o   0.872340
57476.374193 19.318728      NaN      2     22 o    0   1.18 142.4364 3.06798  7086.40  6467.36  3.78  3.09  89.5 -0.472    19.10 20.72 02a57476o0326o   0.090909
57476.396093 19.212347      NaN      0     25 o    0   0.96 142.4364 3.06798  6799.41  5888.29  3.73  3.22  89.9 -0.465    18.99 20.55 02a57476o0369o   0.000000
57476.418184 19.212347      NaN    -83     25 o    0   1.45 142.4364 3.06798  7965.11  5315.86  3.88  3.37  84.7 -0.467    18.88 20.35 02a57476o0412o  -3.320000
57476.440481 18.489118      NaN     62     28 o    0   1.29 142.4364 3.06798  7848.74  5570.55  3.88  3.43  83.9 -0.471    18.80 20.23 02a57476o0455o   2.214286
57493.312648 18.867907      NaN      4     33 o    0   1.32 142.4364 3.06798  6922.36  6534.32  3.81  3.24  87.5 -0.468    18.48 19.49 02a57493o0201o   0.121212
57493.329434 18.208845      NaN     78     37 o    0   0.94 142.4364 3.06798  6633.31  5956.83  3.95  3.54 -89.5 -0.480    18.41 19.45 02a57493o0234o   2.108108
