         MJD         m       dm  uJy  duJy F  err  chi/N        RA     Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57342.608538 19.491430      NaN   13    15 c    0   1.26 142.43168 3.07271  3408.90 4217.02 4.03 3.72 -36.6 -0.390    19.36 21.10 02a57342o0541c  0.866667
57342.635386 19.631075      NaN   -7    17 c    0   0.90 142.43168 3.07271  3401.99 4222.77 4.04 3.74 -41.7 -0.389    19.34 21.08 02a57342o0580c -0.411765
57391.603140 19.922338      NaN  -17    13 c    0   1.38 142.43168 3.07271  7643.77 6175.98 3.62 3.31  88.4 -0.435    19.53 21.37 02a57391o0624c -1.307692
57400.510834 19.183773      NaN   38    13 c    0   1.41 142.43168 3.07271  3020.71 4367.58 3.89 3.65 -46.3 -0.403    19.73 21.78 02a57400o0483c  2.923077
57400.556557 19.816329      NaN    1    14 c    0   0.91 142.43168 3.07271  7004.61 5522.77 3.74 3.53  83.8 -0.397    19.67 21.69 02a57400o0544c  0.071429
57400.571482 19.816329      NaN    1    14 c    0   0.92 142.43168 3.07271  6735.03 7269.77 3.68 3.45  85.9 -0.414    19.68 21.69 02a57400o0564c  0.071429
57401.511058 20.009244      NaN   -8    12 c    0   1.10 142.43168 3.07271  3098.29 4534.09 3.89 3.60 -49.4 -0.407    19.72 21.74 02a57401o0501c -0.666667
57401.529226 19.791368      NaN    5    13 c    0   1.36 142.43168 3.07271  2806.93 3956.91 3.94 3.63 -39.8 -0.409    19.66 21.63 02a57401o0526c  0.384615
57401.557181 19.922338      NaN   -1    13 c    0   1.06 142.43168 3.07271  7055.48 5599.83 3.64 3.37  86.8 -0.410    19.63 21.54 02a57401o0566c -0.076923
57421.554274 19.766969      NaN  -22    15 c    0   0.94 142.43168 3.07271  7112.34 6796.31 3.74 3.47  89.9 -0.413    19.50 21.37 02a57421o0595c -1.466667
57421.577953 19.631075      NaN    3    16 c    0   0.94 142.43168 3.07271  6821.42 6216.66 3.68 3.42  89.5 -0.408    19.40 21.15 02a57421o0634c  0.187500
57421.601717 19.419021      NaN    5    19 c    0   1.01 142.43168 3.07271  7986.24 5644.74 3.77 3.50  89.2 -0.408    19.28 20.98 02a57421o0673c  0.263158
57421.625392 18.720295      NaN   55    21 c    0   1.16 142.43168 3.07271  7914.96 5607.14 4.06 3.83  81.4 -0.399    19.09 20.82 02a57421o0712c  2.619048
57422.550929 19.652575      NaN    8    14 c    0   1.16 142.43168 3.07271  6897.33 6853.60 3.74 3.41  88.8 -0.424    19.59 21.57 02a57422o0589c  0.571429
57422.574588 19.696897      NaN  -13    16 c    0   0.86 142.43168 3.07271  6609.20 6273.36 3.78 3.53 -88.4 -0.409    19.44 21.36 02a57422o0628c -0.812500
57422.598255 19.631075      NaN    0    17 c    0   1.13 142.43168 3.07271  7773.46 5701.12 3.85 3.65  78.9 -0.410    19.32 21.19 02a57422o0667c  0.000000
57422.621911 18.720295      NaN   55    21 c    0   0.93 142.43168 3.07271  7915.00 5607.35 4.21 3.99  71.2 -0.401    19.09 20.96 02a57422o0706c  2.619048
57428.539558 19.631075      NaN    9    14 c    0   0.93 142.43168 3.07271  7121.94 6854.34 3.69 3.34 -88.4 -0.445    19.63 21.59 02a57428o0557c  0.642857
57428.563452 19.766969      NaN   -8    15 c    0   0.86 142.43168 3.07271  6868.76 6278.43 3.65 3.36 -89.2 -0.435    19.60 21.55 02a57428o0596c -0.533333
57428.587317 19.631075      NaN  -19    17 c    0   0.75 142.43168 3.07271  8069.07 5707.98 3.70 3.40  86.2 -0.450    19.55 21.49 02a57428o0635c -1.117647
57428.611224 19.287255      NaN   13    19 c    0   0.75 142.43168 3.07271  8057.92 5550.00 3.76 3.55  83.5 -0.448    19.43 21.33 02a57428o0674c  0.684211
57436.247639 17.825619      NaN   50    73 c    0   0.89 142.43168 3.07271  3898.29 4119.98 4.99 4.41 -13.6 -0.422    17.89 18.90 02a57436o0069c  0.684932
57436.254824 18.142010      NaN  -72    67 c    0   1.03 142.43168 3.07271  4184.58 4703.38 4.79 4.54 -40.3 -0.440    17.95 18.99 02a57436o0080c -1.074627
57436.273629 18.438271      NaN  -19    51 c    0   1.34 142.43168 3.07271  3020.42 5281.75 4.66 4.29 -40.5 -0.413    18.12 19.19 02a57436o0110c -0.372549
57436.287738 18.336727      NaN  -44    56 c    0   1.01 142.43168 3.07271  2766.96 5089.77 6.16 4.49  -6.5 -0.382    18.02 19.28 02a57436o0133c -0.785714
57452.449541 19.841877      NaN   -8    14 c    0   0.91 142.43168 3.07271  6877.97 6944.73 3.75 3.49  88.0 -0.429    19.70 21.76 02a57452o0382c -0.571429
57452.471562 19.841877      NaN  -11    14 c    0   0.92 142.43168 3.07271  6588.90 6364.17 3.68 3.39  85.9 -0.420    19.68 21.70 02a57452o0425c -0.785714
57452.493557 19.841877      NaN   -9    14 c    0   1.14 142.43168 3.07271  7751.82 5792.17 3.79 3.48  80.3 -0.425    19.60 21.59 02a57452o0468c -0.642857
57452.515792 19.631075      NaN    6    15 c    0   1.21 142.43168 3.07271  7875.17 5581.17 3.76 3.42  79.6 -0.434    19.54 21.45 02a57452o0511c  0.400000
57460.421315 19.569016      NaN    9    15 c    0   1.05 142.43168 3.07271  7012.43 6732.19 3.86 3.53  87.3 -0.426    19.56 21.53 02a57460o0427c  0.600000
57460.443079 19.766969      NaN  -11    15 c    0   0.89 142.43168 3.07271  6724.91 6151.88 3.70 3.39  86.5 -0.436    19.58 21.48 02a57460o0470c -0.733333
57460.465203 19.922338      NaN  -23    13 c    0   1.58 142.43168 3.07271  7887.64 5580.91 3.75 3.36  82.4 -0.438    19.54 21.41 02a57460o0513c -1.769231
57460.487394 19.529530      NaN    8    16 c    0   1.09 142.43168 3.07271  7871.50 5582.75 3.80 3.46  80.3 -0.439    19.44 21.27 02a57460o0556c  0.500000
57480.378950 19.696897      NaN   -7    16 c    0   1.01 142.43168 3.07271  6728.11 6761.12 3.94 3.87 -81.3 -0.426    19.48 21.57 02a57480o0344c -0.437500
57480.401688 19.841877      NaN  -12    14 c    0   1.04 142.43168 3.07271  6441.59 6183.83 3.74 3.47  89.6 -0.433    19.60 21.57 02a57480o0389c -0.857143
57480.424487 19.351140      NaN   18    16 c    0   0.83 142.43168 3.07271  7607.12 5610.99 3.78 3.44  83.6 -0.437    19.55 21.47 02a57480o0434c  1.125000
57480.447529 19.841877      NaN  -14    14 c    0   1.44 142.43168 3.07271  7860.12 5576.53 3.83 3.44  79.6 -0.442    19.48 21.37 02a57480o0479c -1.000000
57490.315080 19.454622      NaN    9    17 c    0   0.98 142.43168 3.07271  6761.12 6599.97 3.90 3.52  84.5 -0.427    19.28 20.96 02a57490o0283c  0.529412
57490.333200 19.063754      NaN   32    18 c    0   1.10 142.43168 3.07271  6468.23 6021.76 3.86 3.57 -89.2 -0.416    19.28 20.99 02a57490o0317c  1.777778
57490.352886 19.454622      NaN  -23    20 c    0   0.91 142.43168 3.07271  7630.61 5450.27 3.93 3.61  83.6 -0.410    19.28 21.00 02a57490o0352c -1.150000
57490.372735 19.696897      NaN   -3    16 c    0   1.20 142.43168 3.07271  7865.26 5569.75 3.95 3.61  81.7 -0.405    19.30 21.06 02a57490o0386c -0.187500
57491.311588 19.302877      NaN  -37    23 c    0   1.03 142.43168 3.07271  7171.68 6640.63 4.78 4.43 -89.1 -0.369    18.89 20.67 02a57491o0194c -1.608696
57491.329582 18.978793      NaN   30    21 c    0   1.26 142.43168 3.07271  6880.27 6063.09 4.19 3.91  88.3 -0.393    19.01 20.64 02a57491o0228c  1.428571
