         MJD         m      dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57247.240315 16.412009     NaN    338   217 c    0   1.47 232.11382 8.80615  2760.02  7867.52 3.84 3.66 -80.9 -0.424    16.81 17.59 02a57247o0013c 0xc00802
57247.259632 19.076453     NaN      1    28 c    0   0.95 232.11382 8.80615  2749.83  7865.35 3.94 3.74 -69.2 -0.416    18.97 20.85 02a57247o0040c 0xc00800
57247.267669 19.128787     NaN      9    24 c    0   0.81 232.11382 8.80615  1278.98  9340.66 3.99 3.85 -43.3 -0.416    19.25 21.22 02a57247o0051c 0xc00800
57247.292449 18.702047     NaN     30    30 c    0   0.99 232.11382 8.80615  1279.10  9339.96 4.07 3.85 -50.1 -0.415    19.18 21.10 02a57247o0085c 0xc00800
57248.238545 17.858399     NaN     12    83 c    0   0.92 232.11382 8.80615  2749.74  7856.38 4.05 3.94  79.8 -0.413    18.22 19.04 02a57248o0002c 0xc00800
57248.240049 18.152867     NaN     40    53 c    0   1.48 232.11382 8.80615  2748.27  7856.00 4.13 4.01 -71.1 -0.418    18.40 19.43 02a57248o0004c 0xc00800
57248.258033 19.569016     NaN    -15    18 c    0   1.75 232.11382 8.80615  1268.56  9326.96 4.19 3.99 -48.2 -0.406    19.41 21.38 02a57248o0030c 0xc00800
57248.284602 19.631075     NaN    -14    17 c    0   1.33 232.11382 8.80615  1268.11  9325.82 4.21 3.85 -53.1 -0.421    19.46 21.44 02a57248o0067c 0xc00800
57250.264582 18.005163     NaN    -46    76 c    0   1.28 232.11382 8.80615  1255.72  9335.73 4.10 3.98  17.0 -0.428    19.14 21.28 02a57250o0010c 0xc00800
57250.289156 19.212347     NaN    -21    25 c    0   0.97 232.11382 8.80615  1258.24  9334.59 4.00 3.86 -54.7 -0.418    19.34 21.26 02a57250o0045c 0xc00800
57277.219947 17.976960     NaN    -66    78 c    0   1.33 232.11382 8.80615  7192.63  3798.45 4.13 3.82  88.9 -0.425    17.91 18.50 02a57277o0037c 0xc00900
57277.225881 18.910912     NaN    -15    33 c    0   0.83 232.11382 8.80615  7198.47  3798.76 4.11 3.78  89.2 -0.418    18.69 20.01 02a57277o0046c 0xc00800
57277.238632 19.226921     NaN      8    22 c    0   1.06 232.11382 8.80615  5745.07  5245.83 3.91 3.55 -79.9 -0.458    19.31 21.19 02a57277o0064c 0xc00800
57277.255710 19.384550     NaN      1    21 c    0   1.02 232.11382 8.80615  5744.32  5245.52 4.13 3.80 -69.8 -0.458    19.24 21.14 02a57277o0087c 0xc00900
57436.499374 18.526952     NaN    -68    47 c    0   1.12 232.11382 8.80615  8377.80  2693.08 4.52 4.03  18.1 -0.380    18.30 19.41 02a57436o0476c 0xc00900
57436.512939 18.396507     NaN     39    40 c    0   1.05 232.11382 8.80615  8660.73  3276.09 4.20 3.86  33.0 -0.393    18.46 19.58 02a57436o0499c 0xc00800
57436.526495 18.675237     NaN     27    32 c    0   1.21 232.11382 8.80615  7505.41  3866.32 3.97 3.81  38.8 -0.390    18.56 19.74 02a57436o0522c 0xc00800
57436.540075 19.128787     NaN    -43    27 c    0   1.30 232.11382 8.80615  7236.29  3674.96 3.84 3.69  52.3 -0.391    18.72 19.93 02a57436o0545c 0xc00800
57452.664946 17.063000     NaN     54   163 c    0   1.04 232.11382 8.80615  2390.28  8371.04 3.68 3.60 -74.2 -0.433    18.05 18.50 02a57452o0797c 0xc00802
57460.639311 19.674510     NaN      4    15 c    0   0.96 232.11382 8.80615  2524.92  8153.88 3.77 3.58 -62.4 -0.419    19.67 21.65 02a57460o0843c 0xc00800
57460.661975 17.081147     NaN    162   124 c    0   1.32 232.11382 8.80615  2235.16  7574.05 3.80 3.51 -62.0 -0.438    17.90 18.32 02a57460o0886c 0xc00800
57480.593855 19.367717     NaN     14    17 c    0   0.87 232.11382 8.80615  2236.45  8203.48 3.70 3.54 -64.4 -0.427    19.48 21.23 02a57480o0760c 0xc00800
57480.617613 19.051202     NaN     42    15 c    0   1.21 232.11382 8.80615  1947.81  7628.00 3.69 3.49 -60.6 -0.435    19.45 21.18 02a57480o0805c 0xc00a00
57480.641411 19.038793     NaN      7    27 c    0   1.18 232.11382 8.80615  3102.15  7041.98 3.63 3.45 -66.5 -0.429    18.81 19.95 02a57480o0850c 0xc00800
57490.508385 19.367717     NaN     11    18 c    0   1.13 232.11382 8.80615  2283.04  8039.67 5.19 3.81   0.6 -0.379    19.38 21.49 02a57490o0612c 0xc00800
57490.527349 19.241693     NaN     22    17 c    0   1.10 232.11382 8.80615  1992.41  7460.43 4.40 3.80  -1.7 -0.393    19.44 21.42 02a57490o0645c 0xc00800
57490.547729 19.287255     NaN     25    15 c    0   1.26 232.11382 8.80615  3154.57  6879.02 3.77 3.64 -76.6 -0.390    19.53 21.43 02a57490o0679c 0xc00800
57490.567744 19.719755     NaN      2    15 c    0   1.12 232.11382 8.80615  3379.65  6979.65 3.77 3.64 -81.7 -0.390    19.51 21.40 02a57490o0713c 0xc00800
57491.505686 19.014394     NaN    -34    30 c    0   0.89 232.11382 8.80615  2686.10  8056.89 4.76 4.10  -6.6 -0.368    18.83 20.81 02a57491o0527c 0xc00800
57537.243933 17.643932     NaN    -25   106 c    0   1.35 232.11382 8.80615  9974.86  9534.79 4.64 4.05  71.2 -0.452    17.98 18.82 02a57537o0051c 0xc00800
57537.404514 19.696897     NaN     -4    16 c    0   0.88 232.11382 8.80615  1525.85  8069.10 4.06 3.63 -59.1 -0.437    19.64 21.70 02a57537o0337c 0xc00800
57537.416238 19.696897     NaN      3    15 c    0   1.31 232.11382 8.80615  1506.11  8028.31 4.07 3.66 -58.9 -0.430    19.63 21.70 02a57537o0361c 0xc00800
