Nested Sampling Global Log-Evidence           :   -0.286553008637127746E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.293573019508211530E+02  +/-    0.995351589541104559E-01

Dim No.       Mean        Sigma
   1    0.701190018197002125E-02    0.604019112941474052E-02
   2   -0.241726647169845670E+02    0.366515032326035217E+00
   3    0.851615007303364813E+00    0.138209116969645069E-01
   4    0.112028439042329886E+01    0.443565466164075467E-01
   5    0.110204065872925600E-01    0.945405402256980078E-03
   6    0.218114400348372461E+01    0.828128427626558840E-02
   7   -0.167403018466657572E+01    0.145711088327335259E+00
   8   -0.167669221677567259E+00    0.864550443358765540E-02
   9   -0.410429173604666353E+01    0.813278718341145623E+00
  10   -0.200809663471877953E+00    0.256254162564188599E-01
  11   -0.178392865153788431E-01    0.734807151639412098E-01
  12   -0.211340599047946026E+00    0.579208780583083185E-01
  13   -0.133265834191463040E+00    0.185846774843050656E-01
  14   -0.107504889772928380E+01    0.151480563373730896E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.562137807632700961E-02
   2   -0.242855301793851766E+02
   3    0.870656446756463920E+00
   4    0.114782456306489045E+01
   5    0.110372557016304110E-01
   6    0.218690830269261838E+01
   7   -0.150734970520567435E+01
   8   -0.167204723276304257E+00
   9   -0.376866556920035922E+01
  10   -0.193049719156024480E+00
  11   -0.332088542105037632E-01
  12   -0.207174133330173232E+00
  13   -0.131332374096578830E+00
  14   -0.106241034488533748E+01

MAP Parameters
Dim No.        Parameter
   1    0.164360923634621486E-01
   2   -0.239296459693622978E+02
   3    0.858704752730748533E+00
   4    0.116927442030829942E+01
   5    0.116262946626380752E-01
   6    0.218241496461584727E+01
   7   -0.164141331993969120E+01
   8   -0.157345147490419918E+00
   9   -0.563807432727964919E+01
  10   -0.222828690515464112E+00
  11   -0.764941279558856990E-01
  12   -0.265026663307150856E+00
  13   -0.126166859382905255E+00
  14   -0.109075610108219734E+01
