Nested Sampling Global Log-Evidence           :   -0.607454376026068754E+01  +/-    0.398921762979966080E-01
Nested Importance Sampling Global Log-Evidence:   -0.645648415797044528E+01  +/-    0.457325549716582277E-01

Dim No.       Mean        Sigma
   1    0.614907206508717094E-01    0.111088976379484679E-01
   2   -0.386112119545832186E+02    0.380870015018782926E+01
   3    0.107422490611206278E+01    0.608637654133373576E-01
   4    0.125238504240480353E+01    0.875196404840243303E-01
   5    0.903752702044412909E-02    0.133861438658198031E-02
   6    0.261731827351705038E+01    0.662329830759006283E-01
   7   -0.176669296812456555E+01    0.285341411525108613E+00
   8   -0.352620992692779106E-01    0.969241627407913843E-02
   9   -0.105951206145251717E+02    0.157314082848258829E+01
  10   -0.143997944262109101E+00    0.700294533237867944E-01
  11   -0.111403043993781717E+00    0.614360030152286199E-01
  12   -0.323234532378880279E+00    0.792336694105872374E-01
  13    0.275658681614678991E+00    0.418002967969403200E-01
  14   -0.107604360705812807E+01    0.209340797394700698E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.538052815887576780E-01
   2   -0.439625747163655802E+02
   3    0.100819762259089729E+01
   4    0.135552253870731043E+01
   5    0.809769962255620611E-02
   6    0.263834699769807424E+01
   7   -0.191512239123237538E+01
   8   -0.260687171255085011E-01
   9   -0.106547223625086982E+02
  10   -0.138969717473779675E+00
  11   -0.636159156389185798E-01
  12   -0.332889096109624305E+00
  13    0.273467297879003146E+00
  14   -0.110391326596194750E+01

MAP Parameters
Dim No.        Parameter
   1    0.688167081305585543E-01
   2   -0.402848606319969775E+02
   3    0.105207399901300924E+01
   4    0.118254316666188730E+01
   5    0.704669216318113203E-02
   6    0.264772882839462520E+01
   7   -0.183608917332795896E+01
   8   -0.467562344597964794E-01
   9   -0.113969231396678286E+02
  10   -0.143819560304045024E+00
  11   -0.137878390218303476E+00
  12   -0.397804633071356939E+00
  13    0.334948714018068527E+00
  14   -0.106446461018686334E+01
