Nested Sampling Global Log-Evidence           :   -0.216794315548457783E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.218478271927667489E+01  +/-    0.325528389526677639E-02

Dim No.       Mean        Sigma
   1    0.139206232468941482E+00    0.897439250490720164E-03
   2   -0.239999243866047358E+02    0.126236181698343775E+00
   3    0.102113121358834102E+01    0.960504414285515487E-02
   4    0.136332275879216813E+01    0.529770110339178139E-02
   5    0.803111086945093935E-02    0.917209313900591900E-04
   6    0.181478210208554214E+01    0.156925786980013004E-02
   7   -0.179513872008374165E+01    0.684770224934005134E-01
   8   -0.245708903669746952E-01    0.239887851194253623E-02
   9   -0.531034071207741576E+01    0.161319998973168455E+00
  10   -0.105683554699312995E+00    0.607019257285279154E-02
  11   -0.208550323335161859E-01    0.856270289923360094E-02
  12   -0.183880779437573610E+00    0.117059623517860832E-01
  13   -0.137353061651361630E+00    0.228401789205842469E-02
  14   -0.106351251103854505E+01    0.729220853093871194E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.139597390908746982E+00
   2   -0.242221485703338502E+02
   3    0.102360660182687657E+01
   4    0.136227140811853031E+01
   5    0.800291769784273847E-02
   6    0.181315032027820178E+01
   7   -0.179441098037128355E+01
   8   -0.230593528461030296E-01
   9   -0.515967750835044292E+01
  10   -0.108340887235051725E+00
  11   -0.231635270056735239E-01
  12   -0.180976557740727628E+00
  13   -0.140597183340848281E+00
  14   -0.106666516746037332E+01

MAP Parameters
Dim No.        Parameter
   1    0.138482548002319072E+00
   2   -0.240460863882350608E+02
   3    0.105039708072906546E+01
   4    0.136198801302789052E+01
   5    0.807193478545222345E-02
   6    0.181494471255620660E+01
   7   -0.194407966355942574E+01
   8   -0.271117525017244496E-01
   9   -0.536570380789066359E+01
  10   -0.106615901487461584E+00
  11   -0.351257394834593589E-01
  12   -0.201763636279155945E+00
  13   -0.135190390151076700E+00
  14   -0.105225783723160493E+01
