         MJD         m       dm      uJy  duJy F  err  chi/N        RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57368.660095 18.417189      NaN     -5.0    52 o    0   0.93 198.76733 -24.80152  9526.68 10198.48  4.00 3.82  76.8 -0.462    18.37 19.46 02a57368o0740o 0xc00800        29.0
57368.663794 17.821591      NaN   -140.0    90 o    0   1.07 198.76733 -24.80152  3407.84   449.53  5.02 3.55 -12.1 -0.528    17.78 18.38 02a57368o0746o 0xc00800        29.0
57369.662570 18.174913      NaN     38.0    62 o    0   1.01 198.76733 -24.80152  3407.22   447.34  4.96 3.34 -10.4 -0.496    18.07 18.89 02a57369o0557o 0xc00800        29.0
57369.671772 15.768474      NaN    573.0   415 o    0   2.13 198.76733 -24.80152  9527.64 10198.97  3.94 3.87  54.5 -0.472    16.92 16.60 02a57369o0572o 0xc00802        29.0
57380.644662 18.526952      NaN    -56.0    47 o    0   1.14 198.76733 -24.80152  9514.10 10195.38  4.08 3.86  58.9 -0.447    18.32 19.34 02a57380o0654o 0xc00800        29.0
57380.647119 18.005163      NaN     86.0    57 o    0   1.06 198.76733 -24.80152  3393.11   449.94  5.10 3.50 -12.3 -0.483    18.24 19.22 02a57380o0658o 0xc00800        29.0
57380.661825 18.786693      NaN    -20.0    37 o    0   1.37 198.76733 -24.80152  9218.31  9602.44  4.05 3.57  81.6 -0.447    18.44 19.52 02a57380o0681o 0xc00800        29.0
57405.641068 19.256669      NaN     32.0    23 o    0   0.91 198.76733 -24.80152  9500.57 10217.40  3.88 3.52  80.5 -0.445    19.25 20.89 02a57405o0690o 0xc00800        29.0
57405.648080 19.318728      NaN     31.0    22 o    0   0.86 198.76733 -24.80152  9208.08  9621.66  3.75 3.32  82.5 -0.452    19.27 20.91 02a57405o0701o 0xc00800        29.0
57405.667661 18.857417      NaN     31.0    34 o    0   0.89 198.76733 -24.80152   354.29  1640.82  5.62 3.57 -35.0 -0.465    19.01 20.43 02a57405o0733o 0xc00800        29.0
57406.596891 19.212347      NaN    -15.0    25 o    0   0.81 198.76733 -24.80152 10081.41  9636.24  3.90 3.41  85.4 -0.441    19.17 20.75 02a57406o0495o 0xc00800        29.0
57406.607891 19.169763      NaN    -10.0    26 o    0   1.12 198.76733 -24.80152   521.02  9620.52  4.20 3.70 -65.0 -0.472    19.12 20.69 02a57406o0513o 0xc00800        29.0
57406.610407 19.302877      NaN      1.0    23 o    0   1.22 198.76733 -24.80152 10385.14 10240.41  3.92 3.53  89.0 -0.426    19.19 20.78 02a57406o0517o 0xc00800        29.0
57406.619498 19.128787      NaN     26.0    27 o    0   1.10 198.76733 -24.80152  4285.62   460.27  4.48 3.23  -6.4 -0.497    19.17 20.74 02a57406o0531o 0xc00800        29.0
57406.620100 19.169763      NaN    -35.0    26 o    0   1.08 198.76733 -24.80152   794.14 10207.23  4.04 3.62 -74.3 -0.469    19.17 20.74 02a57406o0532o 0xc00800        29.0
57406.638408 19.401649      NaN     10.0    21 o    0   1.13 198.76733 -24.80152  9487.82  9041.26  3.78 3.24  84.0 -0.461    19.20 20.78 02a57406o0562o 0xc00900        29.0
57406.643133 18.558199 0.190202    166.0    24 o    0   1.96 198.76733 -24.80152  3076.16  1057.58  4.54 3.46 -15.9 -0.527    19.17 20.74 02a57406o0569o 0xc00800        29.0
57407.597552 19.302877      NaN     11.0    23 o    0   1.07 198.76733 -24.80152 10079.65  9634.97  3.95 3.55  84.4 -0.435    19.11 20.69 02a57407o0632o 0xc00900        29.0
57407.606649 19.169763      NaN     -4.0    26 o    0   1.09 198.76733 -24.80152   517.43  9622.22  4.18 3.67 -69.0 -0.460    19.09 20.67 02a57407o0647o 0xc00800        29.0
