         MJD         m       dm    uJy  duJy F  err   chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57399.619640 18.978793      NaN   53.0    16 c    0    1.03 197.88779 -19.15632  9368.48  8859.46 3.92 3.62  79.1 -0.402    19.49 21.35 02a57399o0672c 0xc00800         8.0
57399.622712 19.419021      NaN   22.0    16 c    0    1.24 197.88779 -19.15632  9064.44  8267.59 3.87 3.49  81.3 -0.416    19.50 21.35 02a57399o0677c 0xc00800         8.0
57399.651041 19.696897      NaN   -3.0    16 c    0    1.42 197.88779 -19.15632   351.41  9443.66 4.19 3.81 -71.6 -0.416    19.44 21.27 02a57399o0719c 0xc00900         8.0
57399.651654 19.696897      NaN  -12.0    16 c    0    1.18 197.88779 -19.15632  9885.41  9442.73 4.03 3.76  80.7 -0.395    19.49 21.34 02a57399o0720c 0xc00900         8.0
57399.660315 19.384550      NaN   21.0    17 c    0    1.08 197.88779 -19.15632 10161.23  7677.93 3.96 3.48  83.0 -0.417    19.45 21.26 02a57399o0732c 0xc00800         8.0
57399.669827 19.256669      NaN  -33.0    24 c    0    1.21 197.88779 -19.15632   636.08  7661.95 4.09 3.67 -67.7 -0.411    19.00 20.39 02a57399o0747c 0xc00800         8.0
57423.571947 19.696897      NaN    0.0    16 c    0    0.93 197.88779 -19.15632   866.08  8980.40 3.79 3.73  53.1 -0.426    19.55 21.39 02a57423o0489c 0xc00800         8.0
57423.575009 19.696897      NaN    6.0    16 c    0    0.90 197.88779 -19.15632  9248.59  9563.58 3.69 3.56 -68.4 -0.401    19.58 21.45 02a57423o0494c 0xc00800         8.0
57423.590422 19.696897      NaN  -20.0    16 c    0    1.00 197.88779 -19.15632  8984.22  9432.61 3.78 3.71  83.4 -0.414    19.58 21.46 02a57423o0519c 0xc00800         8.0
57429.528836 19.510313      NaN   14.0    17 c    0    1.02 197.88779 -19.15632 10028.69  8377.71 4.41 3.79  79.3 -0.397    19.56 21.62 02a57429o0516c 0xc00800         8.0
57429.541335 19.351140      NaN   35.0    13 c    0    1.60 197.88779 -19.15632   464.00  8368.90 4.25 3.81 -57.6 -0.412    19.60 21.63 02a57429o0536c 0xc00900         8.0
57429.544389 19.631075      NaN    4.0    17 c    0    0.84 197.88779 -19.15632 10276.87  8965.80 4.45 3.75  76.9 -0.402    19.63 21.69 02a57429o0541c 0xc00900         8.0
57429.556719 19.696897      NaN  -11.0    16 c    0    1.41 197.88779 -19.15632   727.65  8942.32 4.13 3.80 -60.6 -0.420    19.65 21.70 02a57429o0561c 0xc00800         8.0
57429.559793 19.631075      NaN   11.0    16 c    0    1.10 197.88779 -19.15632  9087.93  9519.76 4.24 3.74  78.0 -0.394    19.66 21.74 02a57429o0566c 0xc00800         8.0
57429.575134 20.009244      NaN  -14.0    12 c    0    1.57 197.88779 -19.15632  8967.48  9430.84 4.11 3.59  77.5 -0.408    19.70 21.74 02a57429o0591c 0xc00800         8.0
57453.515774 19.631075      NaN  -12.0    17 c    0    1.09 197.88779 -19.15632   754.66  2254.16 5.00 3.82 -28.7 -0.418    19.54 21.48 02a57453o0595c 0xc00800         8.0
57453.529765 19.510313      NaN  -28.0    19 c    0    0.87 197.88779 -19.15632 10293.01  2260.27 4.31 3.85  47.4 -0.472    19.53 21.47 02a57453o0619c 0xc00800         8.0
57453.535593 19.510313      NaN  -25.0    19 c    0    0.94 197.88779 -19.15632   472.32  1660.55 5.19 3.70 -29.0 -0.436    19.57 21.50 02a57453o0630c 0xc00800         8.0
