Nested Sampling Global Log-Evidence           :   -0.280479883002660468E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.782356255296067116E+00  +/-    0.672923318788090086E-01

Dim No.       Mean        Sigma
   1    0.706190833720647393E-01    0.520545896550770118E-02
   2   -0.141868846088542906E+02    0.310118784350317589E+00
   3    0.874665093740794153E+00    0.314742395525651197E-01
   4    0.170463413109718753E+01    0.696065099415375671E-01
   5    0.113608080199980224E-01    0.253038652614069419E-03
   6    0.146163573568953287E+01    0.422112365467512823E-01
   7   -0.169228349722832450E+01    0.190251999766484686E+00
   8   -0.676157411633694777E-01    0.320540631995976724E-01
   9   -0.337501396277666199E+01    0.254362450419245034E+01
  10   -0.181686507931426766E+00    0.678389428343688095E-01
  11    0.676745387443829505E-01    0.760521913151842727E-01
  12    0.543917280582790000E-01    0.833638754494716722E-01
  13   -0.298275754964912820E+00    0.122223470966641115E+00
  14   -0.120917136390315516E+01    0.403887456712066217E-01
  15    0.334449953433944625E+00    0.199287507943039337E-01
  16    0.120262562521744726E+03    0.473845719132054111E+01
  17    0.732002400269917644E+02    0.377625860379617873E+01
  18    0.107993726721120331E+01    0.528103779357388323E-01
  19    0.103699498240891064E+01    0.890504766069373649E-01
  20    0.100468790917624906E+01    0.113100773708224245E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.692934197193471046E-01
   2   -0.136635878712680210E+02
   3    0.872505885474669340E+00
   4    0.165283022794188672E+01
   5    0.118421871291554230E-01
   6    0.151430412962532412E+01
   7   -0.146276137638808268E+01
   8   -0.109162820943056488E+00
   9   -0.334716148557704285E+01
  10   -0.227347086989292735E+00
  11    0.671585687923981212E-01
  12   -0.264673473339900531E-01
  13   -0.258963194340052716E+00
  14   -0.113864064139869559E+01
  15    0.328507559943709671E+00
  16    0.116107807024645197E+03
  17    0.731763658359040932E+02
  18    0.109997814074808975E+01
  19    0.103661278731905870E+01
  20    0.956475254510084860E+00

MAP Parameters
Dim No.        Parameter
   1    0.753356366254460535E-01
   2   -0.144757584367430958E+02
   3    0.847488061959770111E+00
   4    0.160887197706658935E+01
   5    0.112671235035149142E-01
   6    0.142759519716663896E+01
   7   -0.172207895617575635E+01
   8   -0.525809762321900881E-01
   9   -0.403085696855620679E+00
  10   -0.167391823334092776E+00
  11    0.127579451639656644E+00
  12    0.463499356797734754E-01
  13   -0.187315557397448151E+00
  14   -0.125523020835845789E+01
  15    0.321347007063451984E+00
  16    0.119395759034885984E+03
  17    0.693059000380308703E+02
  18    0.109063676475848914E+01
  19    0.899698386729242849E+00
  20    0.801567702739314658E+00
