    0.678153592724726750E-01   -0.137027356304621915E+02    0.866035537795778021E+00    0.161934615422989125E+01    0.110827083330725957E-01    0.139343811675825680E+01   -0.191546452083801699E+01   -0.530186666756812044E-01   -0.236001439736978513E+01   -0.153289796274966861E+00    0.198997603801527173E-01    0.165305877246902294E+00   -0.343472608026192949E+00   -0.125057361830914204E+01    0.307340264130135377E+00    0.123311298809414964E+03    0.727362868982432644E+02    0.108970310804240866E+01    0.103960552318519861E+01    0.109665310699246499E+01   -0.621657220144248845E+00   -0.391195633965034517E+01    1
    0.650049233403643817E-01   -0.148340964966256639E+02    0.891603107791444138E+00    0.169501122808600035E+01    0.116846123570716904E-01    0.136561175635070930E+01   -0.138772461245566237E+01   -0.514838619325941743E-01   -0.806265206004384893E+00   -0.292210415404213497E+00   -0.445387894582132057E-01    0.681520222842157686E-01   -0.896986463924343003E-01   -0.113555609379653122E+01    0.325867917618015923E+00    0.125394395842353020E+03    0.748752232550175592E+02    0.112430913502243834E+01    0.117894055511865958E+01    0.984573886954121402E+00   -0.598577985180017369E+00   -0.393195633965034208E+01    1
    0.678141886222399237E-01   -0.147165193143965745E+02    0.880315669822659852E+00    0.166478380581750907E+01    0.110223418882457336E-01    0.138237172985937473E+01   -0.147095592757353288E+01   -0.858473311991849869E-01   -0.531493877665454217E+01   -0.183030760549038163E+00    0.492149802834041666E-01   -0.582780400313017491E-01   -0.361630871405957288E+00   -0.114007156993230763E+01    0.304260974209238366E+00    0.120502127770497722E+03    0.725466315944314033E+02    0.109103883805496826E+01    0.983058808887827928E+00    0.132528326545817299E+01   -0.527407831633337487E+00   -0.395195633965034165E+01    1
    0.753356366254460535E-01   -0.144757584367430958E+02    0.847488061959770111E+00    0.160887197706658935E+01    0.112671235035149142E-01    0.142759519716663896E+01   -0.172207895617575635E+01   -0.525809762321900881E-01   -0.403085696855620679E+00   -0.167391823334092776E+00    0.127579451639656644E+00    0.463499356797734754E-01   -0.187315557397448151E+00   -0.125523020835845789E+01    0.321347007063451984E+00    0.119395759034885984E+03    0.693059000380308703E+02    0.109063676475848914E+01    0.899698386729242849E+00    0.801567702739314658E+00   -0.445513340775170852E+00   -0.397195633965034300E+01    1
    0.649397712912998387E-01   -0.143729884292926133E+02    0.852389621224680871E+00    0.158223263870147335E+01    0.113319260067435163E-01    0.146731914838937794E+01   -0.146551263620638950E+01   -0.981412470355442629E-01   -0.661836808648631703E+01   -0.237303602378583556E+00    0.191583428406324557E+00   -0.592586133971583148E-01   -0.441441547693031344E+00   -0.125840397465024001E+01    0.318018586639081779E+00    0.123166075920370915E+03    0.722042909633358221E+02    0.105964314737495746E+01    0.101570179206490452E+01    0.986458851729677400E+00   -0.429058819133991298E+00   -0.399195633965034391E+01    1
    0.652630284920493048E-01   -0.146656738342556618E+02    0.879509066268691742E+00    0.174599802191904718E+01    0.110774563528340461E-01    0.146442319139217458E+01   -0.130394477237559503E+01   -0.640414206690159415E-01   -0.376429263685096727E+01   -0.111307111863918340E+00    0.604711005631197243E-01    0.722699876041503347E-01   -0.439489878090325248E+00   -0.120159964974480138E+01    0.316491733689577670E+00    0.110115064990449468E+03    0.792139657493454621E+02    0.112830162352353414E+01    0.104219666047689929E+01    0.105771366911865905E+01   -0.420503849894699744E+00   -0.401195633965034215E+01    1
    0.666211226774776344E-01   -0.137383445590053057E+02    0.855936052654193813E+00    0.171062324340275995E+01    0.114479480312729281E-01    0.147139378013482158E+01   -0.156236401989515894E+01   -0.606275094551793625E-01   -0.477178336556346050E+01   -0.151140734777425845E+00    0.157146570815696107E+00    0.109651006582367150E+00    0.174921638389296530E-01   -0.121238535521577151E+01    0.379643377922878222E+00    0.117679315063946987E+03    0.784599544505910416E+02    0.102856034865131640E+01    0.120391114568592239E+01    0.807335261710235397E+00   -0.403610225058075922E+00   -0.403195633965034173E+01    1
    0.726640290632024621E-01   -0.144356346635063897E+02    0.920369061691720614E+00    0.188733731961610829E+01    0.113405545075180494E-01    0.143363919490156766E+01   -0.195669070914214216E+01   -0.281317633733772776E-01   -0.375400569078403468E+01   -0.112192815647212937E+00   -0.103480785475482881E-01   -0.291481261938131217E-01   -0.255844844996478304E+00   -0.116922358984126884E+01    0.290326399317770767E+00    0.117245135475129103E+03    0.760120208909546591E+02    0.962623954505183788E+00    0.101896500424559244E+01    0.110618754398026153E+01   -0.395586621715254549E+00   -0.405195633965034396E+01    1
    0.718541033401855073E-01   -0.143062055897711620E+02    0.910637900688389457E+00    0.181494564253820578E+01    0.112022798759749964E-01    0.144840970498430788E+01   -0.157537022938155147E+01   -0.707908206527617240E-01   -0.710307763099672762E+01   -0.188168942160096386E+00    0.284261677185975691E-01    0.202504048574967982E+00   -0.159887683431574057E+00   -0.116780638572056095E+01    0.325020253592479158E+00    0.113149938373054752E+03    0.783518727199750487E+02    0.103727984235615445E+01    0.969511598021808085E+00    0.123763424818061485E+01   -0.393874810597662495E+00   -0.407195633965034443E+01    1
    0.652328360670032942E-01   -0.141122460844869781E+02    0.908351980662848613E+00    0.163259723716755123E+01    0.110421170377742201E-01    0.144971031451817733E+01   -0.159424309034114597E+01   -0.426476208894087799E-01   -0.249602800036711692E+01   -0.415529970616721200E-01    0.269936784753717518E+00    0.541397714788745474E-01   -0.611923793288613460E+00   -0.119402239623611472E+01    0.288875639777829096E+00    0.116544823050955586E+03    0.715263793009247735E+02    0.110893023498775789E+01    0.120547829331615097E+01    0.901807394820788089E+00   -0.391078726294734613E+00   -0.409195633965034400E+01    1
    0.717289844060781945E-01   -0.140574951208163625E+02    0.818878157272649787E+00    0.169271054437637392E+01    0.113071130044155588E-01    0.148558598344995896E+01   -0.149180895618685905E+01   -0.364381149014550709E-01   -0.308084516947442699E+01   -0.264205842695969917E+00    0.116825418482101012E+00    0.118585972267794132E+00   -0.460657238496007593E+00   -0.120240695552147381E+01    0.337253152713151649E+00    0.113848912934164559E+03    0.781364038673104346E+02    0.105787322023502828E+01    0.107777583687255318E+01    0.945539580731295737E+00   -0.390913610384874155E+00   -0.411195633965034357E+01    1
    0.657653707607029764E-01   -0.142810643731887499E+02    0.854099783753731079E+00    0.167465157099196738E+01    0.112891224568087509E-01    0.136138010864507741E+01   -0.159866218659789960E+01   -0.785053671411962140E-01   -0.475968642553705124E+01   -0.283431641609863560E+00   -0.297134061265801400E-01    0.114482951864247645E+00   -0.234957870710519767E+00   -0.115684248683586555E+01    0.322728285819594396E+00    0.119811932000637455E+03    0.790023920601320100E+02    0.110143298247401433E+01    0.107281214186778229E+01    0.897394083060666148E+00   -0.383279912594945482E+00   -0.413195633965034226E+01    1
    0.693120540687256759E-01   -0.143127462125952309E+02    0.867681582093366766E+00    0.164853464833724295E+01    0.115098890286655323E-01    0.147503730040325753E+01   -0.164690802487842469E+01   -0.573141542996572009E-01   -0.633216657953399231E+01   -0.124477677476908855E+00    0.699006479223329147E-01    0.103921367256629482E+00   -0.445847432103477159E+00   -0.121490726429446716E+01    0.322803721934061927E+00    0.125235090293485172E+03    0.685678996442281772E+02    0.105677155558540736E+01    0.850385563170070191E+00    0.120929694086082495E+01   -0.378511441611003252E+00   -0.415195633965034450E+01    1
    0.644710455589829756E-01   -0.141450970774200542E+02    0.815334490012510793E+00    0.171903058706165512E+01    0.117714598852635254E-01    0.141262569566673646E+01   -0.147743079030394453E+01   -0.522944919656623819E-01   -0.241364942437359709E+01   -0.232025415619694142E+00    0.872783244786017043E-02   -0.477228831103944720E-01   -0.142913009125796464E+00   -0.115093325610245811E+01    0.321351884900572593E+00    0.124589858865393467E+03    0.726271428728253028E+02    0.102588150028413172E+01    0.117415909894519355E+01    0.781007934291948702E+00   -0.372977517387140300E+00   -0.417195633965034762E+01    1
    0.787624672429153433E-01   -0.134979298806233832E+02    0.867501837913826179E+00    0.172973887190210540E+01    0.112837332432303237E-01    0.147928144001423201E+01   -0.174573830325572610E+01   -0.386676632179520502E-01   -0.724396516671317947E+01   -0.275419323600310628E+00    0.464218070977325398E-01   -0.148017538997423856E-01   -0.433014829199395379E+00   -0.118806640330058766E+01    0.346682875197733165E+00    0.109151796779348871E+03    0.682909165946176557E+02    0.120255185515832874E+01    0.922023937131218441E+00    0.110595782395742015E+01   -0.369787081662705186E+00   -0.419195633965034720E+01    1
