Nested Sampling Global Log-Evidence           :   -0.364972315233700115E+02  +/-    0.531283784844817752E+00
Nested Importance Sampling Global Log-Evidence:   -0.425977367615067806E+02  +/-    0.383771094874165303E-01

Dim No.       Mean        Sigma
   1    0.139396671749536460E+00    0.193379533125118477E-01
   2   -0.274431710800011786E+02    0.162080750279736829E+01
   3    0.109922391816724452E+01    0.902869144242944566E-01
   4    0.102170720909320356E+01    0.300708985877248924E+00
   5    0.630296585840480622E-02    0.261317451621700036E-02
   6    0.211999480490719661E+01    0.909172644788257094E-02
   7   -0.168156151542737398E+01    0.438917977764668177E+00
   8   -0.794187247690467391E-01    0.355581721950642485E-01
   9   -0.392403741563514563E+01    0.312843394229185634E+01
  10   -0.112629966541223009E+00    0.126850350213022212E+00
  11   -0.495261092427352889E-01    0.150392639505945586E+00
  12   -0.240387742368131929E+00    0.222557083416324436E+00
  13   -0.906051799579957323E-01    0.164832742196103325E-01
  14   -0.107693834392252286E+01    0.686389147432432123E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.116597371053581755E+00
   2   -0.278105883760153958E+02
   3    0.107637011092516244E+01
   4    0.111135753918961333E+01
   5    0.421329420456921424E-02
   6    0.212661533536656044E+01
   7   -0.911662022223083790E+00
   8   -0.665730621306669657E-01
   9   -0.560012699857229901E+00
  10   -0.641015810225898375E-01
  11   -0.174375032026522457E-01
  12   -0.245982530985885128E+00
  13   -0.104254173487935198E+00
  14   -0.102721629782620805E+01

MAP Parameters
Dim No.        Parameter
   1    0.116597371053581755E+00
   2   -0.278105883760153958E+02
   3    0.107637011092516244E+01
   4    0.111135753918961333E+01
   5    0.421329420456921424E-02
   6    0.212661533536656044E+01
   7   -0.911662022223083790E+00
   8   -0.665730621306669657E-01
   9   -0.560012699857229901E+00
  10   -0.641015810225898375E-01
  11   -0.174375032026522457E-01
  12   -0.245982530985885128E+00
  13   -0.104254173487935198E+00
  14   -0.102721629782620805E+01
