Nested Sampling Global Log-Evidence           :   -0.984111970320955365E+01  +/-    0.336166740573744960E+00
Nested Importance Sampling Global Log-Evidence:   -0.146797469956473847E+02  +/-    0.391737416386257267E-01

Dim No.       Mean        Sigma
   1    0.913418503440455859E-01    0.375879816234128000E-01
   2   -0.219204142917800127E+02    0.391239341404202046E+01
   3    0.874546947936478580E+00    0.180987228416230272E+00
   4    0.136604278255583678E+01    0.268782828572945887E+00
   5    0.816214299803616483E-02    0.296336934749197051E-02
   6    0.188621626088249683E+01    0.149434399686199565E+00
   7   -0.168698567777394826E+01    0.391366614706577687E+00
   8   -0.613216079336690381E-01    0.436538361623137819E-01
   9   -0.389066154265696307E+01    0.295499207637522954E+01
  10   -0.180845275277946332E+00    0.156924603854567662E+00
  11   -0.747488899306103793E-01    0.134855131735994699E+00
  12   -0.308911606556449114E+00    0.192437349204790387E+00
  13   -0.257281131529999985E+00    0.160473408716816673E+00
  14   -0.105322936486517715E+01    0.451485607536594308E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.127433021095166743E+00
   2   -0.186248059262362595E+02
   3    0.902543003833503166E+00
   4    0.132981584154931842E+01
   5    0.129371087867462924E-01
   6    0.200387964326564028E+01
   7   -0.168931890220961467E+01
   8   -0.592840496820419560E-01
   9   -0.673180993834967190E+01
  10   -0.932286543781069010E-02
  11   -0.930373913565897825E-01
  12   -0.428045967786944148E+00
  13   -0.374044265868909875E+00
  14   -0.106003110114956645E+01

MAP Parameters
Dim No.        Parameter
   1    0.127433021095166743E+00
   2   -0.186248059262362595E+02
   3    0.902543003833503166E+00
   4    0.132981584154931842E+01
   5    0.129371087867462924E-01
   6    0.200387964326564028E+01
   7   -0.168931890220961467E+01
   8   -0.592840496820419560E-01
   9   -0.673180993834967190E+01
  10   -0.932286543781069010E-02
  11   -0.930373913565897825E-01
  12   -0.428045967786944148E+00
  13   -0.374044265868909875E+00
  14   -0.106003110114956645E+01
