Nested Sampling Global Log-Evidence           :   -0.695045966111619578E+02  +/-    0.746269979833330321E+00
Nested Importance Sampling Global Log-Evidence:   -0.733690961666477932E+02  +/-    0.417372705637270511E-01

Dim No.       Mean        Sigma
   1    0.172857983077267213E+00    0.110526440179978380E-01
   2   -0.474091091445772079E+02    0.236489670104437844E+01
   3    0.129691583477423444E+01    0.245460727272209800E-01
   4    0.229113058060385066E+01    0.189292526578834802E+00
   5    0.745654189794621794E-02    0.303825833665571552E-03
   6    0.168934990183222733E+01    0.329229514334317186E+00
   7   -0.172690815148963228E+01    0.426109726273360800E+00
   8   -0.913985024044234040E-01    0.142156527251976039E-01
   9   -0.133995700869007788E+02    0.205814984002917356E+01
  10   -0.691444350263807211E-01    0.398445283067994233E-01
  11   -0.547177078002954662E-01    0.135649787429092755E+00
  12   -0.568209464868323494E-01    0.230899798317303027E-01
  13   -0.781909859341837071E-01    0.183018297370291738E+00
  14   -0.106080231544884596E+01    0.477071633842071283E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.178743425780889809E+00
   2   -0.463696390813475787E+02
   3    0.131567464722412142E+01
   4    0.247181523078573484E+01
   5    0.769178015187269807E-02
   6    0.128546866945523219E+01
   7   -0.161189336481557843E+01
   8   -0.114072505935551516E+00
   9   -0.182843955451275271E+02
  10   -0.150430993368819294E+00
  11   -0.743351439959824833E-01
  12   -0.104297651842593361E+00
  13   -0.145111028955715232E+00
  14   -0.102739534638009999E+01

MAP Parameters
Dim No.        Parameter
   1    0.178743425780889809E+00
   2   -0.463696390813475787E+02
   3    0.131567464722412142E+01
   4    0.247181523078573484E+01
   5    0.769178015187269807E-02
   6    0.128546866945523219E+01
   7   -0.161189336481557843E+01
   8   -0.114072505935551516E+00
   9   -0.182843955451275271E+02
  10   -0.150430993368819294E+00
  11   -0.743351439959824833E-01
  12   -0.104297651842593361E+00
  13   -0.145111028955715232E+00
  14   -0.102739534638009999E+01
