    0.566567860523943811E-01   -0.352138734703481937E+01    0.428085224982408197E+00    0.878485081529145062E+00    0.146686585426976622E-01    0.138930556957216700E+01   -0.168709112791185012E+01   -0.931320731792555506E-01   -0.230247866120579614E+01   -0.120281906843155026E+00   -0.573234072908056780E-01   -0.255022456895641347E+00    0.619823876103592700E-02   -0.105925396305320807E+01   -0.952822206153860152E+00   -0.391195633965034517E+01    1
    0.533991317370305710E-01   -0.356654295203258354E+01    0.366839948489815715E+00    0.850248241399826021E+00    0.127419349345221367E-01    0.136290135829089265E+01   -0.145346514214849099E+01   -0.886484427690671650E-01   -0.219400611650449884E+01   -0.204122219975436808E+00    0.262265296462081549E-01   -0.239973849500363878E+00    0.261501876814674503E-01   -0.106398554787914978E+01   -0.925481366059396460E+00   -0.393195633965034208E+01    1
    0.424261362749832407E-01   -0.385837688931042200E+01    0.466972371011278031E+00    0.727741634987960628E+00    0.139280474849034167E-01    0.132506828488976858E+01   -0.149875319089301473E+01   -0.762403726043346108E-01   -0.297476666746467666E+01   -0.137313618830439160E+00   -0.106477825077598356E+00   -0.461774293989087536E+00   -0.383212941606578261E-02   -0.105765665842892398E+01   -0.793407432294202741E+00   -0.395195633965034165E+01    1
    0.584688163597487931E-01   -0.417900726858509053E+01    0.437103387454390813E+00    0.796371159926733352E+00    0.144185826146699860E-01    0.130488625880172360E+01   -0.182319592042231537E+01   -0.618411493725164949E-01   -0.284108464794653504E+01   -0.187513608541800852E+00   -0.822781344812653775E-01   -0.140573745733473920E+00   -0.139710044906319643E-01   -0.107557379439343048E+01   -0.788665591249956610E+00   -0.397195633965034300E+01    1
    0.530985061386666790E-01   -0.402735648857941797E+01    0.480418158613521662E+00    0.866037462386590629E+00    0.103153004995243085E-01    0.138086091488365126E+01   -0.141018280200779489E+01   -0.533374573273315139E-01   -0.262539458895291888E+01   -0.143440461927474810E+00   -0.132201008989949798E+00   -0.414701946991769654E+00   -0.795637930950953906E-02   -0.108742524948344532E+01   -0.770289472238320116E+00   -0.399195633965034391E+01    1
    0.560420986977066202E-01   -0.390680560226110485E+01    0.401139387411041992E+00    0.107415310444168743E+01    0.118547341609829687E-01    0.129624644108862719E+01   -0.194153414017164216E+01   -0.679241654288455093E-01   -0.237516072073280826E+01   -0.210369319284625933E+00   -0.338250231438949334E-01   -0.277756448537330003E+00   -0.289394410390041434E-01   -0.107048139381282326E+01   -0.769754492647460320E+00   -0.401195633965034215E+01    1
    0.503827152686929097E-01   -0.362185016641929236E+01    0.428638334221676298E+00    0.807836062437261693E+00    0.117701626519318321E-01    0.132369908707537443E+01   -0.151343720753087085E+01   -0.824368938332652040E-01   -0.208662748588299340E+01   -0.115692614090590534E+00   -0.986044886656083919E-01   -0.938498801291620666E-01   -0.118273662136227156E-01   -0.107011961327860439E+01   -0.756675208515816933E+00   -0.403195633965034173E+01    1
    0.467470703145633285E-01   -0.347377962701321596E+01    0.345387704233862836E+00    0.845510080852654777E+00    0.136861587390316383E-01    0.130826033821654097E+01   -0.139908310651680567E+01   -0.104632762765555137E+00   -0.295588970991145228E+01   -0.193794487368602275E+00   -0.809886338226635666E-01   -0.241771571222365728E+00   -0.709816784824373898E-02   -0.107567158554817754E+01   -0.746578646061765938E+00   -0.405195633965034396E+01    1
    0.491765982919053421E-01   -0.370698463616632079E+01    0.516987118905144483E+00    0.915639670366676039E+00    0.125597356637187092E-01    0.133245286831931598E+01   -0.164704815703437868E+01   -0.635299009874766424E-01   -0.234639227902504865E+01   -0.113521093801118120E+00   -0.113436698438958997E+00   -0.264354842569067661E+00   -0.689978094010994247E-04   -0.105758153890719142E+01   -0.721577264845078892E+00   -0.407195633965034443E+01    1
    0.591650883355257298E-01   -0.378004512147367455E+01    0.421989343658356664E+00    0.881928523165908085E+00    0.983862046087120856E-02    0.132836013592206204E+01   -0.162844140063718723E+01   -0.656291664870454206E-01   -0.199509155386533621E+01   -0.212387061518835768E+00   -0.314148370895460383E-01   -0.373622697428335870E+00    0.253748120631270696E-01   -0.106927947369326648E+01   -0.708048940497250645E+00   -0.409195633965034400E+01    1
    0.644960253833240793E-01   -0.398700568426521862E+01    0.386730792310230664E+00    0.756525628089691926E+00    0.152948805075939342E-01    0.128922436555514563E+01   -0.176899466699087649E+01   -0.807330898611439834E-01   -0.286323606239319695E+01   -0.607980840459176747E-01   -0.185632580784412471E+00   -0.227195340428646808E+00    0.242164082147986806E-01   -0.105852452632677063E+01   -0.700904910996567376E+00   -0.411195633965034357E+01    1
    0.495591748218128236E-01   -0.391680235068439009E+01    0.471725368235738574E+00    0.814927891836945140E+00    0.113690676083654726E-01    0.132949181369710989E+01   -0.138722024608242545E+01   -0.840874122291265791E-01   -0.235482795830926728E+01   -0.730427997610455515E-01   -0.687751116685856728E-01   -0.173458218902157235E+00   -0.670634167856500648E-02   -0.106959024869084973E+01   -0.698426875977950834E+00   -0.413195633965034226E+01    1
    0.467840498874402891E-01   -0.379653519383127502E+01    0.436397577302698347E+00    0.872448678690952106E+00    0.131046534005172782E-01    0.134612094627910484E+01   -0.155698853669891157E+01   -0.783635796767004067E-01   -0.240695377315257186E+01   -0.133276865349907875E+00   -0.133419573520378171E+00   -0.129023397945403406E+00   -0.482831715761001673E-01   -0.108068637213685315E+01   -0.652546384508411292E+00   -0.415195633965034450E+01    1
    0.594462592172821658E-01   -0.379574428696588839E+01    0.374495132420402888E+00    0.953574233347165845E+00    0.127256391579999486E-01    0.136397311071544647E+01   -0.163280697142548314E+01   -0.871955984280453344E-01   -0.229417671952404900E+01   -0.162237494192071202E+00   -0.991771153243796028E-01   -0.167212202658333586E+00   -0.292403756977885274E-01   -0.108041225089202864E+01   -0.641995699263852360E+00   -0.417195633965034762E+01    1
    0.442550114247779111E-01   -0.383029714732552495E+01    0.373262488962690375E+00    0.889629172447019667E+00    0.111195702148316061E-01    0.133606281871089849E+01   -0.171066578049467455E+01   -0.937175087837728016E-01   -0.256041689227178626E+01   -0.786050504208038736E-01   -0.133533891987245634E+00   -0.280301526872809736E+00   -0.169068713911679422E-02   -0.103832295244912065E+01   -0.620736069196435980E+00   -0.419195633965034720E+01    1
    0.533866551721215651E-01   -0.386537268867768002E+01    0.385669740480442169E+00    0.978923805721970020E+00    0.135995730410740420E-01    0.133470214486281913E+01   -0.181449956241485721E+01   -0.871016937485512843E-01   -0.248723839495134369E+01   -0.119191315431111527E+00   -0.116767057427774712E+00    0.933414830409215468E-02   -0.165615310068894274E-01   -0.106551475783199967E+01   -0.608433286695578057E+00   -0.421195633965034677E+01    1
    0.597260849975203567E-01   -0.433243567039906896E+01    0.415804507389458622E+00    0.862506055641617642E+00    0.116035231105634743E-01    0.134557627602034491E+01   -0.156077491566137971E+01   -0.959632885879927872E-01   -0.255003405633272573E+01   -0.112451857883809320E+00   -0.144955955473387799E+00   -0.150949698186213954E+00   -0.979463025696704001E-02   -0.108027514723373330E+01   -0.608131156588385458E+00   -0.423195633965034279E+01    1
    0.560831156920954879E-01   -0.377259703666672808E+01    0.356508107779973715E+00    0.833748444644315301E+00    0.132035663835954296E-01    0.136107874004019336E+01   -0.164244163732824044E+01   -0.523127528914573009E-01   -0.227571691987130587E+01   -0.142177071846736197E+00   -0.855520489025345943E-01   -0.103271489392738530E+00    0.282911158338274016E-01   -0.106354679854122813E+01   -0.603833572706374611E+00   -0.425195633965034059E+01    1
    0.585787821072459094E-01   -0.344374189496034067E+01    0.398700461816086094E+00    0.611727683083248208E+00    0.116192358586620394E-01    0.130521078710685456E+01   -0.171156050378290781E+01   -0.628989498389455198E-01   -0.302444803194819212E+01   -0.196137816003366078E+00   -0.125232485009919237E+00   -0.393358343132481081E+00    0.520180134670946565E-02   -0.106580524815030619E+01   -0.597142512424594374E+00   -0.427195633965034727E+01    1
    0.459162394826987813E-01   -0.388918780284159205E+01    0.440044841863772851E+00    0.719265186254831157E+00    0.139951308235509615E-01    0.135572012706515777E+01   -0.133006501742184224E+01   -0.755755221579920283E-01   -0.220701008078310235E+01   -0.126560901786539226E+00   -0.576844292799552627E-01   -0.419273737092735521E+00   -0.260747024209732822E-01   -0.107174809540501292E+01   -0.592926358268369702E+00   -0.429195633965034329E+01    1
    0.597972517091501926E-01   -0.401088587472648417E+01    0.404024143890370779E+00    0.862499148885332079E+00    0.143615016593217504E-01    0.132788800256868367E+01   -0.162781717077863131E+01   -0.411949817552820924E-01   -0.249075965760414775E+01   -0.794027634887728845E-01   -0.237062046393316933E-01   -0.562178018886520803E-01    0.263176215074125974E-01   -0.106882895761585495E+01   -0.587780570391550738E+00   -0.431195633965034109E+01    1
    0.634848731521429621E-01   -0.379326048671823646E+01    0.427585381687542343E+00    0.921541307146497735E+00    0.131252676829944747E-01    0.132458433165965328E+01   -0.162932452937371108E+01   -0.981151780580305638E-01   -0.214183516723100453E+01   -0.194503648147077879E+00   -0.118282089873636920E+00   -0.253821861636156942E+00    0.237380794715914556E-01   -0.108965928057125327E+01   -0.587375360223135412E+00   -0.433195633965034244E+01    1
    0.424524789734683078E-01   -0.386139701590131512E+01    0.377446091226123492E+00    0.907520078251055407E+00    0.127600473166825761E-01    0.129553854280943725E+01   -0.168166051112049342E+01   -0.787260842841784603E-01   -0.240348511457774450E+01   -0.192299911754462260E+00   -0.169284169224347580E+00   -0.314774463134247118E+00   -0.228757973448856095E-01   -0.106514963062971368E+01   -0.584932510343191936E+00   -0.435195633965034201E+01    1
    0.555516244689319080E-01   -0.378517885707330581E+01    0.426548426339164399E+00    0.940441081971698734E+00    0.129095602776216328E-01    0.136291732488182071E+01   -0.166547497585886006E+01   -0.834449578353564647E-01   -0.268247224889669678E+01   -0.157994882493710687E+00   -0.130219759486694397E+00   -0.291325927022326625E+00   -0.256803667300788269E-01   -0.106339089286144484E+01   -0.579921057157715247E+00   -0.437195633965034336E+01    1
    0.604996456053873144E-01   -0.358189931170966647E+01    0.448848554751357487E+00    0.879318645033453805E+00    0.119002842156360755E-01    0.134053761130310956E+01   -0.170652822072758936E+01   -0.663216022747883660E-01   -0.308552013828602156E+01   -0.161525900117877347E+00   -0.115699367489221189E+00   -0.266598528495950282E+00   -0.577373973205448383E-02   -0.108689149128632412E+01   -0.579615413190640361E+00   -0.439195633965034649E+01    1
    0.533177067150624184E-01   -0.356289822142393575E+01    0.443487887911973078E+00    0.811659682141908312E+00    0.126869868509111774E-01    0.132773704496439460E+01   -0.134165223242750420E+01   -0.854993452448750968E-01   -0.253941040385656081E+01   -0.220504811955392122E+00   -0.125977909393374998E+00   -0.697349843379538592E-01   -0.221006078606503144E-02   -0.108414247887811532E+01   -0.563751700685483526E+00   -0.441195633965034784E+01    1
    0.499305041263426452E-01   -0.353980178361538966E+01    0.466427875049974794E+00    0.725285167364870365E+00    0.134430706636784053E-01    0.137051190446082094E+01   -0.113581008860508748E+01   -0.595602083625448725E-01   -0.231320896147517940E+01   -0.198024236295196832E+00   -0.921547881758816578E-01   -0.264335576179381249E+00   -0.721900833502884740E-02   -0.107379694947975124E+01   -0.562228615316342606E+00   -0.443195633965034474E+01    1
    0.584400905428193104E-01   -0.411419628202008258E+01    0.446316379579094091E+00    0.900125061309138386E+00    0.139637489629155613E-01    0.131794606468711040E+01   -0.147783255375246481E+01   -0.669967817639072205E-01   -0.270657429357089363E+01   -0.196549450350762572E+00   -0.130396854261659034E+00   -0.539387733506113132E+00   -0.369124137395064195E-01   -0.109506641480329914E+01   -0.561852876651086963E+00   -0.445195633965034343E+01    1
    0.522572720174307934E-01   -0.370964179070762246E+01    0.435660312100816960E+00    0.906808727195368203E+00    0.129381682073111352E-01    0.134191937560129437E+01   -0.168107309896538837E+01   -0.712297645620129788E-01   -0.263579713535369420E+01   -0.109548815137036043E+00   -0.115240306332131934E+00   -0.101314732555830234E+00    0.330072615600808007E-02   -0.106191828675690125E+01   -0.559562243223080236E+00   -0.447195633965034745E+01    1
    0.508825214233396272E-01   -0.382938560299315212E+01    0.455087475820406095E+00    0.788830649140522144E+00    0.127657829676210890E-01    0.134200187414251482E+01   -0.151360042433334030E+01   -0.610778106584954419E-01   -0.231092659860919447E+01   -0.119900459709053650E+00   -0.125389475014226259E+00   -0.249038622619408290E+00   -0.508327871524983516E-01   -0.105510278675311819E+01   -0.558357109069517188E+00   -0.449195633965034435E+01    1
