Nested Sampling Global Log-Evidence           :   -0.143360105753771574E+02  +/-    0.407131818076670371E+00
Nested Importance Sampling Global Log-Evidence:   -0.186345444774935451E+02  +/-    0.600537980323132339E-01

Dim No.       Mean        Sigma
   1    0.899868165917036139E-01    0.321992822047620017E-01
   2   -0.138718714215199697E+02    0.213219007954172568E+01
   3    0.728902160834987822E+00    0.158266611528501855E+00
   4    0.142638829449369653E+01    0.151052816539250456E+00
   5    0.961471321118013283E-02    0.276189438529048266E-02
   6    0.154343065529336587E+01    0.608429281172652645E-01
   7   -0.167142735096831196E+01    0.445883002263470274E+00
   8   -0.786351202152260065E-01    0.400132511919059769E-01
   9   -0.112571897271575372E+01    0.257882259318818674E+01
  10   -0.163444679243330754E+00    0.159650389718822977E+00
  11   -0.262890782387264453E-01    0.124046107948758116E+00
  12   -0.257570935838696224E+00    0.211509342138762296E+00
  13   -0.703195769443323571E-01    0.798847632331815549E-01
  14   -0.105205006465296713E+01    0.483711243868848728E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.106468263656530227E+00
   2   -0.131488668546910201E+02
   3    0.710710777882248013E+00
   4    0.155814856126751566E+01
   5    0.117230624334485837E-01
   6    0.147654739768615495E+01
   7   -0.103340587099176040E+01
   8   -0.705228981875180572E-01
   9    0.829150769374029650E-01
  10   -0.119795224101319320E+00
  11   -0.136244448161772308E+00
  12   -0.107522139548039158E+00
  13   -0.245555149673878925E-02
  14   -0.107168910745102974E+01

MAP Parameters
Dim No.        Parameter
   1    0.106468263656530227E+00
   2   -0.131488668546910201E+02
   3    0.710710777882248013E+00
   4    0.155814856126751566E+01
   5    0.117230624334485837E-01
   6    0.147654739768615495E+01
   7   -0.103340587099176040E+01
   8   -0.705228981875180572E-01
   9    0.829150769374029650E-01
  10   -0.119795224101319320E+00
  11   -0.136244448161772308E+00
  12   -0.107522139548039158E+00
  13   -0.245555149673878925E-02
  14   -0.107168910745102974E+01
