Nested Sampling Global Log-Evidence           :   -0.816752830763896820E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.121261470256743276E+01  +/-    0.549633884092464303E-01

Dim No.       Mean        Sigma
   1    0.154251922746707598E+00    0.115730986603175112E-02
   2   -0.464216246057733457E+02    0.137481026834432224E+00
   3    0.730355091940774193E+00    0.235089945209842541E-01
   4    0.101228604157833613E+01    0.804865889862734461E-02
   5    0.107870801970594860E-01    0.297860596327057285E-03
   6    0.200341108297721782E+01    0.110927460241167734E-02
   7   -0.193135975815120187E+01    0.616831026993250112E-01
   8   -0.107262069522675113E+00    0.256098506510386631E-02
   9   -0.224533941286799443E+01    0.297302487511098223E+00
  10   -0.106430004771807890E+00    0.265068784511835361E-01
  11   -0.128586935871028818E+00    0.128388051892542408E-01
  12   -0.205558407802177101E+00    0.302316944527866137E-01
  13   -0.111282804193881604E+00    0.442955933175794361E-02
  14   -0.108927618320593855E+01    0.578419966537740450E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.155538229904072761E+00
   2   -0.461254630349816352E+02
   3    0.685991481532905456E+00
   4    0.101992788866762707E+01
   5    0.105811686350807208E-01
   6    0.200198574788249140E+01
   7   -0.196403358322165777E+01
   8   -0.109177100160965698E+00
   9   -0.222534181294284261E+01
  10   -0.978142860496636762E-01
  11   -0.129896408330425733E+00
  12   -0.199273290464402786E+00
  13   -0.111763768905929373E+00
  14   -0.109032685642785854E+01

MAP Parameters
Dim No.        Parameter
   1    0.152822397980772462E+00
   2   -0.464910988542318577E+02
   3    0.736896819258307856E+00
   4    0.100622597697038652E+01
   5    0.114271388307190247E-01
   6    0.200277269632268240E+01
   7   -0.191922818523438243E+01
   8   -0.102610887090917605E+00
   9   -0.137390238412773580E+01
  10   -0.982658790556101142E-01
  11   -0.124110784362375992E+00
  12   -0.227817384619234148E+00
  13   -0.112662628598228232E+00
  14   -0.109199226526761506E+01
