Nested Sampling Global Log-Evidence           :   -0.156446346684565274E+02  +/-    0.435840853368383241E+00
Nested Importance Sampling Global Log-Evidence:   -0.210147673549223803E+02  +/-    0.464337039116547654E-01

Dim No.       Mean        Sigma
   1    0.181571248872217372E+00    0.284285669217341427E-01
   2   -0.325215003772646796E+02    0.462671484226054641E+01
   3    0.132837622947436507E+01    0.131717224810920602E+00
   4    0.131349131440861600E+01    0.256134267723499620E+00
   5    0.837900112380274460E-02    0.323679211816213465E-02
   6    0.180701735463938062E+01    0.721987252270065022E-01
   7   -0.166189157655520736E+01    0.435420271718495566E+00
   8   -0.919213519959771047E-01    0.461155172996564611E-01
   9   -0.332461947800827140E+01    0.385898689315519894E+01
  10   -0.129801484423398700E+00    0.151217163810246830E+00
  11   -0.744515424742597104E-01    0.115115880071317969E+00
  12   -0.194064572601229196E+00    0.217254541188671935E+00
  13   -0.117078514033609513E+00    0.929882785090400260E-01
  14   -0.106883052892546782E+01    0.620263783077479522E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.205206732798039471E+00
   2   -0.254678966647296185E+02
   3    0.152917791525088020E+01
   4    0.138934388213752791E+01
   5    0.552624605523253324E-02
   6    0.170825513296217357E+01
   7   -0.151045499047461229E+01
   8   -0.709384841734618937E-01
   9    0.177144393927144117E+01
  10   -0.866642500655962489E-01
  11   -0.219044918905472147E+00
  12   -0.283930715731599670E+00
  13   -0.132533475914859811E+00
  14   -0.101331972315819807E+01

MAP Parameters
Dim No.        Parameter
   1    0.205206732798039471E+00
   2   -0.254678966647296185E+02
   3    0.152917791525088020E+01
   4    0.138934388213752791E+01
   5    0.552624605523253324E-02
   6    0.170825513296217357E+01
   7   -0.151045499047461229E+01
   8   -0.709384841734618937E-01
   9    0.177144393927144117E+01
  10   -0.866642500655962489E-01
  11   -0.219044918905472147E+00
  12   -0.283930715731599670E+00
  13   -0.132533475914859811E+00
  14   -0.101331972315819807E+01
