Nested Sampling Global Log-Evidence           :   -0.551429544862032515E+02  +/-    0.128214381932755840E-01
Nested Importance Sampling Global Log-Evidence:   -0.559730009889687210E+02  +/-    0.111657772861082985E+00

Dim No.       Mean        Sigma
   1    0.540668032617676458E-01    0.360946970665578480E-02
   2   -0.111248064016924655E+02    0.120578952592970121E+00
   3    0.852134685616417142E+00    0.794794547007858163E-02
   4    0.939463747811626781E+00    0.229791811315426184E-01
   5    0.906381623930804618E-02    0.133447400016387520E-02
   6    0.125950266644353825E+01    0.821416174531366949E-02
   7   -0.168234359956848234E+01    0.111685123350017942E+00
   8   -0.979289118406835163E-01    0.645240675524295666E-02
   9   -0.339477384331540710E+01    0.244249028237597116E+00
  10    0.649310606963052900E-02    0.176567368819311211E-01
  11   -0.554459289373426464E-01    0.197455362278976983E-01
  12   -0.183673102053737630E+00    0.855475040726710184E-01
  13    0.424002317010303761E-01    0.133044357008381322E-01
  14   -0.109344166356612482E+01    0.160208588836713850E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.558709604249010630E-01
   2   -0.111079339878291901E+02
   3    0.850264433858619162E+00
   4    0.957466931866907456E+00
   5    0.113373847865994894E-01
   6    0.126502510031056237E+01
   7   -0.182832233027171620E+01
   8   -0.925635533085567841E-01
   9   -0.315389738346971882E+01
  10    0.232490802438619758E-02
  11   -0.502014804960652095E-01
  12   -0.224356756283952685E+00
  13    0.212331483522411810E-01
  14   -0.111029349396443089E+01

MAP Parameters
Dim No.        Parameter
   1    0.627063096635777639E-01
   2   -0.110765830247031563E+02
   3    0.841486929916119175E+00
   4    0.932249659093567162E+00
   5    0.642391092461128566E-02
   6    0.126577356460904511E+01
   7   -0.167442474576490219E+01
   8   -0.111741042147482830E+00
   9   -0.310590923636469629E+01
  10    0.602084506177693896E-02
  11   -0.589078798313815918E-01
  12   -0.131761524505524558E+00
  13    0.385701643186312573E-01
  14   -0.112471465650819091E+01
