Nested Sampling Global Log-Evidence           :   -0.117635347286523935E+02  +/-    0.339795153673187356E+00
Nested Importance Sampling Global Log-Evidence:   -0.164837455964732591E+02  +/-    0.185129096649103847E+00

Dim No.       Mean        Sigma
   1    0.107599232204131007E+00    0.331580201003687861E-01
   2   -0.149563653030301680E+02    0.616828712547203040E+01
   3    0.720903523268787594E+00    0.303726347120162832E+00
   4    0.129757511331275199E+01    0.278692892645260371E+00
   5    0.607765047341230283E-02    0.275813171826597538E-02
   6    0.209843033440814608E+01    0.457290989623929736E-01
   7   -0.163817650041762564E+01    0.340310368493680515E+00
   8   -0.105560989202688513E+00    0.519455885022142155E-01
   9   -0.348405719345677278E+01    0.444126082877013584E+01
  10   -0.172913142158335198E+00    0.172012508395034597E+00
  11   -0.484003283518728566E-01    0.136767599443581467E+00
  12   -0.165795741655017786E+00    0.211161473133235161E+00
  13   -0.119796585233376655E-01    0.679425538718003846E-01
  14   -0.106945866206277174E+01    0.648832382786105888E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.728555530714450200E-01
   2   -0.241378912109595731E+02
   3    0.997445065899916994E+00
   4    0.175022151339466014E+01
   5    0.358858691315673117E-02
   6    0.208729839216380597E+01
   7   -0.208789524083792699E+01
   8   -0.149806519999296672E+00
   9   -0.248153652653804047E+01
  10   -0.527022572357763952E+00
  11   -0.234879832499393648E-01
  12   -0.442117928063550325E+00
  13   -0.930505013794219460E-02
  14   -0.100902994799748402E+01

MAP Parameters
Dim No.        Parameter
   1    0.728555530714450200E-01
   2   -0.241378912109595731E+02
   3    0.997445065899916994E+00
   4    0.175022151339466014E+01
   5    0.358858691315673117E-02
   6    0.208729839216380597E+01
   7   -0.208789524083792699E+01
   8   -0.149806519999296672E+00
   9   -0.248153652653804047E+01
  10   -0.527022572357763952E+00
  11   -0.234879832499393648E-01
  12   -0.442117928063550325E+00
  13   -0.930505013794219460E-02
  14   -0.100902994799748402E+01
