Nested Sampling Global Log-Evidence           :   -0.177110667108439146E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.516730872726173018E+00  +/-    0.435254835197232057E-01

Dim No.       Mean        Sigma
   1    0.824455304621031365E-01    0.187368201209893925E-02
   2   -0.177726862790289957E+02    0.240419561449794095E+00
   3    0.636691464463075452E+00    0.270620255341708811E-01
   4    0.151315547627914437E+01    0.366057228686670275E-01
   5    0.113425640592624815E-01    0.205626138429899474E-03
   6    0.167295897934241600E+01    0.330330925985844528E-01
   7   -0.267080789912750172E+01    0.230128597908637184E-01
   8   -0.297766603355695374E-01    0.714541316714698699E-02
   9   -0.311294245740408027E+01    0.804987316956195409E+00
  10   -0.186047378562000043E+00    0.444552501163393496E-01
  11   -0.313732049016829939E-01    0.112144301641070813E-01
  12   -0.141721378425537337E+00    0.163545337252514605E-01
  13   -0.119649964787533467E+00    0.717922784377988815E-01
  14   -0.112524783742354662E+01    0.296661607688664189E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.840015828057482233E-01
   2   -0.176104278698660472E+02
   3    0.645611680313993852E+00
   4    0.149065668822581987E+01
   5    0.114589309787524896E-01
   6    0.166919018336845482E+01
   7   -0.269274284697801081E+01
   8   -0.279681518713068775E-01
   9   -0.215768002264261272E+01
  10   -0.266218916800293692E+00
  11   -0.301782977032778454E-01
  12   -0.133527950519477689E+00
  13   -0.202483187273862747E+00
  14   -0.115730704929452521E+01

MAP Parameters
Dim No.        Parameter
   1    0.816477127574370548E-01
   2   -0.170825420729086410E+02
   3    0.622208541044921293E+00
   4    0.153690072565330160E+01
   5    0.112713419429980623E-01
   6    0.172349178286110627E+01
   7   -0.267575836372881826E+01
   8   -0.302517255740997332E-01
   9   -0.409085110166392774E+01
  10   -0.169573154268891052E+00
  11   -0.253871000418279917E-01
  12   -0.137131937299391382E+00
  13   -0.134945039795603350E+00
  14   -0.113729773383914257E+01
