         MJD         m       dm     uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57314.599634 19.454622      NaN    -1.0    20 c    0    0.89 127.89071 20.75904  8534.04  8620.10 4.41 3.70 -89.5 -0.447    19.25 21.04 02a57314o0581c 0xc00800         2.0
57314.630858 19.454622      NaN     0.0    20 c    0    0.93 127.89071 20.75904  8535.58  8632.56 4.34 3.67 -89.2 -0.447    19.26 21.02 02a57314o0618c 0xc00800         2.0
57390.530804 18.933071      NaN    36.0    21 c    0    0.89 127.89071 20.75904  2524.22  1724.89 4.77 3.79 -25.3 -0.437    19.41 21.18 02a57390o0520c 0xc00800         2.0
57391.510339 19.696897      NaN    -4.0    16 c    0    1.03 127.89071 20.75904  2532.73  1722.94 4.67 3.71 -26.9 -0.444    19.65 21.62 02a57391o0480c 0xc00800         2.0
57391.534668 19.569016      NaN    -4.0    18 c    0    0.87 127.89071 20.75904  2832.17  2306.92 4.50 3.73 -26.8 -0.422    19.57 21.45 02a57391o0518c 0xc00900         2.0
57391.547405 19.569016      NaN    -1.0    18 c    0    0.95 127.89071 20.75904  1893.72  1127.39 5.05 3.89 -15.6 -0.417    19.48 21.40 02a57391o0538c 0xc00800         2.0
57391.572937 19.569016      NaN     0.0    18 c    0    1.05 127.89071 20.75904  1639.44  2901.56 4.59 3.67 -32.9 -0.433    19.51 21.33 02a57391o0577c 0xc00800         2.0
57402.468121 19.169763      NaN    32.0    16 c    0    1.24 127.89071 20.75904  2522.45  1729.01 4.45 3.63 -22.1 -0.442    19.64 21.55 02a57402o0432c 0xc00800         2.0
57402.473349 19.841877      NaN    -4.0    14 c    0    1.02 127.89071 20.75904  7918.02  8416.91 3.71 3.50  83.2 -0.418    19.63 21.57 02a57402o0438c 0xc00800         2.0
57402.491279 19.631075      NaN    -7.0    17 c    0    1.15 127.89071 20.75904  1928.11  1147.71 4.76 3.69 -23.0 -0.457    19.62 21.55 02a57402o0463c 0xc00800         2.0
57402.524459 19.631075      NaN     5.0    16 c    0    1.07 127.89071 20.75904  1625.60  2902.57 4.38 3.69 -34.7 -0.421    19.57 21.50 02a57402o0507c 0xc00800         2.0
57403.465021 19.569016      NaN     1.0    18 c    0    1.01 127.89071 20.75904  2524.55  1726.16 4.77 3.72 -21.6 -0.447    19.62 21.59 02a57403o0431c 0xc00800         2.0
57403.470670 19.491430      NaN    18.0    14 c    0    0.91 127.89071 20.75904  7918.91  8415.26 3.82 3.51  86.3 -0.416    19.62 21.63 02a57403o0436c 0xc00800         2.0
57403.489437 19.569016      NaN    -7.0    18 c    0    0.86 127.89071 20.75904  1929.96  1144.14 5.16 3.79 -24.5 -0.454    19.60 21.60 02a57403o0462c 0xc00800         2.0
57403.521906 19.696897      NaN     2.0    16 c    0    0.94 127.89071 20.75904  1633.76  2900.55 4.63 3.74 -31.4 -0.420    19.59 21.56 02a57403o0506c 0xc00800         2.0
57420.466702 19.569016      NaN   -13.0    18 c    0    0.96 127.89071 20.75904  1789.21  1610.83 4.98 3.97 -26.9 -0.396    19.58 21.61 02a57420o0372c 0xc00800         2.0
57420.490484 19.529530      NaN     7.0    17 c    0    1.05 127.89071 20.75904  2971.57  1023.73 4.81 3.84 -20.3 -0.432    19.57 21.55 02a57420o0408c 0xc00800         2.0
57420.515359 19.102305      NaN    28.0    19 c    0    1.01 127.89071 20.75904  2807.47  1145.41 4.74 3.82 -19.7 -0.436    19.41 21.21 02a57420o0446c 0xc00900         2.0
57427.437419 19.589310      NaN     4.0    17 c    0    1.14 127.89071 20.75904  1858.52  2122.83 4.77 3.73 -27.1 -0.421    19.62 21.57 02a57427o0392c 0xc00800         2.0
57427.455740 19.631075      NaN    -2.0    17 c    0    1.00 127.89071 20.75904  1600.10  1546.02 5.04 3.73 -26.0 -0.435    19.61 21.56 02a57427o0421c 0xc00800         2.0
57427.480948 19.051202      NaN    35.0    18 c    0    0.90 127.89071 20.75904  2829.24   968.52 4.87 3.69 -17.9 -0.468    19.60 21.53 02a57427o0461c 0xc00900         2.0
57427.490052 19.631075      NaN    -5.0    17 c    0    0.99 127.89071 20.75904  2809.23  1035.31 4.86 3.64 -17.5 -0.464    19.61 21.54 02a57427o0475c 0xc00800         2.0
57432.415199 19.510313      NaN     5.0    18 c    0    0.83 127.89071 20.75904  1975.52  2146.28 4.73 3.77 -25.6 -0.427    19.54 21.48 02a57432o0363c 0xc00800         2.0
57432.446898 19.631075      NaN    -2.0    17 c    0    1.11 127.89071 20.75904  1743.42  1575.89 5.00 3.72 -21.4 -0.434    19.56 21.50 02a57432o0413c 0xc00800         2.0
57432.459653 19.569016      NaN     5.0    17 c    0    1.21 127.89071 20.75904  2948.54   992.52 5.01 3.71 -14.8 -0.457    19.54 21.46 02a57432o0433c 0xc00800         2.0
57432.486807 19.454622      NaN   -13.0    20 c    0    0.87 127.89071 20.75904  2795.21  1029.88 5.03 3.84 -14.5 -0.448    19.46 21.38 02a57432o0476c 0xc00800         2.0
57433.416663 19.302877      NaN     2.0    23 c    0    0.98 127.89071 20.75904  1728.33  1876.63 5.09 3.94 -22.5 -0.428    19.17 20.85 02a57433o0367c 0xc00800         2.0
57433.427330 19.302877      NaN   -13.0    23 c    0    1.03 127.89071 20.75904  1435.14  1295.77 5.41 3.95 -23.6 -0.429    19.19 20.90 02a57433o0383c 0xc00800         2.0
57433.447435 18.684100      NaN    28.0    32 c    0    1.05 127.89071 20.75904  5984.03 10485.42 4.16 4.11  72.5 -0.388    19.34 21.16 02a57433o0415c 0xc00b00         2.0
57433.448720 19.454622      NaN   -19.0    20 c    0    1.02 127.89071 20.75904  2677.68   715.92 5.28 3.84 -15.0 -0.459    19.37 21.17 02a57433o0417c 0xc00800         2.0
57433.464170 18.990530      NaN    40.0    18 c    0    1.01 127.89071 20.75904  2761.77  1018.63 5.14 3.79 -14.9 -0.459    19.50 21.43 02a57433o0442c 0xc00800         2.0
57450.382293 19.766969      NaN    -1.0    15 c    0    1.00 127.89071 20.75904  2020.99  2232.44 4.51 3.58 -23.1 -0.440    19.68 21.65 02a57450o0354c 0xc00800         2.0
57450.403942 19.631075 0.340623    53.0    16 c    0    1.12 127.89071 20.75904  1726.89  1651.31 4.58 3.56 -22.3 -0.462    19.68 21.61 02a57450o0392c 0xc00800         2.0
57450.413307 19.569016      NaN   -18.0    18 c    0    0.98 127.89071 20.75904  2909.51  1063.70 4.58 3.50 -13.7 -0.485    19.66 21.58 02a57450o0410c 0xc00800         2.0
57450.434188 19.696897      NaN     2.0    16 c    0    1.13 127.89071 20.75904  2763.36  1126.65 4.59 3.55 -15.4 -0.475    19.63 21.54 02a57450o0449c 0xc00800         2.0
57451.375095 19.766969      NaN   -20.0    15 c    0    1.17 127.89071 20.75904  1801.72  2349.32 4.74 3.67 -23.5 -0.448    19.60 21.56 02a57451o0342c 0xc00800         2.0
57451.391864 19.569016      NaN   -14.0    18 c    0    0.99 127.89071 20.75904  1488.73  1766.82 4.97 3.69 -23.6 -0.444    19.61 21.56 02a57451o0373c 0xc00800         2.0
57451.411491 19.569016      NaN     2.0    18 c    0    0.94 127.89071 20.75904  2672.00  1180.93 4.89 3.62 -15.5 -0.476    19.60 21.53 02a57451o0409c 0xc00800         2.0
57451.433383 19.510313      NaN    -9.0    19 c    0    0.83 127.89071 20.75904  2762.05  1126.32 4.99 3.60 -12.9 -0.484    19.54 21.47 02a57451o0449c 0xc00900         2.0
57455.370103 18.711133      NaN    34.0    29 c    0    0.87 127.89071 20.75904  1803.43  2194.14 4.86 3.76 -25.4 -0.437    19.09 21.03 02a57455o0307c 0xc00800         2.0
57455.396016 18.776955      NaN     6.0    36 c    0    1.01 127.89071 20.75904  1504.80  1611.34 5.16 3.72 -23.2 -0.453    18.77 20.63 02a57455o0349c 0xc00800         2.0
57455.407970 18.504094      NaN    23.0    41 c    0    0.97 127.89071 20.75904  2690.64  1023.63 5.07 3.67 -15.8 -0.481    18.58 20.41 02a57455o0372c 0xc00800         2.0
57455.429347 18.702047      NaN   -12.0    40 c    0    0.88 127.89071 20.75904  2765.28  1125.29 4.97 3.63 -13.9 -0.480    18.71 20.51 02a57455o0413c 0xc00800         2.0
57479.325883 19.569016      NaN     2.0    18 c    0    1.31 127.89071 20.75904  1635.37  2533.74 4.93 3.69 -24.4 -0.475    19.41 21.26 02a57479o0179c 0xc00800         2.0
57479.344692 19.302877      NaN   -25.0    23 c    0    0.80 127.89071 20.75904  1322.39  1952.68 5.16 3.69 -22.4 -0.471    19.40 21.24 02a57479o0214c 0xc00800         2.0
57479.363792 19.334813      NaN     6.0    21 c    0    0.93 127.89071 20.75904  2509.49  1366.13 5.06 3.62 -15.0 -0.486    19.41 21.25 02a57479o0249c 0xc00800         2.0
57479.376514 18.558199      NaN    31.0    36 c    0    0.88 127.89071 20.75904  2748.55  1111.80 5.36 3.47   2.2 -0.431    18.93 20.90 02a57479o0272c 0xc00800         2.0
57483.319288 19.287255      NaN    15.0    19 c    0    1.19 127.89071 20.75904  1677.14  1990.13 4.80 3.73 -24.2 -0.464    19.42 21.28 02a57483o0162c 0xc00800         2.0
57483.337501 19.256669      NaN    11.0    21 c    0    0.98 127.89071 20.75904  2876.25  1404.49 4.92 3.77 -15.1 -0.473    19.39 21.26 02a57483o0195c 0xc00800         2.0
57483.352544 19.454622      NaN   -34.0    20 c    0    1.02 127.89071 20.75904  2747.03  1113.10 5.00 3.70 -13.8 -0.478    19.39 21.22 02a57483o0223c 0xc00800         2.0
