Nested Sampling Global Log-Evidence           :   -0.229387823718097046E+02  +/-    0.440223977505608655E+00
Nested Importance Sampling Global Log-Evidence:   -0.286229194452866516E+02  +/-    0.345691899987990298E-01

Dim No.       Mean        Sigma
   1    0.119724197249634803E+00    0.231231792777159897E-01
   2   -0.353957595464141193E+02    0.603904854824123927E+01
   3    0.143878163003406101E+01    0.669732387812253249E-01
   4    0.109938671799097398E+01    0.285075820048673489E+00
   5    0.151568323553251984E-01    0.428175476853030149E-02
   6    0.173780462467999675E+01    0.734908475553167073E-01
   7   -0.172393955231441010E+01    0.425685173516576143E+00
   8    0.292670486475961160E-02    0.562210829992729547E-01
   9   -0.464152243311070034E+01    0.375883646357629564E+01
  10   -0.807354574193091812E-01    0.868923447724531811E-01
  11   -0.447856967336840092E-01    0.136504410644064822E+00
  12   -0.151020364572304777E+00    0.231373134251712936E+00
  13   -0.296260674896159870E+00    0.145322435538458500E+00
  14   -0.106245909369509395E+01    0.511370785607534808E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.148258216670148185E+00
   2   -0.341268686187614634E+02
   3    0.137995567982697787E+01
   4    0.121194589632699579E+01
   5    0.225840308017282755E-01
   6    0.176371718075824302E+01
   7   -0.139588698252375298E+01
   8   -0.858783001092633391E-02
   9   -0.419506053988816507E+01
  10   -0.140771492376142393E+00
  11   -0.235847646478634515E+00
  12    0.112957592616588803E+00
  13   -0.169743281337228713E+00
  14   -0.108245876827976328E+01

MAP Parameters
Dim No.        Parameter
   1    0.148258216670148185E+00
   2   -0.341268686187614634E+02
   3    0.137995567982697787E+01
   4    0.121194589632699579E+01
   5    0.225840308017282755E-01
   6    0.176371718075824302E+01
   7   -0.139588698252375298E+01
   8   -0.858783001092633391E-02
   9   -0.419506053988816507E+01
  10   -0.140771492376142393E+00
  11   -0.235847646478634515E+00
  12    0.112957592616588803E+00
  13   -0.169743281337228713E+00
  14   -0.108245876827976328E+01
