Nested Sampling Global Log-Evidence           :   -0.440670259172724421E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.493918617206383193E+01  +/-    0.730807027308814916E-01

Dim No.       Mean        Sigma
   1    0.110006854773606902E+00    0.147409804274437734E-02
   2   -0.134706411622402626E+02    0.111310114838633914E+00
   3    0.736191646483561613E+00    0.535774197804151329E-02
   4    0.122419686781822978E+01    0.688665791503620655E-02
   5    0.957279511125003549E-02    0.339394969341893723E-03
   6    0.187293500503925747E+01    0.135982496429809616E-02
   7   -0.158653953144137194E+01    0.552753916635438866E-01
   8   -0.488454798263320902E-01    0.917957625123300516E-03
   9   -0.826884828091785096E+00    0.205355541276202896E+00
  10   -0.515810875309929417E-01    0.216565276640129064E-02
  11   -0.967017740300490092E-01    0.782298573626482273E-02
  12   -0.233911627529535537E+00    0.178162489465638237E-01
  13   -0.121133810719541365E+00    0.499745548250959959E-02
  14   -0.109988640775170610E+01    0.342273041723362365E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.110111967879671424E+00
   2   -0.134322957939775236E+02
   3    0.748390023207737620E+00
   4    0.122311838219202373E+01
   5    0.977038582171210410E-02
   6    0.187300038827581550E+01
   7   -0.158326127696536822E+01
   8   -0.486794060548366436E-01
   9   -0.821045861432979196E+00
  10   -0.505537726789003009E-01
  11   -0.101672190549169997E+00
  12   -0.233102299968587889E+00
  13   -0.117478940935520942E+00
  14   -0.110377040123036307E+01

MAP Parameters
Dim No.        Parameter
   1    0.107640009831687034E+00
   2   -0.136492085362718871E+02
   3    0.739797210969807773E+00
   4    0.122588648423740865E+01
   5    0.995209400750619692E-02
   6    0.187311679427020805E+01
   7   -0.161376466383450401E+01
   8   -0.490742369689619873E-01
   9   -0.746434242817205829E+00
  10   -0.538497727436784840E-01
  11   -0.106221446591567958E+00
  12   -0.201151864917655937E+00
  13   -0.123170897357544828E+00
  14   -0.109588545401896420E+01
