Nested Sampling Global Log-Evidence           :   -0.183086488809212966E+02  +/-    0.392866392463358804E+00
Nested Importance Sampling Global Log-Evidence:   -0.237090155484650857E+02  +/-    0.390653457536400128E-01

Dim No.       Mean        Sigma
   1    0.482128353455139394E-01    0.270030517160190636E-01
   2   -0.193212308514774271E+02    0.135979725476508873E+01
   3    0.735980329103850806E+00    0.101006825956165322E+00
   4    0.147367446267173063E+01    0.364020509584981111E+00
   5    0.108620439988763515E-01    0.273508525491745688E-02
   6    0.203744084641498890E+01    0.112516892668465873E+00
   7   -0.174190829539228176E+01    0.435275018520996759E+00
   8   -0.205563367787837903E+00    0.438256647222543330E-01
   9   -0.509878911034460369E+01    0.246768839451118183E+01
  10   -0.110767495768203744E+00    0.148854632567354567E+00
  11   -0.457703796690434872E-01    0.141674472557107745E+00
  12   -0.138944765754243998E+00    0.183767374733070116E+00
  13   -0.132676126982834847E+00    0.192486346320574292E+00
  14   -0.105753422363400884E+01    0.490585752792480276E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.507511728792762046E-01
   2   -0.178902567748146524E+02
   3    0.781856291235007994E+00
   4    0.183615994689397444E+01
   5    0.968207042358200549E-02
   6    0.219753655061205144E+01
   7   -0.138316484386534855E+01
   8   -0.201820985368339034E+00
   9   -0.796798620213749409E+01
  10   -0.490941031564468416E-01
  11   -0.190874097003026905E-01
  12    0.220025621061631371E-03
  13   -0.234474560091794071E+00
  14   -0.107441532792542560E+01

MAP Parameters
Dim No.        Parameter
   1    0.507511728792762046E-01
   2   -0.178902567748146524E+02
   3    0.781856291235007994E+00
   4    0.183615994689397444E+01
   5    0.968207042358200549E-02
   6    0.219753655061205144E+01
   7   -0.138316484386534855E+01
   8   -0.201820985368339034E+00
   9   -0.796798620213749409E+01
  10   -0.490941031564468416E-01
  11   -0.190874097003026905E-01
  12    0.220025621061631371E-03
  13   -0.234474560091794071E+00
  14   -0.107441532792542560E+01
