Nested Sampling Global Log-Evidence           :   -0.291054772076594190E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.291522857256731072E+03  +/-    0.607949210393459380E-01

Dim No.       Mean        Sigma
   1    0.329174880765807990E-01    0.435131822622409432E-03
   2   -0.348738999264458229E+02    0.358975339148602732E-01
   3    0.771357362304147420E+00    0.203856290509684106E-02
   4    0.932818455941827662E+00    0.368807876944815018E-02
   5    0.138011436515083664E-01    0.682807939561762929E-04
   6    0.254267420030607560E+01    0.547946089436456073E-03
   7   -0.186927971938570314E+01    0.118251625905696253E+00
   8   -0.542333764390350581E-01    0.520058124785428518E-03
   9   -0.514058455293603878E+01    0.410365530390445418E-01
  10    0.765753981547858259E-01    0.830129976093906853E-02
  11   -0.133562982112954254E+00    0.133035747762647941E-01
  12   -0.252864823383355974E+00    0.123761241681908368E-01
  13   -0.106078274683446716E+00    0.656966254343061733E-03
  14   -0.108543895634469068E+01    0.146793673821332474E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.332854506470711131E-01
   2   -0.348375147245131487E+02
   3    0.771231172052107228E+00
   4    0.935339457082851045E+00
   5    0.138618210310307039E-01
   6    0.254259288760537761E+01
   7   -0.181069726773562278E+01
   8   -0.542735087378859865E-01
   9   -0.509671506728890211E+01
  10    0.749933208060452050E-01
  11   -0.113037398435506559E+00
  12   -0.238385840899009799E+00
  13   -0.105463684769593877E+00
  14   -0.109029036811781110E+01

MAP Parameters
Dim No.        Parameter
   1    0.335325709351633958E-01
   2   -0.348288443056072126E+02
   3    0.769056052735206719E+00
   4    0.934539035192670564E+00
   5    0.138633121565869127E-01
   6    0.254296093075767526E+01
   7   -0.189637301482667375E+01
   8   -0.535397527262875539E-01
   9   -0.510076421963348015E+01
  10    0.831192521631869546E-01
  11   -0.141239083532017390E+00
  12   -0.257774000747037324E+00
  13   -0.105675965349435977E+00
  14   -0.107849544963727029E+01
