Nested Sampling Global Log-Evidence           :   -0.730291777998876146E+01  +/-    0.261091458861687942E+00
Nested Importance Sampling Global Log-Evidence:   -0.118347693589828449E+02  +/-    0.401292979436772626E-01

Dim No.       Mean        Sigma
   1    0.822165514032329597E-01    0.400569844865092603E-01
   2   -0.186533986639818536E+02    0.732363925042023656E+01
   3    0.643460201227564643E+00    0.287904513325745626E+00
   4    0.125861569213677904E+01    0.335002643318563331E+00
   5    0.101702189913084346E-01    0.400322983896776643E-02
   6    0.179159289256395926E+01    0.122606166477094478E+00
   7   -0.176711515530258012E+01    0.440683933983869236E+00
   8   -0.101712989076594471E+00    0.645295082320112567E-01
   9   -0.315345895404993115E+01    0.391736221292530962E+01
  10   -0.152015823057824073E+00    0.164214045823759286E+00
  11   -0.689789711161261643E-01    0.137764773413705133E+00
  12   -0.216663764182683544E+00    0.187474619113717655E+00
  13   -0.118611896310344845E-01    0.135180662163028570E+00
  14   -0.105514377514086433E+01    0.478521011694808193E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.935231109554602591E-01
   2   -0.131622348976243906E+02
   3    0.882727758020049658E+00
   4    0.907680591662882619E+00
   5    0.439218930252572182E-02
   6    0.172332906531675012E+01
   7   -0.224319620755014704E+01
   8   -0.865100535023665962E-01
   9   -0.136079002167517995E+02
  10   -0.775468617680332706E-01
  11    0.182287960526455392E-01
  12   -0.258473021049588025E+00
  13    0.117823712580274242E+00
  14   -0.104469234666892041E+01

MAP Parameters
Dim No.        Parameter
   1    0.935231109554602591E-01
   2   -0.131622348976243906E+02
   3    0.882727758020049658E+00
   4    0.907680591662882619E+00
   5    0.439218930252572182E-02
   6    0.172332906531675012E+01
   7   -0.224319620755014704E+01
   8   -0.865100535023665962E-01
   9   -0.136079002167517995E+02
  10   -0.775468617680332706E-01
  11    0.182287960526455392E-01
  12   -0.258473021049588025E+00
  13    0.117823712580274242E+00
  14   -0.104469234666892041E+01
