         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57232.356209 17.494268      NaN   -665.0     84 o    0    1.49 292.75253 48.34868  8533.37  3547.94  3.83 3.41  82.0 -0.452    17.88 19.15 02a57232o0138o 0xc00800      -778.0
57232.371234 15.021070      NaN  -2086.0   1187 o    0    1.22 292.75253 48.34868  8544.06  3547.58  3.75 3.37  81.3 -0.466    14.63 14.52 02a57232o0157o 0xc00802      -778.0
57232.373383 14.638123      NaN    788.0   1167 o    0    1.34 292.75253 48.34868  9993.32  2024.33  3.81 3.46  77.7 -0.545    16.35 16.59 02a57232o0160o 0xc00802      -778.0
57232.389586 14.222966      NaN    -35.0   2228 o    0    0.96 292.75253 48.34868 10002.18  2021.73  3.76 3.48  66.1 -0.536    14.43 14.24 02a57232o0180o 0xc00802      -778.0
57232.419704 11.792993      NaN   3897.0  21652 o    0    1.06 292.75253 48.34868 10182.31  8386.77  3.93 3.27 -87.4 -0.474    14.11 14.01 02a57232o0217o 0xc00802      -778.0
57233.414091 18.043943      NaN   -753.0     65 o    0    2.39 292.75253 48.34868   748.15  8368.62  3.58 3.46 -78.8 -0.474    18.48 19.35 02a57233o0127o 0xc00800      -778.0
57233.428675 18.000411 0.274990   -549.0     58 o    0    5.55 292.75253 48.34868   741.64  8373.20  3.49 3.38 -80.5 -0.479    18.49 19.37 02a57233o0136o 0xc00800      -778.0
57233.429618 17.949472 0.280482   -538.0     62 o    0    2.58 292.75253 48.34868 10174.98  8387.63  3.82 3.22 -87.2 -0.463    18.49 19.37 02a57233o0137o 0xc00800      -778.0
57233.451024 17.682154      NaN   -648.0     59 o    0    1.71 292.75253 48.34868 10168.50  8391.38  3.84 3.12 -86.4 -0.462    18.46 19.33 02a57233o0151o 0xc00800      -778.0
57234.368655 18.526952      NaN   -826.0     47 o    0    1.32 292.75253 48.34868  8544.92  3543.22  3.84 3.55  76.8 -0.444    18.28 19.09 02a57234o0063o 0xc00800      -778.0
57234.394708 18.000411      NaN   -735.0     62 o    0    1.62 292.75253 48.34868  2201.89  6844.58  3.78 3.49 -68.8 -0.447    18.29 19.07 02a57234o0080o 0xc00800      -778.0
57300.261398 14.246612 0.005827   6489.0     39 o    0  747.31 292.75253 48.34868  2071.25  7065.72  4.04 3.41 -66.6 -0.469    18.65 20.18 02a57300o0159o 0xc00801      -778.0
57300.278356 14.574862 0.007884   4593.0     39 o    0  368.04 292.75253 48.34868  2064.20  7066.51  4.09 3.44 -63.5 -0.463    18.51 20.06 02a57300o0211o 0xc00801      -778.0
57300.294473 14.818098 0.007587   3515.0     30 o    0  348.19 292.75253 48.34868   617.00  8591.36  4.34 3.61 -56.5 -0.465    18.88 20.49 02a57300o0261o 0xc00a01      -778.0
57300.302966 13.805438 0.003483  10132.0     35 o    0 1657.07 292.75253 48.34868 10049.83  8595.79  4.61 3.52 -88.2 -0.507    18.81 20.36 02a57300o0287o 0xc00801      -778.0
57300.310956 14.413780 0.006797   5452.0     39 o    0  496.14 292.75253 48.34868   615.27  8590.42  4.31 3.55 -55.9 -0.460    18.64 20.18 02a57300o0311o 0xc00801      -778.0
57302.261939 15.239149 0.010063   2135.0     27 o    0  189.45 292.75253 48.34868  2056.92  7068.60  4.48 3.57 -62.2 -0.473    18.99 20.76 02a57302o0120o 0xc00801      -778.0
57302.278028 15.512329 0.012943   1487.0     27 o    0  138.62 292.75253 48.34868  2050.01  7070.26  4.37 3.48 -62.4 -0.470    19.03 20.82 02a57302o0145o 0xc00801      -778.0
57302.294163 14.678061 0.006891   4106.0     31 o    0  430.13 292.75253 48.34868   602.30  8594.14  4.75 3.66 -56.7 -0.464    19.04 20.83 02a57302o0170o 0xc00a01      -778.0
57302.298691 14.415000 0.005234   5445.0     30 o    0  555.02 292.75253 48.34868 10037.92  8596.74  5.35 4.05 -87.5 -0.474    19.01 20.80 02a57302o0177o 0xc00801      -778.0
57302.308545 14.381162 0.005243   5642.0     31 o    0  601.88 292.75253 48.34868 10032.08  8596.99  5.41 4.01 -87.6 -0.468    19.02 20.82 02a57302o0192o 0xc00801      -778.0
57302.309829 14.712847 0.007116   3952.0     31 o    0  378.29 292.75253 48.34868   599.73  8592.35  4.84 3.66 -56.1 -0.466    19.03 20.81 02a57302o0194o 0xc00801      -778.0
57320.208419 17.714459 0.182171   -480.0     50 o    0    3.97 292.75253 48.34868  2133.78  7093.03  4.12 3.39 -69.2 -0.549    18.43 19.55 02a57320o0044o 0xc00800      -778.0
57320.229126 17.944957 0.229762   -537.0     51 o    0    6.55 292.75253 48.34868  2122.30  7090.29  4.00 3.08 -66.7 -0.532    18.39 19.51 02a57320o0076o 0xc00800      -778.0
57320.249094 16.889651 0.095449   -141.0     56 o    0   21.30 292.75253 48.34868   663.50  8607.58  5.70 3.46 -59.0 -0.442    18.30 19.46 02a57320o0107o 0xc00a01      -778.0
57320.251682 16.712347 0.081068    -28.0     56 o    0   27.33 292.75253 48.34868 10096.06  8618.82  5.36 3.64  85.9 -0.435    18.29 19.44 02a57320o0111o 0xc00801      -778.0
57320.272207 16.735760 0.090231    -44.0     61 o    0   33.43 292.75253 48.34868   651.87  8604.16  5.58 3.35 -62.1 -0.445    18.26 19.39 02a57320o0143o 0xc00801      -778.0
57328.195027 16.634162 0.114501     28.0     85 o    0   15.31 292.75253 48.34868  2179.79  7106.39  4.60 3.40 -70.8 -0.505    17.87 18.90 02a57328o0029o 0xc00801      -778.0
57328.207764 17.069016 0.066351   -238.0     33 o    0   15.44 292.75253 48.34868  2174.87  7103.44  4.58 3.43 -71.1 -0.498    18.97 20.67 02a57328o0049o 0xc00801      -778.0
