Nested Sampling Global Log-Evidence           :   -0.456690287474505894E+02  +/-    0.581468255739952422E+00
Nested Importance Sampling Global Log-Evidence:   -0.511615670484743461E+02  +/-    0.373164469985107633E-01

Dim No.       Mean        Sigma
   1    0.110653848450826361E+00    0.244408248007751822E-01
   2   -0.149610399771194160E+02    0.116229963421901350E+01
   3    0.868421072679143147E+00    0.314746180589374688E-01
   4    0.134756770464302833E+01    0.184197255189031350E+00
   5    0.964660073604238846E-02    0.238101623772442620E-02
   6    0.180117068563516480E+01    0.203728509562282681E-01
   7   -0.172262334120533556E+01    0.413192109561510090E+00
   8   -0.200958199271886045E-01    0.288602273028412751E-01
   9   -0.364552663562625057E+00    0.134821522053691134E+01
  10   -0.943710016797341539E-01    0.428272623697288565E-01
  11    0.581238203191567632E-02    0.134925350804922572E+00
  12   -0.238440772647052601E+00    0.192155605370027072E+00
  13   -0.134134726859187925E+00    0.305561825560311910E-01
  14   -0.106434567992116302E+01    0.617008489091368031E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.104459926655578947E+00
   2   -0.149413531121554310E+02
   3    0.857880856324028329E+00
   4    0.153383216971901826E+01
   5    0.101348621041828426E-01
   6    0.178953974556457296E+01
   7   -0.218348159303245914E+01
   8   -0.620828989256225205E-02
   9   -0.471671597196884562E+00
  10   -0.132041499842929205E+00
  11    0.134179413839822875E+00
  12   -0.986733580013299250E-02
  13   -0.172066295998060836E+00
  14   -0.103438011538176378E+01

MAP Parameters
Dim No.        Parameter
   1    0.104459926655578947E+00
   2   -0.149413531121554310E+02
   3    0.857880856324028329E+00
   4    0.153383216971901826E+01
   5    0.101348621041828426E-01
   6    0.178953974556457296E+01
   7   -0.218348159303245914E+01
   8   -0.620828989256225205E-02
   9   -0.471671597196884562E+00
  10   -0.132041499842929205E+00
  11    0.134179413839822875E+00
  12   -0.986733580013299250E-02
  13   -0.172066295998060836E+00
  14   -0.103438011538176378E+01
