         MJD         m       dm    uJy  duJy F  err  chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57227.464647 19.510313      NaN     -7    19 o    0   1.21 349.18811 -23.30697  7186.29  6704.28  3.77  3.24 -86.3 -0.443    19.14 20.72 02a57227o0187o  -0.368421
57227.485894 19.401649      NaN    -14    21 o    0   1.06 349.18811 -23.30697  7190.04  6707.86  3.80  3.33 -87.8 -0.437    19.14 20.73 02a57227o0217o  -0.666667
57227.508010 19.318728      NaN      8    20 o    0   1.05 349.18811 -23.30697  8637.20  5272.97  3.85  3.29  85.6 -0.439    19.18 20.80 02a57227o0248o   0.400000
57227.524985 18.847027      NaN     42    21 o    0   0.99 349.18811 -23.30697   189.85  4608.99  3.85  3.44 -63.8 -0.433    19.17 20.83 02a57227o0272o   2.000000
57227.530822 19.631075      NaN    -25    17 o    0   1.20 349.18811 -23.30697  8637.37  5272.61  3.77  3.20  85.0 -0.438    19.22 20.83 02a57227o0280o  -1.470588
57227.547427 19.510313      NaN    -13    19 o    0   0.99 349.18811 -23.30697   189.28  4608.09  3.74  3.28 -66.6 -0.451    19.23 20.84 02a57227o0303o  -0.684211
57228.538288 19.351140      NaN     -1    22 o    0   0.95 349.18811 -23.30697  9939.54  6964.07  3.82  3.17 -88.4 -0.424    19.14 20.65 02a57228o0337o  -0.045455
57228.553126 19.026525      NaN     20    23 o    0   0.92 349.18811 -23.30697   353.67  6974.05  3.52  3.36 -85.9 -0.467    19.15 20.69 02a57228o0353o   0.869565
57228.565373 19.351140      NaN    -23    22 o    0   0.89 349.18811 -23.30697   816.99  3389.06  3.73  3.50 -70.8 -0.428    19.18 20.69 02a57228o0366o  -1.045455
57228.580055 19.226921      NaN     14    20 o    0   1.12 349.18811 -23.30697 10403.19  3370.94  3.64  3.15  89.8 -0.439    19.18 20.71 02a57228o0382o   0.700000
57228.606090 19.696897      NaN    -12    16 o    0   1.35 349.18811 -23.30697  8953.02  4860.52  3.56  3.05 -86.2 -0.423    19.12 20.58 02a57228o0411o  -0.750000
57288.357476 18.675237      NaN    -11    41 o    0   1.10 349.18811 -23.30697  9978.35  6968.23  4.56  3.16  87.8 -0.557    18.57 19.86 02a57288o0224o  -0.268293
57288.364030 19.014394      NaN    -12    30 o    0   1.45 349.18811 -23.30697   393.49  6974.93  4.37  3.39 -59.2 -0.437    18.58 19.93 02a57288o0234o  -0.400000
57288.368541 18.158337      NaN     78    40 o    0   1.14 349.18811 -23.30697  9972.08  6970.45  4.60  3.13  87.7 -0.555    18.57 19.88 02a57288o0240o   1.950000
57288.380634 18.910912      NaN     -8    33 o    0   1.24 349.18811 -23.30697   387.63  6978.66  4.32  3.26 -59.2 -0.435    18.57 19.92 02a57288o0259o  -0.242424
57297.358347 18.474346      NaN     52    32 o    0   1.03 349.18811 -23.30697   407.72  6974.10  4.38  3.35 -60.8 -0.444    18.76 20.10 02a57297o0090o   1.625000
57297.359937 18.816441      NaN     -2    36 o    0   0.93 349.18811 -23.30697  9986.29  6970.67  4.91  3.54  84.8 -0.478    18.75 20.09 02a57297o0092o  -0.055556
57297.372884 18.847027      NaN    -66    35 o    0   0.82 349.18811 -23.30697   570.51  3627.67  4.82  3.62 -38.6 -0.441    18.72 20.06 02a57297o0112o  -1.885714
57297.391264 18.847027      NaN    -45    35 o    0   1.16 349.18811 -23.30697 10153.40  3617.85  4.43  3.86  51.0 -0.486    18.74 20.07 02a57297o0138o  -1.285714
57297.398270 19.051202      NaN    -64    29 o    0   1.03 349.18811 -23.30697  8694.00  5099.78  4.15  3.61  88.9 -0.471    18.73 20.06 02a57297o0149o  -2.206897
57297.425758 18.910912      NaN     -3    33 o    0   0.81 349.18811 -23.30697  8697.04  5103.89  4.19  3.65  88.2 -0.463    18.72 20.05 02a57297o0190o  -0.090909
