         MJD         m       dm  uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57243.431205 19.569016      NaN  -12    18 c    0   1.04 349.19689 -23.31031 10034.85  6953.60 4.26 3.70  82.5 -0.425    19.42 21.32 02a57243o0270c -0.666667
57243.445352 19.589310 0.348255   53    17 c    0   1.00 349.19689 -23.31031   448.11  6964.31 4.12 3.78 -60.1 -0.387    19.41 21.35 02a57243o0290c  3.117647
57243.457412 19.569016      NaN  -12    18 c    0   0.97 349.19689 -23.31031 10025.84  6961.01 4.23 3.68  83.0 -0.427    19.45 21.35 02a57243o0305c -0.666667
57243.476916 19.401649      NaN   15    16 c    0   0.92 349.19689 -23.31031   384.52  6970.37 3.96 3.66 -56.9 -0.403    19.48 21.38 02a57243o0333c  0.937500
57243.483075 19.529530      NaN    8    16 c    0   1.01 349.19689 -23.31031  1843.26  5490.63 3.86 3.56 -56.6 -0.416    19.50 21.41 02a57243o0341c  0.500000
57243.514859 19.569016      NaN    6    16 c    0   1.03 349.19689 -23.31031  1828.54  5497.42 3.87 3.56 -55.5 -0.416    19.47 21.33 02a57243o0376c  0.375000
57244.433262 19.351140      NaN   12    18 c    0   1.00 349.19689 -23.31031  9988.82  6955.04 4.09 3.52  82.7 -0.439    19.49 21.35 02a57244o0237c  0.666667
57244.447357 19.454622      NaN    3    19 c    0   0.83 349.19689 -23.31031   401.70  6967.33 3.85 3.56 -61.1 -0.412    19.47 21.31 02a57244o0257c  0.157895
57244.459729 19.631075      NaN   -2    17 c    0   0.95 349.19689 -23.31031  9981.91  6960.69 4.05 3.49  84.2 -0.419    19.49 21.33 02a57244o0273c -0.117647
57244.479267 19.696897      NaN  -25    16 c    0   1.05 349.19689 -23.31031   391.76  6971.46 3.92 3.60 -55.9 -0.405    19.49 21.36 02a57244o0301c -1.562500
57244.484602 19.256669      NaN   24    16 c    0   1.00 349.19689 -23.31031  1850.48  5493.23 3.79 3.48 -56.8 -0.423    19.51 21.38 02a57244o0308c  1.500000
57244.510240 19.302877      NaN   21    16 c    0   0.99 349.19689 -23.31031  1837.44  5499.51 3.77 3.47 -53.0 -0.427    19.51 21.35 02a57244o0344c  1.312500
57245.426588 19.569016      NaN   -4    18 c    0   1.10 349.19689 -23.31031  9998.60  6954.52 4.21 3.66  84.5 -0.422    19.40 21.24 02a57245o0259c -0.222222
57245.440579 19.491430      NaN    4    18 c    0   0.87 349.19689 -23.31031   412.89  6966.96 3.84 3.54 -61.0 -0.417    19.43 21.25 02a57245o0279c  0.222222
57245.442106 19.401649      NaN   12    17 c    0   1.25 349.19689 -23.31031  9993.51  6957.95 4.14 3.61  84.1 -0.429    19.43 21.26 02a57245o0281c  0.705882
57245.453627 19.510313      NaN  -14    19 c    0   0.84 349.19689 -23.31031   410.46  6968.72 3.89 3.56 -59.5 -0.415    19.42 21.24 02a57245o0296c -0.736842
57245.478524 19.696897      NaN  -24    16 c    0   1.07 349.19689 -23.31031  1857.52  5493.88 3.83 3.52 -57.0 -0.415    19.43 21.26 02a57245o0331c -1.500000
57245.503431 19.696897      NaN   -9    16 c    0   1.28 349.19689 -23.31031  1846.25  5499.76 3.87 3.53 -48.8 -0.424    19.43 21.25 02a57245o0366c -0.562500
57304.330192 19.226921      NaN    8    22 c    0   0.88 349.19689 -23.31031 10008.38  6981.73 5.30 3.95  84.2 -0.387    19.15 21.23 02a57304o0196c  0.363636
57304.360146 19.169763      NaN    3    25 c    0   1.03 349.19689 -23.31031   556.08  3616.21 4.43 3.69 -82.5 -0.433    18.92 20.96 02a57304o0241c  0.120000
57304.371669 18.757738      NaN  -48    38 c    0   0.98 349.19689 -23.31031 10141.42  3620.14 4.40 3.95  35.2 -0.420    18.92 20.95 02a57304o0258c -1.263158
57304.395938 18.786693      NaN   18    31 c    0   0.86 349.19689 -23.31031  8682.51  5098.23 4.16 3.71  59.6 -0.420    18.97 20.98 02a57304o0294c  0.580645
57308.323418 19.510313      NaN   -9    19 c    0   1.04 349.19689 -23.31031 10008.21  6991.36 5.08 3.94  83.3 -0.445    19.32 21.27 02a57308o0194c -0.473684
57308.341540 19.089302      NaN   27    19 c    0   1.28 349.19689 -23.31031   421.27  6993.92 5.09 3.88 -59.0 -0.407    19.31 21.26 02a57308o0222c  1.421053
57308.354335 18.796518      NaN   47    21 c    0   0.95 349.19689 -23.31031   607.85  3623.87 5.48 4.19 -34.6 -0.399    19.28 21.25 02a57308o0241c  2.238095
57308.363274 19.351140      NaN   -4    22 c    0   0.87 349.19689 -23.31031 10193.32  3621.51 5.18 4.48  44.5 -0.410    19.27 21.27 02a57308o0255c -0.181818
57308.389339 19.026525      NaN   32    19 c    0   1.20 349.19689 -23.31031  8732.20  5103.73 4.40 4.01  82.3 -0.435    19.31 21.26 02a57308o0294c  1.684211
57308.407698 19.014394      NaN   30    20 c    0   0.90 349.19689 -23.31031  8732.01  5104.24 4.44 4.12  79.0 -0.424    19.29 21.26 02a57308o0315c  1.500000
57309.347020 18.967180      NaN   37    19 c    0   1.14 349.19689 -23.31031   433.56  6997.88 4.94 3.96 -58.6 -0.410    19.35 21.35 02a57309o0101c  1.947368
57311.321451 19.302877      NaN  -56    23 c    0   0.81 349.19689 -23.31031 10036.49  6998.32 5.22 3.76  84.1 -0.444    19.26 21.17 02a57311o0210c -2.434783
57311.339623 19.256669      NaN   -2    24 c    0   0.87 349.19689 -23.31031 10179.91  3627.99 5.22 4.42  54.8 -0.439    19.28 21.25 02a57311o0237c -0.083333
57311.351412 19.212347      NaN  -17    25 c    0   1.08 349.19689 -23.31031 10177.58  3626.44 5.24 4.47  52.8 -0.437    19.27 21.26 02a57311o0253c -0.680000
57311.352050 19.401649      NaN  -26    21 c    0   0.96 349.19689 -23.31031   591.81  3628.38 5.58 4.13 -38.0 -0.429    19.29 21.24 02a57311o0254c -1.238095
57311.378947 19.197966      NaN   10    22 c    0   0.83 349.19689 -23.31031  8717.45  5108.17 4.45 4.06  82.0 -0.462    19.30 21.23 02a57311o0294c  0.454545
57311.405475 19.256669      NaN  -14    24 c    0   0.72 349.19689 -23.31031  8719.51  5109.48 4.35 3.97  81.7 -0.453    19.32 21.25 02a57311o0334c -0.583333
57317.223868 17.685696      NaN   42    88 c    0   0.82 349.19689 -23.31031 10103.99  6989.10 4.65 3.74  81.2 -0.508    18.35 19.31 02a57317o0056c  0.477273
57317.235014 18.073966      NaN   49    55 c    0   1.36 349.19689 -23.31031   519.59  6988.64 4.91 3.83 -61.9 -0.472    18.31 19.36 02a57317o0073c  0.890909
57317.237585 17.682154      NaN   58    83 c    0   1.07 349.19689 -23.31031 10098.97  6992.32 5.03 3.93  81.5 -0.485    18.32 19.37 02a57317o0077c  0.698795
57317.245980 18.280067      NaN  -26    59 c    0   0.85 349.19689 -23.31031   515.25  6993.98 4.88 3.69 -63.1 -0.443    18.38 19.41 02a57317o0090c -0.440678
57317.260187 18.504094      NaN  -53    48 c    0   1.06 349.19689 -23.31031  1969.39  5518.71 4.70 3.89 -56.2 -0.489    18.40 19.48 02a57317o0112c -1.104167
57317.276978 18.459772      NaN   18    44 c    0   1.23 349.19689 -23.31031  1960.73  5520.74 4.54 3.66 -56.3 -0.469    18.45 19.53 02a57317o0138c  0.409091
57332.319016 19.367717      NaN    5    20 c    0   0.93 349.19689 -23.31031   698.06  3656.60 4.61 3.99 -41.1 -0.379    19.33 21.18 02a57332o0066c  0.250000
57333.291570 19.128787      NaN   30    17 c    0   1.06 349.19689 -23.31031   700.08  3648.83 4.59 3.87 -41.3 -0.393    19.43 21.31 02a57333o0167c  1.764706
57333.303387 19.089302      NaN   27    19 c    0   0.84 349.19689 -23.31031 10283.92  3648.24 3.99 3.76  74.9 -0.415    19.37 21.17 02a57333o0184c  1.421053
57333.314468 19.401649      NaN   -6    21 c    0   0.92 349.19689 -23.31031   698.07  3653.26 4.69 3.97 -39.6 -0.386    19.27 21.04 02a57333o0200c -0.285714
57333.328306 19.510313      NaN   -4    19 c    0   1.09 349.19689 -23.31031 10284.55  3652.74 3.93 3.69  78.7 -0.429    19.28 20.97 02a57333o0220c -0.210526
57333.355239 19.454622      NaN   -1    20 c    0   0.87 349.19689 -23.31031  8827.16  5131.39 3.84 3.59  85.2 -0.405    19.26 20.97 02a57333o0259c -0.050000
57333.382878 19.169763      NaN   21    19 c    0   0.91 349.19689 -23.31031  8828.78  5131.75 3.94 3.75  85.9 -0.396    19.21 20.98 02a57333o0299c  1.105263
57370.221585 19.454622      NaN  -14    20 c    0   1.33 349.19689 -23.31031  1177.10  3144.54 5.05 3.99 -39.1 -0.468    19.26 21.07 02a57370o0071c -0.700000
57370.234250 19.212347      NaN  -21    25 c    0   0.88 349.19689 -23.31031  1480.98  3733.98 5.04 4.04 -41.5 -0.461    19.26 21.11 02a57370o0092c -0.840000
57370.246893 19.128787      NaN    6    25 c    0   0.92 349.19689 -23.31031   599.56  2552.48 5.76 3.97 -41.2 -0.425    19.25 21.07 02a57370o0113c  0.240000
