         MJD         m       dm    uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57242.414104 18.063866      NaN  -39.0    72 c    0   1.00 312.14158 -20.20516  1383.37   826.78 7.03 4.47 -21.5 -0.426    18.97 21.41 02a57242o0091c 0xc00800        -2.0
57243.384926 19.491430      NaN    2.0    18 c    0   1.10 312.14158 -20.20516  1405.17   822.19 4.31 3.68 -24.4 -0.426    19.42 21.30 02a57243o0206c 0xc00800        -2.0
57243.400364 19.351140      NaN    7.0    19 c    0   1.00 312.14158 -20.20516  1398.60   825.91 4.34 3.68 -24.2 -0.432    19.43 21.30 02a57243o0227c 0xc00800        -2.0
57243.416054 19.510313      NaN    4.0    17 c    0   1.14 312.14158 -20.20516   301.38  9154.73 4.09 3.85 -53.7 -0.416    19.47 21.35 02a57243o0249c 0xc00800        -2.0
57243.424056 19.401649      NaN   10.0    17 c    0   0.93 312.14158 -20.20516   705.92  1432.28 4.48 3.78 -27.8 -0.397    19.47 21.36 02a57243o0260c 0xc00800        -2.0
57243.450357 19.256669      NaN    4.0    22 c    0   1.09 312.14158 -20.20516 10254.93  1436.30 4.11 3.71  35.1 -0.466    19.45 21.30 02a57243o0296c 0xc00800        -2.0
57244.387297 18.944322      NaN   37.0    19 c    0   0.90 312.14158 -20.20516  1357.66   824.41 4.13 3.52 -26.6 -0.447    19.50 21.36 02a57244o0173c 0xc00800        -2.0
57244.402390 19.631075      NaN   -8.0    17 c    0   1.08 312.14158 -20.20516  1350.47   827.04 4.18 3.55 -26.5 -0.450    19.49 21.34 02a57244o0194c 0xc00800        -2.0
57244.418218 19.454622      NaN  -26.0    20 c    0   0.89 312.14158 -20.20516   253.49  9158.48 3.95 3.76 -43.3 -0.422    19.51 21.36 02a57244o0216c 0xc00800        -2.0
57244.426156 19.454622      NaN   -2.0    20 c    0   0.80 312.14158 -20.20516   754.80  1435.23 4.46 3.70 -27.1 -0.407    19.51 21.37 02a57244o0227c 0xc00800        -2.0
57244.453218 19.454622      NaN  -28.0    20 c    0   0.91 312.14158 -20.20516 10301.43  1435.54 4.06 3.62  33.8 -0.464    19.48 21.29 02a57244o0265c 0xc00800        -2.0
57245.371383 19.256669      NaN    7.0    21 c    0   0.82 312.14158 -20.20516  1370.29   822.61 4.27 3.63 -25.5 -0.432    19.41 21.23 02a57245o0183c 0xc00800        -2.0
57245.396205 19.271854      NaN    6.0    21 c    0   0.99 312.14158 -20.20516  1358.66   826.65 4.32 3.64 -28.1 -0.436    19.43 21.28 02a57245o0217c 0xc00800        -2.0
57245.412707 19.401649      NaN   13.0    16 c    0   1.52 312.14158 -20.20516   264.20  9157.51 4.04 3.80 -50.0 -0.419    19.48 21.33 02a57245o0240c 0xc00800        -2.0
57245.419995 19.696897      NaN  -27.0    16 c    0   1.18 312.14158 -20.20516   746.36  1434.49 4.47 3.73 -27.0 -0.403    19.47 21.31 02a57245o0250c 0xc00800        -2.0
57245.447265 18.990530      NaN   30.0    20 c    0   1.11 312.14158 -20.20516 10292.58  1435.29 4.20 3.70  31.3 -0.446    19.44 21.24 02a57245o0288c 0xc00800        -2.0
57304.276970 18.786693      NaN  -47.0    37 c    0   1.12 312.14158 -20.20516  9177.15  9769.61 4.74 4.30  71.0 -0.378    18.81 20.81 02a57304o0122c 0xc00800        -2.0
57304.296833 18.675237      NaN  -71.0    41 c    0   0.76 312.14158 -20.20516  9176.23  9772.56 4.82 4.34  86.0 -0.373    18.86 20.87 02a57304o0148c 0xc00800        -2.0
57304.310166 19.014394      NaN    1.0    29 c    0   0.75 312.14158 -20.20516   726.51  1436.59 5.24 3.98 -35.7 -0.443    18.99 21.00 02a57304o0166c 0xc00800        -2.0
57304.315927 18.261819      NaN   58.0    40 c    0   0.82 312.14158 -20.20516 10273.08  1441.57 4.90 3.94  62.8 -0.442    19.02 21.05 02a57304o0175c 0xc00800        -2.0
57304.334118 19.256669      NaN    1.0    23 c    0   1.21 312.14158 -20.20516   728.75  1435.58 4.94 3.77 -45.2 -0.445    18.95 20.96 02a57304o0202c 0xc00800        -2.0
57304.345135 18.806434      NaN    5.0    34 c    0   1.23 312.14158 -20.20516 10274.58  1441.42 4.41 3.45 -86.5 -0.450    18.95 21.00 02a57304o0219c 0xc00800        -2.0
57308.272180 19.302877      NaN  -26.0    23 c    0   1.18 312.14158 -20.20516  9230.59  9773.68 5.09 4.28 -86.8 -0.409    19.19 21.14 02a57308o0116c 0xc00800        -2.0
57308.289433 19.155932      NaN   -1.0    26 c    0   0.82 312.14158 -20.20516  9231.53  9775.56 4.92 4.18 -86.0 -0.408    19.20 21.11 02a57308o0143c 0xc00800        -2.0
57308.304851 19.256669      NaN  -22.0    24 c    0   1.17 312.14158 -20.20516   779.90  1442.36 6.12 4.16 -26.0 -0.431    19.20 21.08 02a57308o0167c 0xc00800        -2.0
57308.312869 18.990530      NaN    6.0    28 c    0   1.00 312.14158 -20.20516 10324.53  1448.43 5.83 4.53  32.8 -0.421    19.24 21.13 02a57308o0179c 0xc00800        -2.0
57308.326759 19.169763      NaN  -33.0    26 c    0   1.02 312.14158 -20.20516   780.36  1441.55 6.37 4.21 -26.2 -0.415    19.15 21.00 02a57308o0199c 0xc00900        -2.0
