   -0.112141644832506049E-01   -0.252401234755578407E+01    0.853963877636276791E-01    0.983148797234392857E+00    0.145874554378654202E-01    0.175065693631646724E+01   -0.162717334383707191E+01    0.299019031460300705E-01   -0.197353246308633223E+01   -0.563194530723216125E+00   -0.918526105230942913E-01   -0.515974615099885348E-01   -0.271183360055653799E+00   -0.106217046896354073E+01   -0.689212472098214306E+02
    0.330534306639352904E-01   -0.293055163539578167E+01    0.199184523652709167E+00    0.687491288781934440E+00    0.115825418281627571E-01    0.145058060728908012E+01   -0.192457244694586560E+01    0.297680922436611289E-01    0.134314617290828053E+00   -0.292503314330816389E+00   -0.134654015362094703E+00   -0.144781099420408482E+00   -0.104645601110827519E+00   -0.109872152293927816E+01   -0.687668413434709862E+02
   -0.288643720206782639E-01   -0.285863193167450902E+01   -0.103977234217669134E+00    0.109536305401158240E+01    0.221040455941521902E-02    0.165331451039117927E+01   -0.184402213161408812E+01    0.114304603677264915E-01   -0.788818766995538656E+00   -0.323346369804889455E+00   -0.125763435379717542E+00   -0.199213800355074633E+00   -0.316668643510600867E+00   -0.102058064312201591E+01   -0.676601257324218750E+02
   -0.314687290296548766E-01   -0.399977739767592233E+01    0.762601661437579681E-01    0.996158493102531128E+00    0.837631403418960009E-02    0.159615538088646369E+01   -0.103717886820242500E+01    0.828185823874928728E-01   -0.713298523190212475E+00   -0.249343028807315958E+00   -0.250621443917998787E+00   -0.165390547607507710E+00   -0.231471503173512672E+00   -0.107771401834091907E+01   -0.675352608816964306E+02
   -0.584667640044132381E-01   -0.299408062575314382E+01   -0.112956742579723546E+00    0.104576539256047063E+01    0.129406498932082073E-02    0.161315702307453890E+01   -0.294667947436690092E+01    0.260195891520546979E-01   -0.764377509569703406E+00   -0.336542695687982674E+00   -0.631533588483407932E-02   -0.266970809453073443E-01   -0.300619846382510547E+00   -0.102029461928338527E+01   -0.672535705566406250E+02
    0.154366482666805360E-02   -0.387053134346482608E+01    0.203878199062510090E+00    0.627873772945816144E+00    0.388060552857632211E-02    0.132278734109357421E+01   -0.132246021313147488E+01    0.151592519776507229E-01    0.313126740373292023E+00   -0.310519207658910723E+00   -0.869026715371160191E-01   -0.360878476327886388E+00    0.157900030501882949E+00   -0.106655333088289761E+01   -0.668709019252232082E+02
    0.204859448398137384E-01   -0.303990065538314624E+01    0.345914825287869654E-01    0.599573638714245294E+00    0.108293569110076253E-01    0.167279758540217927E+01   -0.277581993902758040E+01    0.330994928802193222E-02   -0.716442888171973991E+00   -0.146285135933678812E+00    0.319978604266060521E-01   -0.181075433402625857E+00   -0.193806655801568584E+00   -0.103777935587429870E+01   -0.666525573730468750E+02
   -0.382547541378296801E-01   -0.366181737265777763E+01    0.457042897005141002E-01    0.749339831459025718E+00    0.514580296678980934E-02    0.137741811023618088E+01   -0.139569875507075647E+01    0.610232861612749755E-01    0.473583673345044698E+00   -0.670506289722056226E-01    0.188312700835016306E+00    0.248952118948054552E+00   -0.113485342840885989E+00   -0.110659371974893417E+01   -0.664339512416294582E+02
   -0.114174294991222502E-01   -0.292859494367053941E+01    0.141903878589995092E+00    0.119751099274951800E+01    0.142488141397814193E-01    0.170661167477785414E+01   -0.174251905271248275E+01    0.516009004494655532E-01   -0.100973926046303308E+01   -0.139355430150802068E+00   -0.310564153563824608E+00   -0.180258759761357329E+00   -0.307186728226930217E+00   -0.105745010266419759E+01   -0.659443969726562500E+02
    0.225144081329485268E-01   -0.305266719660871821E+01   -0.159168344877594348E+00    0.109921442220677035E+01    0.186737870651186404E-01    0.173528367949686690E+01   -0.194933264203154732E+01    0.895016125646046212E-02   -0.504836822269906893E+00   -0.238180051987518182E+00   -0.428045390199418563E+00   -0.544755821673279517E+00   -0.290049730393675320E+00   -0.106672140078176780E+01   -0.658947317940848194E+02
   -0.528839216882136948E-01   -0.362963981742069208E+01    0.361415873453785341E-01    0.995473024339703638E+00    0.424688743683576068E-02    0.152287911600980830E+01   -0.190785562889103288E+01    0.713299988809549257E-01   -0.359644928419731169E+00   -0.285797648675398142E+00   -0.817606650578375088E-01   -0.110102580019134921E-01   -0.248242180450840733E+00   -0.105532204528893825E+01   -0.658193751743861668E+02
   -0.134948228807834913E-01   -0.303684681473527007E+01   -0.165202577290412433E+00    0.100681186920307075E+01    0.130257432194567837E-01    0.172201734821199404E+01   -0.195254900416510235E+01    0.958808956284514236E-01   -0.383121017525455354E+00   -0.645454410595906053E-01   -0.505136290952041683E-01    0.199536775616854095E+00   -0.473188014361706488E+00   -0.105970665375993511E+01   -0.654747576032366112E+02
   -0.221791160162759099E-01   -0.300787961128078507E+01   -0.647419912083089244E-01    0.928891692843504257E+00    0.709894570538983916E-02    0.152561469551515905E+01   -0.177225858205366982E+01    0.199322608256570499E-01   -0.531674261610384669E+00   -0.350646265314917993E+00    0.989397784777392708E-01   -0.278679512676520746E+00   -0.271252805026939103E+00   -0.102936551596313586E+01   -0.653473641531808056E+02
    0.104985929811811929E-01   -0.322875182587455534E+01    0.606857900963193586E-01    0.683086698056647124E+00    0.122830277228527449E-01    0.161510495029627288E+01   -0.166206220884814870E+01    0.720929679685079483E-01    0.320023424386133737E+00   -0.146789119555391506E+00   -0.165674171660295327E+00   -0.275553286990675550E+00   -0.267754580817989807E+00   -0.103498749002486878E+01   -0.653238394601004444E+02
    0.355285538978825088E-02   -0.350596510235988390E+01   -0.412081920766838139E+00    0.490313937946806333E+00    0.128283487439893699E-01    0.144078365738183956E+01   -0.282987872168835253E+01    0.745602106234794504E-01    0.171152935496429848E+00   -0.714354633791383087E-01   -0.184929773179592187E-01   -0.232269004985476646E+00   -0.416323841325723226E-01   -0.102245440912847063E+01   -0.652332022530691944E+02
    0.441709351249553808E-01   -0.362883873681101221E+01    0.969479086461553230E-01    0.477458820535106021E-01    0.108043974686152459E-01    0.140274470779957539E+01   -0.170043831383126665E+01    0.395525193421900484E-01   -0.395337653301712777E-01   -0.104599822448769933E+00   -0.143016341303856931E+00   -0.654895512509907629E+00    0.635753983937829281E-01   -0.102342636703076395E+01   -0.646187264578683056E+02
    0.333269505619505496E-01   -0.324524267446521186E+01    0.937148028793189924E-01    0.635129407163395610E+00    0.142280551176207533E-01    0.139301650221087558E+01   -0.211848278561655468E+01    0.309268363445601574E-01   -0.414908074360142987E+00   -0.125871737762552921E+00   -0.679600539253568947E-01   -0.302296551345513309E+00   -0.142555748074770505E-01   -0.106307527839986915E+01   -0.639906529017857153E+02
