Nested Sampling Global Log-Evidence           :   -0.102879505070998434E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.170344455128431460E+01  +/-    0.971257176205722050E-01

Dim No.       Mean        Sigma
   1    0.875169223214410097E-01    0.131837221165429495E-02
   2   -0.118113295247497554E+02    0.653811799759069362E-01
   3    0.714351481116618392E+00    0.564711607687551354E-02
   4    0.129468828050083040E+01    0.276273793316149851E-02
   5    0.101538286266922902E-01    0.194998680599255358E-03
   6    0.128855887124444535E+01    0.206412993637179959E-02
   7   -0.183615551351796347E+01    0.859202883402837569E-01
   8   -0.352782175901610942E-01    0.992060742213689501E-03
   9   -0.193108071971752504E+01    0.937561082701046655E-01
  10   -0.150834636268768973E+00    0.447775048808482512E-02
  11    0.417410296762580693E-01    0.220987327365766706E-02
  12   -0.393720644370021633E+00    0.185210856773811543E-01
  13   -0.178137045488757972E+00    0.282525398678656154E-02
  14   -0.108836124760670749E+01    0.710354463132047663E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.880823610874109930E-01
   2   -0.118028755492490891E+02
   3    0.718568941722806054E+00
   4    0.129363775876142229E+01
   5    0.101551944580823665E-01
   6    0.128838203707495835E+01
   7   -0.175047065316631456E+01
   8   -0.344269919848733952E-01
   9   -0.194226184611072683E+01
  10   -0.154162285601225219E+00
  11    0.438777120288992573E-01
  12   -0.394973396489714856E+00
  13   -0.177130065306753182E+00
  14   -0.109082987251205665E+01

MAP Parameters
Dim No.        Parameter
   1    0.871837000000338647E-01
   2   -0.119237441069873444E+02
   3    0.717428255705918283E+00
   4    0.129446692365333482E+01
   5    0.103457300626815137E-01
   6    0.128951573188857660E+01
   7   -0.182236407726136007E+01
   8   -0.375824166404875940E-01
   9   -0.198386960542454593E+01
  10   -0.155984529114540110E+00
  11    0.387283356894565223E-01
  12   -0.394891869677520657E+00
  13   -0.174865242944176436E+00
  14   -0.108341728686469430E+01
