Nested Sampling Global Log-Evidence           :   -0.145983448343333126E+02  +/-    0.355067052494037583E+00
Nested Importance Sampling Global Log-Evidence:   -0.191307606714821254E+02  +/-    0.372550386425360841E-01

Dim No.       Mean        Sigma
   1    0.681866710458197550E-01    0.310710177255117126E-01
   2   -0.183945823199534253E+02    0.135272270575259190E+01
   3    0.423990313669881935E+00    0.170294979507833399E+00
   4    0.121934741738921848E+01    0.314220037004739661E+00
   5    0.960982537045029436E-02    0.309939796143824785E-02
   6    0.194185056458363525E+01    0.107038460588843032E+00
   7   -0.163199244674262900E+01    0.439437713360511906E+00
   8   -0.907395758567962757E-01    0.393254430816552050E-01
   9   -0.355939142130152542E+01    0.183090664168631778E+01
  10   -0.228590560991554670E+00    0.152138800486388170E+00
  11   -0.720926139254465526E-01    0.139994914403423459E+00
  12   -0.224094134587744825E+00    0.231308671364415241E+00
  13   -0.163025741568640165E+00    0.143429018631711591E+00
  14   -0.106434435769849789E+01    0.537554380356206410E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.312057660699727180E-01
   2   -0.192261186445802643E+02
   3    0.426122900162599516E+00
   4    0.139780570017043893E+01
   5    0.756529798167730923E-02
   6    0.195722020963254439E+01
   7   -0.139753605063470854E+01
   8   -0.811770536985235297E-01
   9   -0.249584657730183146E+01
  10   -0.384370321210745880E+00
  11   -0.130202720618450479E+00
  12   -0.279242903347598492E+00
  13   -0.154319396975398315E+00
  14   -0.110720191703341597E+01

MAP Parameters
Dim No.        Parameter
   1    0.312057660699727180E-01
   2   -0.192261186445802643E+02
   3    0.426122900162599516E+00
   4    0.139780570017043893E+01
   5    0.756529798167730923E-02
   6    0.195722020963254439E+01
   7   -0.139753605063470854E+01
   8   -0.811770536985235297E-01
   9   -0.249584657730183146E+01
  10   -0.384370321210745880E+00
  11   -0.130202720618450479E+00
  12   -0.279242903347598492E+00
  13   -0.154319396975398315E+00
  14   -0.110720191703341597E+01
