Nested Sampling Global Log-Evidence           :   -0.582192336119641762E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.620568196550825846E+01  +/-    0.504808460522560287E-01

Dim No.       Mean        Sigma
   1    0.563848589501223518E-01    0.370715955160143750E-02
   2   -0.128563113089960961E+02    0.180583556632236991E+00
   3    0.677309139784635139E+00    0.146247110793577464E-01
   4    0.916181592099574504E+00    0.642539144457588696E-01
   5    0.112931928676671383E-01    0.458640396124751991E-03
   6    0.167750200910249725E+01    0.445821447292352874E-02
   7   -0.189181335329893807E+01    0.194378930026708030E+00
   8   -0.795828291435077689E-01    0.738379588604042153E-01
   9   -0.388165412207883165E+01    0.140899361021379166E+01
  10   -0.137864539609375586E+00    0.362970063156952197E-01
  11    0.143105285964838826E-01    0.180385772992282777E-01
  12   -0.593592530437253019E-01    0.135553753311995762E+00
  13   -0.951008058273789397E-01    0.738831011078775884E-01
  14   -0.107347208030474039E+01    0.204876510800831024E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.644274044373975979E-01
   2   -0.126697886639498858E+02
   3    0.677940974889877146E+00
   4    0.893822976415202142E+00
   5    0.119460717370255941E-01
   6    0.167392344249524383E+01
   7   -0.201799697143465329E+01
   8    0.198256587628287823E-01
   9   -0.457991843746182159E+01
  10   -0.138463659678942169E+00
  11    0.927131016911124373E-02
  12    0.152010436105297075E-01
  13   -0.476979186884700229E-01
  14   -0.107583974744029898E+01

MAP Parameters
Dim No.        Parameter
   1    0.469642985866697976E-01
   2   -0.124783488033162584E+02
   3    0.678010735894504890E+00
   4    0.888322655936287675E+00
   5    0.116390361076034402E-01
   6    0.168107856197492600E+01
   7   -0.178593427983049735E+01
   8   -0.202874258062981233E+00
   9   -0.496953476656402326E+01
  10   -0.117623636674426213E+00
  11    0.958155273702803248E-02
  12   -0.163583429750637666E+00
  13   -0.186531689531971356E+00
  14   -0.106432063770001761E+01
