Nested Sampling Global Log-Evidence           :   -0.106781135503363032E+03  +/-    0.935838851977979669E+00
Nested Importance Sampling Global Log-Evidence:   -0.112598588459407296E+03  +/-    0.264706772725264786E-01

Dim No.       Mean        Sigma
   1   -0.360634093740511905E-01    0.141141555960852955E-01
   2   -0.213074178924916602E+02    0.384641490709020095E+00
   3    0.585658406982203728E+00    0.274511846729241643E-01
   4    0.165067289684532792E+01    0.409004760237785363E-02
   5    0.112528835359940464E-02    0.941987063703462243E-03
   6    0.137866788265556012E+00    0.519124861224109224E-01
   7   -0.174113614827236729E+01    0.455934834892094187E+00
   8   -0.138508995983260032E-01    0.159250367845876345E-01
   9   -0.209625616851937213E+01    0.433829818005484535E+00
  10   -0.114763190666482412E+00    0.334304315815679154E-01
  11   -0.442624501055610166E-02    0.125086345211176467E-01
  12   -0.307929603611865499E+00    0.238520371702048706E+00
  13    0.110853276922473110E+01    0.657464458314168110E-01
  14   -0.106555103274284879E+01    0.640521186245601726E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.452629202166118932E-01
   2   -0.215022640596922869E+02
   3    0.579163331261484671E+00
   4    0.165313845908657564E+01
   5    0.637588847584142325E-03
   6    0.100908300014867391E+00
   7   -0.104876591891219073E+01
   8   -0.318105730674177190E-02
   9   -0.192697565546177940E+01
  10   -0.123946449279593876E+00
  11   -0.287400012725982194E-01
  12   -0.603700392399336261E+00
  13    0.122050697307498823E+01
  14   -0.103127037933954990E+01

MAP Parameters
Dim No.        Parameter
   1   -0.452629202166118932E-01
   2   -0.215022640596922869E+02
   3    0.579163331261484671E+00
   4    0.165313845908657564E+01
   5    0.637588847584142325E-03
   6    0.100908300014867391E+00
   7   -0.104876591891219073E+01
   8   -0.318105730674177190E-02
   9   -0.192697565546177940E+01
  10   -0.123946449279593876E+00
  11   -0.287400012725982194E-01
  12   -0.603700392399336261E+00
  13    0.122050697307498823E+01
  14   -0.103127037933954990E+01
