Nested Sampling Global Log-Evidence           :   -0.297929738613562378E+02  +/-    0.602693232741286611E+00
Nested Importance Sampling Global Log-Evidence:   -0.356522452613587078E+02  +/-    0.310410354119506279E-01

Dim No.       Mean        Sigma
   1    0.370504196919978629E-01    0.222867069769900270E-01
   2   -0.100098267228423001E+02    0.478572081068476152E+00
   3    0.437505540809899784E+00    0.539759446295962897E-01
   4    0.132641824576191114E+01    0.288558530430727198E-01
   5    0.109776043891844002E-01    0.325754119358748163E-02
   6    0.102735776346845653E+01    0.589226850466492147E-01
   7   -0.168684774186422759E+01    0.438513745419284673E+00
   8   -0.256927216756557386E+00    0.255289907059715881E-01
   9   -0.411344018759314645E+00    0.573588745665653432E+00
  10   -0.945148692742898283E-01    0.759970648426209761E-01
  11   -0.105951150290226434E+00    0.927934367896817297E-01
  12   -0.154097908269721529E+00    0.215157661219410601E+00
  13    0.513149672814441626E-01    0.107456666532351697E+00
  14   -0.106433357454004018E+01    0.575945467248542634E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.514254084833218814E-01
   2   -0.961094020036367347E+01
   3    0.442659597623246248E+00
   4    0.135020993902942399E+01
   5    0.137470001824750946E-01
   6    0.954739845766741535E+00
   7   -0.176884207941611504E+01
   8   -0.239298772408998078E+00
   9   -0.290431410105012500E+00
  10   -0.975347335522453174E-01
  11   -0.144537239756524383E+00
  12    0.568579941232298658E-01
  13    0.172889156470738381E+00
  14   -0.101970679695162980E+01

MAP Parameters
Dim No.        Parameter
   1    0.514254084833218814E-01
   2   -0.961094020036367347E+01
   3    0.442659597623246248E+00
   4    0.135020993902942399E+01
   5    0.137470001824750946E-01
   6    0.954739845766741535E+00
   7   -0.176884207941611504E+01
   8   -0.239298772408998078E+00
   9   -0.290431410105012500E+00
  10   -0.975347335522453174E-01
  11   -0.144537239756524383E+00
  12    0.568579941232298658E-01
  13    0.172889156470738381E+00
  14   -0.101970679695162980E+01
