Nested Sampling Global Log-Evidence           :   -0.409097175693939548E+02  +/-    0.540322369235901601E+00
Nested Importance Sampling Global Log-Evidence:   -0.469088216215963172E+02  +/-    0.349303595557276317E-01

Dim No.       Mean        Sigma
   1    0.422728073311710029E-01    0.284748139295013178E-01
   2   -0.540621139213094182E+01    0.124007279186365560E+01
   3    0.661689115984446019E+00    0.730080614115160287E-01
   4    0.120188118141649247E+01    0.925735543509402375E-01
   5    0.118535285094807166E-01    0.363271575299363306E-02
   6    0.122762266687983823E+01    0.440768182940837749E-01
   7   -0.167738958562718854E+01    0.431649967788308941E+00
   8   -0.260844819861669984E-01    0.403624553441606707E-01
   9   -0.197457990851544274E+01    0.135049147239202938E+01
  10   -0.164668665571363781E+00    0.101888440922515519E+00
  11    0.112280859718568628E-01    0.903469515112122062E-01
  12   -0.251488508360719565E+00    0.209350475877448844E+00
  13   -0.517873247273409054E-01    0.563049193728852523E-01
  14   -0.106597989207600174E+01    0.595360759596106695E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.274753229389834708E-01
   2   -0.675955578077671149E+01
   3    0.572278393424208387E+00
   4    0.137212438186110575E+01
   5    0.136840327883570867E-01
   6    0.114649901397799558E+01
   7   -0.128181389744794094E+01
   8   -0.223004043011582331E-01
   9   -0.108518787685181639E+01
  10   -0.117436510241100578E+00
  11   -0.959073167819688710E-01
  12   -0.200175454726951252E+00
  13    0.199248634937429503E-01
  14   -0.111429650257354362E+01

MAP Parameters
Dim No.        Parameter
   1    0.274753229389834708E-01
   2   -0.675955578077671149E+01
   3    0.572278393424208387E+00
   4    0.137212438186110575E+01
   5    0.136840327883570867E-01
   6    0.114649901397799558E+01
   7   -0.128181389744794094E+01
   8   -0.223004043011582331E-01
   9   -0.108518787685181639E+01
  10   -0.117436510241100578E+00
  11   -0.959073167819688710E-01
  12   -0.200175454726951252E+00
  13    0.199248634937429503E-01
  14   -0.111429650257354362E+01
